,testo_CO2,testo_CO2i
2015-04-12 15:17:47,0.0,0.14
2015-04-12 15:17:48,0.0,0.12
2015-04-12 15:17:49,0.0,0.12
2015-04-12 15:17:50,0.0,0.12
2015-04-12 15:17:51,0.0,0.12
2015-04-12 15:17:52,0.0,0.12
2015-04-12 15:17:53,0.0,0.12
2015-04-12 15:17:54,0.0,0.12
2015-04-12 15:17:55,0.0,0.12
2015-04-12 15:17:56,0.0,0.12
2015-04-12 15:17:57,0.0,0.12
2015-04-12 15:17:58,0.0,0.12
2015-04-12 15:17:59,0.0,0.12
2015-04-12 15:18:00,0.0,0.12
2015-04-12 15:18:01,0.0,0.12
2015-04-12 15:18:02,0.0,0.11
2015-04-12 15:18:03,0.0,0.11
2015-04-12 15:18:04,0.0,0.11
2015-04-12 15:18:05,0.0,0.11
2015-04-12 15:18:06,0.0,0.11
2015-04-12 15:18:07,0.0,0.1
2015-04-12 15:18:08,0.0,0.1
2015-04-12 15:18:09,0.0,0.1
2015-04-12 15:18:10,0.0,0.1
2015-04-12 15:18:11,0.0,0.1
2015-04-12 15:18:12,0.0,0.1
2015-04-12 15:18:13,0.0,0.1
2015-04-12 15:18:14,0.0,0.1
2015-04-12 15:18:15,0.0,0.1
2015-04-12 15:18:16,0.0,0.1
2015-04-12 15:18:17,0.0,0.1
2015-04-12 15:18:18,0.0,0.1
2015-04-12 15:18:19,0.0,0.1
2015-04-12 15:18:20,0.0,0.1
2015-04-12 15:18:21,0.0,0.1
2015-04-12 15:18:22,0.0,0.1
2015-04-12 15:18:23,0.0,0.1
2015-04-12 15:18:24,0.0,0.1
2015-04-12 15:18:25,0.0,0.1
2015-04-12 15:18:26,0.0,0.1
2015-04-12 15:18:27,0.0,0.1
2015-04-12 15:18:28,0.0,0.1
2015-04-12 15:18:29,0.0,0.1
2015-04-12 15:18:30,0.0,0.1
2015-04-12 15:18:31,0.0,0.1
2015-04-12 15:18:32,0.0,0.1
2015-04-12 15:18:33,0.0,0.1
2015-04-12 15:18:34,0.0,0.105
2015-04-12 15:18:35,0.0,0.11
2015-04-12 15:18:36,0.0,0.11
2015-04-12 15:18:37,0.0,0.11
2015-04-12 15:18:38,0.0,0.11
2015-04-12 15:18:39,0.0,0.11
2015-04-12 15:18:40,0.0,0.11
2015-04-12 15:18:41,0.0,0.11
2015-04-12 15:18:42,0.0,0.11
2015-04-12 15:18:43,0.0,0.1
2015-04-12 15:18:44,0.0,0.1
2015-04-12 15:18:45,0.0,0.1
2015-04-12 15:18:46,0.0,0.1
2015-04-12 15:18:47,0.0,0.1
2015-04-12 15:18:48,0.0,0.12
2015-04-12 15:18:49,0.0,0.12
2015-04-12 15:18:50,0.0,0.12
2015-04-12 15:18:51,0.0,0.12
2015-04-12 15:18:52,0.0,0.12
2015-04-12 15:18:53,0.0,0.12
2015-04-12 15:18:54,0.0,0.12
2015-04-12 15:18:55,0.0,0.12
2015-04-12 15:18:56,0.0,0.11
2015-04-12 15:18:57,0.0,0.11
2015-04-12 15:18:58,0.0,0.11
2015-04-12 15:18:59,0.0,0.11
2015-04-12 15:19:00,0.0,0.11
2015-04-12 15:19:01,0.0,0.1
2015-04-12 15:19:02,0.0,0.1
2015-04-12 15:19:03,0.0,0.1
2015-04-12 15:19:04,0.0,0.1
2015-04-12 15:19:05,0.0,0.1
2015-04-12 15:19:06,0.0,0.1
2015-04-12 15:19:07,0.0,0.1
2015-04-12 15:19:08,0.0,0.1
2015-04-12 15:19:09,0.0,0.1
2015-04-12 15:19:10,0.0,0.1
2015-04-12 15:19:11,0.0,0.1
2015-04-12 15:19:12,0.0,0.1
2015-04-12 15:19:13,0.0,0.1
2015-04-12 15:19:14,0.0,0.1
2015-04-12 15:19:15,0.0,0.1
2015-04-12 15:19:16,0.0,0.1
2015-04-12 15:19:17,0.0,0.1
2015-04-12 15:19:18,0.0,0.1
2015-04-12 15:19:19,0.0,0.1
2015-04-12 15:19:20,0.0,0.1
2015-04-12 15:19:21,0.0,0.1
2015-04-12 15:19:22,0.0,0.1
2015-04-12 15:19:23,0.0,0.1
2015-04-12 15:19:24,0.0,0.1
2015-04-12 15:19:25,0.0,0.11
2015-04-12 15:19:26,0.0,0.11
2015-04-12 15:19:27,0.0,0.11
2015-04-12 15:19:28,0.0,0.11
2015-04-12 15:19:29,0.0,0.11
2015-04-12 15:19:30,0.0,0.11
2015-04-12 15:19:31,0.0,0.11
2015-04-12 15:19:32,0.0,0.1
2015-04-12 15:19:33,0.0,0.1
2015-04-12 15:19:34,0.0,0.1
2015-04-12 15:19:35,0.0,0.1
2015-04-12 15:19:36,0.0,0.1
2015-04-12 15:19:37,0.0,0.1
2015-04-12 15:19:38,0.0,0.1
2015-04-12 15:19:39,0.0,0.1
2015-04-12 15:19:40,0.0,0.1
2015-04-12 15:19:41,0.0,0.1
2015-04-12 15:19:42,0.0,0.1
2015-04-12 15:19:43,0.0,0.11
2015-04-12 15:19:44,0.0,0.11
2015-04-12 15:19:45,0.0,0.11
2015-04-12 15:19:46,0.0,0.11
2015-04-12 15:19:47,0.0,0.11
2015-04-12 15:19:48,0.0,0.11
2015-04-12 15:19:49,0.0,0.11
2015-04-12 15:19:50,0.0,0.1
2015-04-12 15:19:51,0.0,0.1
2015-04-12 15:19:52,0.0,0.1
2015-04-12 15:19:53,0.0,0.1
2015-04-12 15:19:54,0.0,0.1
2015-04-12 15:19:55,0.0,0.1
2015-04-12 15:19:56,0.0,0.1
2015-04-12 15:19:57,0.0,0.1
2015-04-12 15:19:58,0.0,0.1
2015-04-12 15:19:59,0.0,0.1
2015-04-12 15:20:00,0.0,0.1
2015-04-12 15:20:01,0.0,0.1
2015-04-12 15:20:02,0.0,0.1
2015-04-12 15:20:03,0.0,0.1
2015-04-12 15:20:04,0.0,0.1
2015-04-12 15:20:05,0.0,0.1
2015-04-12 15:20:06,0.0,0.1
2015-04-12 15:20:07,0.0,0.1
2015-04-12 15:20:08,0.0,0.1
2015-04-12 15:20:09,0.0,0.1
2015-04-12 15:20:10,0.0,0.1
2015-04-12 15:20:11,0.0,0.1
2015-04-12 15:20:12,0.0,0.1
2015-04-12 15:20:13,0.0,0.1
2015-04-12 15:20:14,0.0,0.1
2015-04-12 15:20:15,0.0,0.1
2015-04-12 15:20:16,0.0,0.1
2015-04-12 15:20:17,0.0,0.1
2015-04-12 15:20:18,0.0,0.1
2015-04-12 15:20:19,0.0,0.1
2015-04-12 15:20:20,0.0,0.1
2015-04-12 15:20:21,0.0,0.34
2015-04-12 15:20:22,0.0,0.34
2015-04-12 15:20:23,0.0,0.34
2015-04-12 15:20:24,0.0,0.33
2015-04-12 15:20:25,0.0,0.33
2015-04-12 15:20:26,0.0,0.33
2015-04-12 15:20:27,0.0,1.28
2015-04-12 15:20:28,0.0,1.28
2015-04-12 15:20:29,0.0,1.28
2015-04-12 15:20:30,0.0,1.28
2015-04-12 15:20:31,0.0,1.28
2015-04-12 15:20:32,0.0,0.62
2015-04-12 15:20:33,0.0,0.62
2015-04-12 15:20:34,0.0,0.62
2015-04-12 15:20:35,0.0,0.62
2015-04-12 15:20:36,0.59,0.62
2015-04-12 15:20:37,0.59,0.62
2015-04-12 15:20:38,0.59,0.62
2015-04-12 15:20:39,0.92,1.57
2015-04-12 15:20:40,0.92,1.57
2015-04-12 15:20:41,0.92,1.57
2015-04-12 15:20:42,0.95,1.57
2015-04-12 15:20:43,0.95,1.57
2015-04-12 15:20:44,0.8,1.57
2015-04-12 15:20:45,0.8,1.55
2015-04-12 15:20:46,0.8,1.55
2015-04-12 15:20:47,0.8,1.55
2015-04-12 15:20:48,0.75,1.55
2015-04-12 15:20:49,0.76,1.55
2015-04-12 15:20:50,0.76,1.52
2015-04-12 15:20:51,0.76,1.52
2015-04-12 15:20:52,0.68,1.52
2015-04-12 15:20:53,0.6,1.52
2015-04-12 15:20:54,0.6,1.52
2015-04-12 15:20:55,0.0,1.52
2015-04-12 15:20:56,0.0,1.52
2015-04-12 15:20:57,0.0,0.81
2015-04-12 15:20:58,0.0,0.81
2015-04-12 15:20:59,0.0,0.81
2015-04-12 15:21:00,0.0,0.81
2015-04-12 15:21:01,0.0,0.81
2015-04-12 15:21:02,0.59,0.81
2015-04-12 15:21:03,0.59,1.33
2015-04-12 15:21:04,0.59,1.33
2015-04-12 15:21:05,0.59,1.33
2015-04-12 15:21:06,0.57,1.33
2015-04-12 15:21:07,0.57,1.33
2015-04-12 15:21:08,0.0,1.33
2015-04-12 15:21:09,0.0,1.33
2015-04-12 15:21:10,0.0,1.15
2015-04-12 15:21:11,0.0,0.97
2015-04-12 15:21:12,0.0,0.97
2015-04-12 15:21:13,0.0,0.97
2015-04-12 15:21:14,0.0,0.97
2015-04-12 15:21:15,0.0,0.33
2015-04-12 15:21:16,0.0,0.33
2015-04-12 15:21:17,0.0,0.33
2015-04-12 15:21:18,0.0,0.33
2015-04-12 15:21:19,0.0,0.33
2015-04-12 15:21:20,0.0,0.33
2015-04-12 15:21:21,0.0,1.04
2015-04-12 15:21:22,0.0,1.04
2015-04-12 15:21:23,0.0,1.04
2015-04-12 15:21:24,0.0,1.04
2015-04-12 15:21:25,0.0,1.04
2015-04-12 15:21:26,0.0,1.04
2015-04-12 15:21:27,0.0,1.04
2015-04-12 15:21:28,0.0,1.04
2015-04-12 15:21:29,0.0,1.04
2015-04-12 15:21:30,0.0,1.04
2015-04-12 15:21:31,0.0,1.04
2015-04-12 15:21:32,0.0,1.04
2015-04-12 15:21:33,0.0,0.43
2015-04-12 15:21:34,0.0,0.43
2015-04-12 15:21:35,0.0,0.43
2015-04-12 15:21:36,0.0,0.43
2015-04-12 15:21:37,0.0,0.43
2015-04-12 15:21:38,0.0,0.43
2015-04-12 15:21:39,0.0,0.38
2015-04-12 15:21:40,0.0,0.38
2015-04-12 15:21:41,0.0,0.38
2015-04-12 15:21:42,0.0,0.38
2015-04-12 15:21:43,0.0,0.38
2015-04-12 15:21:44,0.0,0.38
2015-04-12 15:21:45,0.0,0.38
2015-04-12 15:21:46,0.335,0.8
2015-04-12 15:21:47,0.67,1.22
2015-04-12 15:21:48,0.67,1.22
2015-04-12 15:21:49,0.69,1.22
2015-04-12 15:21:50,0.69,1.21
2015-04-12 15:21:51,0.69,1.2
2015-04-12 15:21:52,0.345,1.2
2015-04-12 15:21:53,0.0,1.2
2015-04-12 15:21:54,0.0,1.2
2015-04-12 15:21:55,0.0,1.2
2015-04-12 15:21:56,0.0,1.2
2015-04-12 15:21:57,0.0,1.2
2015-04-12 15:21:58,0.0,0.88
2015-04-12 15:21:59,0.0,0.56
2015-04-12 15:22:00,0.0,0.56
2015-04-12 15:22:01,0.0,0.56
2015-04-12 15:22:02,0.0,0.56
2015-04-12 15:22:03,0.0,0.56
2015-04-12 15:22:04,0.0,0.49
2015-04-12 15:22:05,0.0,0.42
2015-04-12 15:22:06,0.0,0.42
2015-04-12 15:22:07,0.0,0.42
2015-04-12 15:22:08,0.0,0.42
2015-04-12 15:22:09,0.0,0.42
2015-04-12 15:22:10,0.0,0.42
2015-04-12 15:22:11,0.0,0.42
2015-04-12 15:22:12,0.0,0.42
2015-04-12 15:22:13,0.0,0.42
2015-04-12 15:22:14,0.0,0.42
2015-04-12 15:22:15,0.0,1.38
2015-04-12 15:22:16,0.0,1.38
2015-04-12 15:22:17,0.0,1.38
2015-04-12 15:22:18,0.72,1.38
2015-04-12 15:22:19,0.72,1.38
2015-04-12 15:22:20,0.82,1.38
2015-04-12 15:22:21,0.82,1.38
2015-04-12 15:22:22,0.82,1.53
2015-04-12 15:22:23,0.82,1.68
2015-04-12 15:22:24,0.87,1.68
2015-04-12 15:22:25,0.91,1.68
2015-04-12 15:22:26,0.91,1.67
2015-04-12 15:22:27,0.91,1.67
2015-04-12 15:22:28,0.925,1.705
2015-04-12 15:22:29,0.94,1.74
2015-04-12 15:22:30,0.94,1.74
2015-04-12 15:22:31,1.01,1.75
2015-04-12 15:22:32,1.01,1.75
2015-04-12 15:22:33,1.08,1.75
2015-04-12 15:22:34,1.08,1.75
2015-04-12 15:22:35,1.08,1.75
2015-04-12 15:22:36,1.0,1.93
2015-04-12 15:22:37,1.0,1.93
2015-04-12 15:22:38,0.78,1.93
2015-04-12 15:22:39,0.78,1.93
2015-04-12 15:22:40,0.78,1.93
2015-04-12 15:22:41,0.78,1.93
2015-04-12 15:22:42,0.0,1.21
2015-04-12 15:22:43,0.0,1.21
2015-04-12 15:22:44,0.0,1.21
2015-04-12 15:22:45,0.0,1.21
2015-04-12 15:22:46,0.0,0.77
2015-04-12 15:22:47,0.0,0.33
2015-04-12 15:22:48,0.0,0.33
2015-04-12 15:22:49,0.0,0.33
2015-04-12 15:22:50,0.0,0.33
2015-04-12 15:22:51,0.0,0.33
2015-04-12 15:22:52,0.0,0.33
2015-04-12 15:22:53,0.0,0.33
2015-04-12 15:22:54,0.76,0.33
2015-04-12 15:22:55,0.76,1.17
2015-04-12 15:22:56,1.04,1.17
2015-04-12 15:22:57,1.04,1.17
2015-04-12 15:22:58,1.04,1.17
2015-04-12 15:22:59,1.04,1.17
2015-04-12 15:23:00,1.19,2.05
2015-04-12 15:23:01,1.19,2.05
2015-04-12 15:23:02,1.24,2.04
2015-04-12 15:23:03,1.24,2.04
2015-04-12 15:23:04,1.245,2.065
2015-04-12 15:23:05,1.25,2.09
2015-04-12 15:23:06,1.25,2.09
2015-04-12 15:23:07,1.27,2.09
2015-04-12 15:23:08,1.27,2.09
2015-04-12 15:23:09,1.25,2.09
2015-04-12 15:23:10,1.25,2.09
2015-04-12 15:23:11,1.25,2.09
2015-04-12 15:23:12,1.21,2.09
2015-04-12 15:23:13,1.21,2.06
2015-04-12 15:23:14,1.21,2.06
2015-04-12 15:23:15,1.15,2.06
2015-04-12 15:23:16,1.15,2.06
2015-04-12 15:23:17,1.15,2.06
2015-04-12 15:23:18,1.14,1.88
2015-04-12 15:23:19,1.14,1.88
2015-04-12 15:23:20,1.17,1.88
2015-04-12 15:23:21,1.17,1.88
2015-04-12 15:23:22,1.17,1.935
2015-04-12 15:23:23,1.17,1.99
2015-04-12 15:23:24,1.17,1.99
2015-04-12 15:23:25,1.08,1.99
2015-04-12 15:23:26,1.08,1.99
2015-04-12 15:23:27,1.08,1.99
2015-04-12 15:23:28,0.985,1.99
2015-04-12 15:23:29,0.89,1.99
2015-04-12 15:23:30,0.62,1.99
2015-04-12 15:23:31,0.62,1.44
2015-04-12 15:23:32,0.62,1.44
2015-04-12 15:23:33,0.0,1.44
2015-04-12 15:23:34,0.0,1.44
2015-04-12 15:23:35,0.0,1.44
2015-04-12 15:23:36,0.0,0.59
2015-04-12 15:23:37,0.0,0.59
2015-04-12 15:23:38,0.0,0.59
2015-04-12 15:23:39,0.0,0.59
2015-04-12 15:23:40,0.0,0.59
2015-04-12 15:23:41,0.0,0.59
2015-04-12 15:23:42,0.0,0.59
2015-04-12 15:23:43,0.0,0.59
2015-04-12 15:23:44,0.0,0.22
2015-04-12 15:23:45,0.0,0.23
2015-04-12 15:23:46,0.0,0.23
2015-04-12 15:23:47,0.0,0.23
2015-04-12 15:23:48,0.0,0.23
2015-04-12 15:23:49,0.0,0.13
2015-04-12 15:23:50,0.0,0.13
2015-04-12 15:23:51,0.0,0.13
2015-04-12 15:23:52,0.0,0.13
2015-04-12 15:23:53,0.0,0.13
2015-04-12 15:23:54,0.0,0.12
2015-04-12 15:23:55,0.0,0.12
2015-04-12 15:23:56,0.0,0.12
2015-04-12 15:23:57,0.0,0.12
2015-04-12 15:23:58,0.0,0.12
2015-04-12 15:23:59,0.0,0.12
2015-04-12 15:24:00,0.0,0.12
2015-04-12 15:24:01,0.0,0.12
2015-04-12 15:24:02,0.0,0.11
2015-04-12 15:24:03,0.0,0.11
2015-04-12 15:24:04,0.0,0.11
2015-04-12 15:24:05,0.0,0.11
2015-04-12 15:24:06,0.0,0.11
2015-04-12 15:24:07,0.0,0.13
2015-04-12 15:24:08,0.0,0.13
2015-04-12 15:24:09,0.0,0.13
2015-04-12 15:24:10,0.0,0.13
2015-04-12 15:24:11,0.0,0.13
2015-04-12 15:24:12,0.0,0.25
2015-04-12 15:24:13,0.0,0.25
2015-04-12 15:24:14,0.0,0.25
2015-04-12 15:24:15,0.0,0.25
2015-04-12 15:24:16,0.0,0.25
2015-04-12 15:24:17,0.0,0.25
2015-04-12 15:24:18,0.0,0.25
2015-04-12 15:24:19,0.0,0.25
2015-04-12 15:24:20,0.0,0.48
2015-04-12 15:24:21,0.0,0.48
2015-04-12 15:24:22,0.0,0.48
2015-04-12 15:24:23,0.0,0.48
2015-04-12 15:24:24,0.0,0.48
2015-04-12 15:24:25,0.0,0.49
2015-04-12 15:24:26,0.0,0.49
2015-04-12 15:24:27,0.0,0.49
2015-04-12 15:24:28,0.0,0.495
2015-04-12 15:24:29,0.0,0.5
2015-04-12 15:24:30,0.0,0.5
2015-04-12 15:24:31,0.0,0.42
2015-04-12 15:24:32,0.0,0.42
2015-04-12 15:24:33,0.0,0.42
2015-04-12 15:24:34,0.0,0.42
2015-04-12 15:24:35,0.0,0.42
2015-04-12 15:24:36,0.0,0.42
2015-04-12 15:24:37,0.0,0.42
2015-04-12 15:24:38,0.0,0.41
2015-04-12 15:24:39,0.0,0.41
2015-04-12 15:24:40,0.0,0.415
2015-04-12 15:24:41,0.0,0.42
2015-04-12 15:24:42,0.0,0.42
2015-04-12 15:24:43,0.0,0.4
2015-04-12 15:24:44,0.0,0.4
2015-04-12 15:24:45,0.0,0.4
2015-04-12 15:24:46,0.0,0.4
2015-04-12 15:24:47,0.0,0.4
2015-04-12 15:24:48,0.0,0.4
2015-04-12 15:24:49,0.0,0.4
2015-04-12 15:24:50,0.0,0.4
2015-04-12 15:24:51,0.0,1.06
2015-04-12 15:24:52,0.0,1.06
2015-04-12 15:24:53,0.0,1.06
2015-04-12 15:24:54,0.63,1.06
2015-04-12 15:24:55,0.63,1.06
2015-04-12 15:24:56,0.77,1.46
2015-04-12 15:24:57,0.77,1.46
2015-04-12 15:24:58,0.845,1.46
2015-04-12 15:24:59,0.92,1.46
2015-04-12 15:25:00,0.92,1.46
2015-04-12 15:25:01,0.98,1.46
2015-04-12 15:25:02,0.98,1.82
2015-04-12 15:25:03,1.01,1.82
2015-04-12 15:25:04,1.01,1.82
2015-04-12 15:25:05,1.01,1.82
2015-04-12 15:25:06,1.02,1.82
2015-04-12 15:25:07,1.02,1.82
2015-04-12 15:25:08,1.02,1.82
2015-04-12 15:25:09,0.89,1.84
2015-04-12 15:25:10,0.89,1.84
2015-04-12 15:25:11,0.89,1.84
2015-04-12 15:25:12,0.89,1.84
2015-04-12 15:25:13,0.89,1.84
2015-04-12 15:25:14,0.89,1.84
2015-04-12 15:25:15,0.97,1.87
2015-04-12 15:25:16,0.97,1.87
2015-04-12 15:25:17,0.97,1.87
2015-04-12 15:25:18,1.08,1.87
2015-04-12 15:25:19,1.08,1.87
2015-04-12 15:25:20,1.05,1.75
2015-04-12 15:25:21,1.05,1.75
2015-04-12 15:25:22,1.09,1.75
2015-04-12 15:25:23,1.13,1.75
2015-04-12 15:25:24,1.13,1.75
2015-04-12 15:25:25,1.16,1.75
2015-04-12 15:25:26,1.16,1.98
2015-04-12 15:25:27,1.16,1.98
2015-04-12 15:25:28,1.165,1.98
2015-04-12 15:25:29,1.17,1.98
2015-04-12 15:25:30,1.2,1.98
2015-04-12 15:25:31,1.2,1.98
2015-04-12 15:25:32,1.2,1.98
2015-04-12 15:25:33,1.23,2.06
2015-04-12 15:25:34,1.23,2.06
2015-04-12 15:25:35,1.23,2.06
2015-04-12 15:25:36,1.21,2.07
2015-04-12 15:25:37,1.21,2.07
2015-04-12 15:25:38,1.15,2.07
2015-04-12 15:25:39,1.15,1.95
2015-04-12 15:25:40,1.14,1.945
2015-04-12 15:25:41,1.13,1.94
2015-04-12 15:25:42,1.13,1.94
2015-04-12 15:25:43,1.19,1.94
2015-04-12 15:25:44,1.19,1.94
2015-04-12 15:25:45,1.19,1.94
2015-04-12 15:25:46,1.235,1.99
2015-04-12 15:25:47,1.28,2.04
2015-04-12 15:25:48,1.34,2.04
2015-04-12 15:25:49,1.34,2.04
2015-04-12 15:25:50,1.34,2.04
2015-04-12 15:25:51,1.37,2.04
2015-04-12 15:25:52,1.37,2.135
2015-04-12 15:25:53,1.37,2.23
2015-04-12 15:25:54,1.38,2.23
2015-04-12 15:25:55,1.38,2.23
2015-04-12 15:25:56,1.39,2.23
2015-04-12 15:25:57,1.39,2.27
2015-04-12 15:25:58,1.39,2.27
2015-04-12 15:25:59,1.39,2.27
2015-04-12 15:26:00,1.41,2.27
2015-04-12 15:26:01,1.41,2.27
2015-04-12 15:26:02,1.41,2.27
2015-04-12 15:26:03,1.41,2.27
2015-04-12 15:26:04,1.41,2.275
2015-04-12 15:26:05,1.41,2.28
2015-04-12 15:26:06,1.42,2.28
2015-04-12 15:26:07,1.42,2.28
2015-04-12 15:26:08,1.42,2.28
2015-04-12 15:26:09,1.42,2.28
2015-04-12 15:26:10,1.42,2.28
2015-04-12 15:26:11,1.42,2.28
2015-04-12 15:26:12,1.41,2.28
2015-04-12 15:26:13,1.41,2.28
2015-04-12 15:26:14,1.42,2.28
2015-04-12 15:26:15,1.42,2.28
2015-04-12 15:26:16,1.42,2.28
2015-04-12 15:26:17,1.42,2.28
2015-04-12 15:26:18,1.44,2.28
2015-04-12 15:26:19,1.44,2.28
2015-04-12 15:26:20,1.44,2.28
2015-04-12 15:26:21,1.44,2.28
2015-04-12 15:26:22,1.44,2.295
2015-04-12 15:26:23,1.44,2.31
2015-04-12 15:26:24,1.44,2.31
2015-04-12 15:26:25,1.44,2.31
2015-04-12 15:26:26,1.44,2.31
2015-04-12 15:26:27,1.43,2.31
2015-04-12 15:26:28,1.43,2.305
2015-04-12 15:26:29,1.43,2.3
2015-04-12 15:26:30,1.44,2.3
2015-04-12 15:26:31,1.44,2.3
2015-04-12 15:26:32,1.45,2.3
2015-04-12 15:26:33,1.45,2.31
2015-04-12 15:26:34,1.45,2.31
2015-04-12 15:26:35,1.45,2.31
2015-04-12 15:26:36,1.46,2.31
2015-04-12 15:26:37,1.46,2.31
2015-04-12 15:26:38,1.46,2.31
2015-04-12 15:26:39,1.46,2.31
2015-04-12 15:26:40,1.46,2.31
2015-04-12 15:26:41,1.46,2.31
2015-04-12 15:26:42,1.46,2.31
2015-04-12 15:26:43,1.45,2.31
2015-04-12 15:26:44,1.45,2.31
2015-04-12 15:26:45,1.45,2.31
2015-04-12 15:26:46,1.45,2.31
2015-04-12 15:26:47,1.45,2.31
2015-04-12 15:26:48,1.46,2.31
2015-04-12 15:26:49,1.46,2.31
2015-04-12 15:26:50,1.46,2.31
2015-04-12 15:26:51,1.46,2.31
2015-04-12 15:26:52,1.46,2.31
2015-04-12 15:26:53,1.46,2.31
2015-04-12 15:26:54,1.46,2.34
2015-04-12 15:26:55,1.46,2.34
2015-04-12 15:26:56,1.46,2.34
2015-04-12 15:26:57,1.46,2.34
2015-04-12 15:26:58,1.455,2.33
2015-04-12 15:26:59,1.45,2.32
2015-04-12 15:27:00,1.45,2.32
2015-04-12 15:27:01,1.46,2.32
2015-04-12 15:27:02,1.46,2.33
2015-04-12 15:27:03,1.47,2.33
2015-04-12 15:27:04,1.47,2.33
2015-04-12 15:27:05,1.47,2.33
2015-04-12 15:27:06,1.47,2.33
2015-04-12 15:27:07,1.47,2.33
2015-04-12 15:27:08,1.47,2.33
2015-04-12 15:27:09,1.47,2.33
2015-04-12 15:27:10,1.47,2.33
2015-04-12 15:27:11,1.47,2.33
2015-04-12 15:27:12,1.47,2.32
2015-04-12 15:27:13,1.47,2.32
2015-04-12 15:27:14,1.47,2.32
2015-04-12 15:27:15,1.47,2.32
2015-04-12 15:27:16,1.47,2.32
2015-04-12 15:27:17,1.47,2.32
2015-04-12 15:27:18,1.47,2.32
2015-04-12 15:27:19,1.46,2.32
2015-04-12 15:27:20,1.46,2.32
2015-04-12 15:27:21,1.46,2.32
2015-04-12 15:27:22,1.455,2.32
2015-04-12 15:27:23,1.45,2.32
2015-04-12 15:27:24,1.46,2.32
2015-04-12 15:27:25,1.46,2.32
2015-04-12 15:27:26,1.46,2.32
2015-04-12 15:27:27,1.47,2.32
2015-04-12 15:27:28,1.47,2.32
2015-04-12 15:27:29,1.47,2.32
2015-04-12 15:27:30,1.47,2.34
2015-04-12 15:27:31,1.47,2.34
2015-04-12 15:27:32,1.46,2.34
2015-04-12 15:27:33,1.46,2.34
2015-04-12 15:27:34,1.46,2.325
2015-04-12 15:27:35,1.46,2.31
2015-04-12 15:27:36,1.45,2.31
2015-04-12 15:27:37,1.44,2.31
2015-04-12 15:27:38,1.44,2.31
2015-04-12 15:27:39,1.44,2.31
2015-04-12 15:27:40,1.435,2.31
2015-04-12 15:27:41,1.43,2.31
2015-04-12 15:27:42,1.41,2.31
2015-04-12 15:27:43,1.41,2.31
2015-04-12 15:27:44,1.41,2.31
2015-04-12 15:27:45,1.24,2.31
2015-04-12 15:27:46,1.24,2.31
2015-04-12 15:27:47,1.24,2.31
2015-04-12 15:27:48,1.09,1.85
2015-04-12 15:27:49,1.09,1.85
2015-04-12 15:27:50,1.13,1.85
2015-04-12 15:27:51,1.13,1.85
2015-04-12 15:27:52,1.13,1.94
2015-04-12 15:27:53,1.13,2.03
2015-04-12 15:27:54,1.15,2.03
2015-04-12 15:27:55,0.9,2.03
2015-04-12 15:27:56,0.9,2.03
2015-04-12 15:27:57,0.9,2.03
2015-04-12 15:27:58,0.45,1.495
2015-04-12 15:27:59,0.0,0.96
2015-04-12 15:28:00,0.0,0.96
2015-04-12 15:28:01,0.0,0.96
2015-04-12 15:28:02,0.0,0.96
2015-04-12 15:28:03,0.69,0.96
2015-04-12 15:28:04,0.69,0.96
2015-04-12 15:28:05,0.69,0.96
2015-04-12 15:28:06,0.82,1.47
2015-04-12 15:28:07,0.82,1.47
2015-04-12 15:28:08,1.05,1.47
2015-04-12 15:28:09,1.05,1.47
2015-04-12 15:28:10,1.05,1.47
2015-04-12 15:28:11,1.05,1.47
2015-04-12 15:28:12,1.26,2.2
2015-04-12 15:28:13,1.22,2.2
2015-04-12 15:28:14,1.22,2.2
2015-04-12 15:28:15,1.22,2.2
2015-04-12 15:28:16,1.15,2.2
2015-04-12 15:28:17,1.08,2.2
2015-04-12 15:28:18,1.08,2.2
2015-04-12 15:28:19,1.09,1.75
2015-04-12 15:28:20,1.09,1.75
2015-04-12 15:28:21,1.15,1.75
2015-04-12 15:28:22,1.15,1.75
2015-04-12 15:28:23,1.15,1.75
2015-04-12 15:28:24,1.17,1.75
2015-04-12 15:28:25,1.17,1.97
2015-04-12 15:28:26,1.18,1.97
2015-04-12 15:28:27,1.18,1.98
2015-04-12 15:28:28,1.18,1.98
2015-04-12 15:28:29,1.18,1.98
2015-04-12 15:28:30,1.24,2.04
2015-04-12 15:28:31,1.24,2.04
2015-04-12 15:28:32,1.33,2.04
2015-04-12 15:28:33,1.33,2.04
2015-04-12 15:28:34,1.365,2.04
2015-04-12 15:28:35,1.4,2.04
2015-04-12 15:28:36,1.4,2.04
2015-04-12 15:28:37,1.44,2.04
2015-04-12 15:28:38,1.44,2.29
2015-04-12 15:28:39,1.45,2.29
2015-04-12 15:28:40,1.45,2.29
2015-04-12 15:28:41,1.45,2.29
2015-04-12 15:28:42,1.44,2.29
2015-04-12 15:28:43,1.44,2.32
2015-04-12 15:28:44,1.44,2.32
2015-04-12 15:28:45,1.43,2.32
2015-04-12 15:28:46,1.43,2.32
2015-04-12 15:28:47,1.43,2.32
2015-04-12 15:28:48,1.3,2.15
2015-04-12 15:28:49,1.3,2.15
2015-04-12 15:28:50,1.11,2.15
2015-04-12 15:28:51,1.11,2.15
