Elapsed Time (SECOND),Delivered Fuel Volume(mm3),Engine Load Factor(%,Engine Speed(rpm),Fuel Rail Temperature(Deg F),Fuel Temperature(Deg F),Intake Manifold #2 Air Temperature(Deg F),Intake Manifold #2 Pressure(psi),Intake Manifold Air Temperature(Deg F),Intake Manifold Pressure(psi),Left Exhaust Temperature(Deg F),Right Exhaust Temperature(Deg F),Throttle Position(%),Ambient Air Temperature(Deg F),Engine Coolant Temperature(Deg F),Battery Voltage(Volts),Fuel Consumption Rate(gal/h),Ground Speed(mph),Truck Payload(ton),Tank Fuel Level(%)
3:12:15 PM,181.5,25,1549,139.1,77,72.3,7.4,67.8,7.3,711,705,59.6,52,181,27,50.8,13.5,0,74
3:12:16 PM,23.625,12,1515,139.1,77,72.3,5.7,67.8,5.9,718,712,52.4,52,181,27.5,6.7,13.5,0,74
3:12:17 PM,472.25,34,1560,139.1,77,72.3,5.2,67.6,5.3,707,702,73.6,52,181,27.5,108.3,13.5,0,74
3:12:18 PM,96.125,56,1654,139.1,77,72.1,7.8,67.6,8,720,720,62,52,181,27,22.2,14.5,0,73
3:12:19 PM,0,0,1634,139.1,77,72.1,4.5,67.6,4.3,729,723,54.8,52,181,27.5,0,14.5,0,73
3:12:20 PM,202.375,22,1681,139.3,77,72.1,4.5,67.6,4.4,709,705,70.8,52,181,27.5,60.1,15,0,73
3:12:21 PM,134.875,24,1757,139.3,77,72.1,5.3,67.6,5.4,698,698,72.4,52,181,27.5,43.6,15.5,0,73
3:12:22 PM,0,26,1755,139.3,77,72,5.9,67.6,5.9,700,698,61.2,52,181,27.5,0,15.5,0,73
3:12:23 PM,0,0,1814,139.3,77,72,3.3,67.5,3.2,691,691,27.2,52,181,27.5,0,16,0,73
3:12:24 PM,0,0,1788,139.3,77,72,2.2,67.5,2,664,666,19.6,52,181,27.5,0,15.5,0,73
3:12:25 PM,0,0,1762,139.3,77,71.8,1.5,67.5,1.3,630,633,28,52,181,27.5,0,15.5,0,73
3:12:26 PM,0,0,1696,139.3,77,71.8,1.3,67.5,1.1,599,608,0,52,181,27.5,0,15,0,73
3:12:27 PM,0,0,1693,139.3,77,71.8,1.2,67.5,0.9,581,588,0,52,181,27.5,0,15,0,73
3:12:28 PM,0,0,1642,139.3,77,71.8,0.9,67.5,0.7,549,559,12,52,181,27.5,0,14.5,0,73
3:12:29 PM,0,0,1565,139.3,77,72,1,67.5,0.8,525,538,52,52,181,27.5,0,14,0,73
3:12:30 PM,424.625,52,1614,139.3,77,72,3.7,67.6,3.6,513,529,78,52,181,27,108.5,14,0,73
3:12:31 PM,367.875,53,1726,139.3,77,72,6.6,67.6,6.8,547,561,77.6,52,181,27,103.6,15,0,73
3:12:32 PM,456.25,71,1805,139.3,77,72.1,11,67.8,11.4,595,603,84,52,181,27,141.4,16,0,73
3:12:33 PM,0,34,1768,139.3,77,72.1,9.9,68,9.9,644,655,51.6,52,181,27,0,15.5,0,73
3:12:34 PM,0,0,1721,139.3,77,72.1,4.3,68,4.2,658,660,60,52,181,27.5,0,15,0,73
3:12:35 PM,128.375,0,1711,139.3,77,72.1,3.5,67.8,3.4,639,644,71.2,52,181,27.5,51.8,15.5,0,73
3:12:36 PM,170,16,1749,139.3,77,72,3,67.6,2.8,617,626,74.8,52,181,27.5,50.4,15.5,0,73
3:12:37 PM,0,0,1787,139.3,77,72,3.4,67.5,3.3,604,612,67.2,52,181,27.5,0,15.5,0,73
3:12:38 PM,0,0,1781,139.3,77,71.8,2.1,67.5,1.9,595,601,68,52,181,27.5,0,15.5,0,73
3:12:39 PM,0,0,1793,139.3,77,71.8,1.6,67.5,1.3,572,579,50.4,52,181,27.5,0,16,0,73
3:12:40 PM,0,0,1802,139.5,77,71.8,1.2,67.3,1,550,559,28.4,52,181,27.5,0,16,0,73
3:12:41 PM,0,0,1831,139.5,77,71.8,1,67.3,0.7,527,540,20,52,181,27.5,0,16,0,73
3:12:42 PM,0,0,1820,139.5,77,71.8,1,67.3,0.8,502,514,15.2,52,181,27.5,0,16.5,0,73
3:12:43 PM,0,0,1543,139.5,77,71.8,1.3,67.3,1.4,486,502,10.8,52,181,27.5,60.2,16.5,0,73
3:12:44 PM,0,0,1476,139.5,77,71.8,1,67.5,0.8,468,482,9.2,52,181,27.5,0,17.5,0,73
3:12:45 PM,0,0,1487,139.5,77,71.8,0.8,67.5,0.7,450,466,13.2,52,181,27.5,0,17.5,0,73
3:12:46 PM,0,0,1516,139.5,77,72,0.6,67.6,0.5,435,451,14,52,181,27.5,0,18,0,73
3:12:47 PM,0,0,1522,139.5,77,72,0.5,67.6,0.3,419,437,20.8,52,181,27.5,0,18,0,73
3:12:48 PM,0,0,1537,139.5,77,72.1,0.6,67.6,0.3,406,424,22.8,52,181,27.5,0,18,0,73
3:12:49 PM,0,0,1546,139.5,77,72.1,0.5,67.8,0.3,390,410,34.8,52,181,27.5,0,18,0,73
3:12:50 PM,0,0,1561,139.5,77,72.1,0.4,67.8,0.2,381,401,24.8,52,181,27.5,0,18.5,0,73
3:12:51 PM,0,0,1594,139.5,77,72.3,0.5,68,0.3,370,387,20.4,52,181,27.5,0,18.5,0,73
3:12:52 PM,0,0,1598,139.5,77,72.3,0.5,68,0.3,360,379,14.8,52,181,27.5,0,19,0,73
3:12:53 PM,0,0,1610,139.5,77,72.3,0.5,68,0.3,351,369,10,52,181,27.5,0,19,0,73
3:12:54 PM,0,0,1611,139.5,77,72.3,0.5,68.2,0.3,343,361,6.4,52,181,27.5,0,19,0,73
3:12:55 PM,0,0,1615,139.5,77,72.5,0.5,68.2,0.3,334,351,4,53,181,27.5,0,19,0,73
3:12:56 PM,0,0,1609,139.5,77,72.5,0.5,68.2,0.2,327,345,2,53,181,27.5,0,19,0,73
3:12:57 PM,0,0,1585,139.5,77,72.5,0.5,68.2,0.2,322,338,0,53,181,27.5,0,18.5,0,73
3:12:58 PM,0,0,1577,139.5,77,72.5,0.5,68.2,0.2,315,331,0,52,181,27.5,0,18.5,0,73
3:12:59 PM,0,0,1583,139.5,77,72.5,0.4,68.4,0.2,311,325,0,53,181,27.5,0,19,0,73
3:13:00 PM,0,0,1585,139.5,77,72.5,0.6,68.4,0.3,306,320,0,52,181,27.5,0,19,0,73
3:13:01 PM,0,0,1583,139.5,77,72.5,0.5,68.2,0.2,300,316,0,52,181,27.5,0,19,0,73
3:13:02 PM,0,0,1598,139.5,77,72.5,0.5,68.2,0.2,295,309,0,52,181,27.5,0,19,0,73
3:13:03 PM,0,0,1603,139.5,77,72.5,0.4,68.2,0.1,291,306,0,52,181,27.5,0,19,0,73
3:13:04 PM,0,0,1611,139.5,77,72.5,0.5,68.2,0.2,288,302,0,52,181,27.5,0,19,0,73
3:13:05 PM,0,0,1587,139.5,77,72.5,0.5,68.2,0.3,286,298,0,52,181,27.5,0,18.5,0,73
3:13:06 PM,0,0,1507,139.5,77,72.5,0.5,68.2,0.3,282,295,0,52,181,27.5,0,18,0,73
3:13:07 PM,0,0,1344,139.5,77,72.5,0.6,68.2,0.4,277,291,33.6,52,181,27.5,0,16,0,73
3:13:08 PM,437.25,44,1330,139.6,77,72.5,2.2,68.2,2,286,297,93.6,52,181,27,86.3,15.5,0,73
3:13:09 PM,437.125,52,1305,139.6,77,72.5,3.3,68.2,3.3,318,334,96,52,181,27,95.8,14.5,0,73
3:13:10 PM,506.5,60,1591,139.6,77,72.7,6.4,68.4,6.6,394,403,99.6,52,181,27.5,122.1,14,0,73
3:13:11 PM,574.25,70,1532,139.6,77,72.7,9.7,68.4,10,460,464,99.6,52,181,27,134.1,13.5,0,73
3:13:12 PM,634.125,74,1561,139.6,77,72.7,12.2,68.4,12.7,525,522,99.6,52,181,27,150.9,13.5,0,73
3:13:13 PM,704.5,83,1564,139.6,77,72.7,14.1,68.4,14.8,588,581,99.6,52,181,27,167.6,14,0,73
3:13:14 PM,741.625,99,1682,139.6,77,72.5,19.2,68.4,19.9,657,655,99.6,52,181,27.5,190.7,15,0,73
3:13:15 PM,729.625,99,1677,139.6,77,72.5,23.8,68.2,23.9,709,703,99.6,52,181,27.5,191,15,0,73
3:13:16 PM,506.125,99,1780,139.6,77,72.3,25.6,68,25.4,772,761,73.2,52,181,27.5,156.7,15,0,73
3:13:17 PM,686.75,92,1694,139.6,77,72.1,15.2,67.8,14.7,815,797,92.8,52,181,27.5,175.8,15,0,73
3:13:18 PM,745.125,99,1670,139.6,77,71.8,20,67.5,19.7,815,804,99.6,52,181,27.5,190.5,15,0,73
3:13:19 PM,686.625,91,1727,139.6,77,71.4,24.1,67.1,23.9,855,842,91.6,52,181,27.5,193,15.5,0,73
3:13:20 PM,313.375,34,1693,139.6,77,71.2,19.1,66.9,18.6,891,874,72.8,52,181,27.5,83.9,15,0,73
3:13:21 PM,487.125,65,1706,139.6,77,71.1,19.9,66.7,19.4,882,865,76.8,52,181,27,131.7,15,0,73
3:13:22 PM,677.375,59,1691,139.8,77,70.9,22.5,66.6,22.2,885,873,83.2,52,181,27,196.1,15,0,73
3:13:23 PM,356,51,1645,139.8,77,70.7,23.4,66.4,23.3,901,891,68,52,181,26.5,99.7,14.5,0,73
3:13:24 PM,308.5,17,1572,139.8,77,70.5,17.1,66.4,16.7,914,898,65.6,52,181,27,75.2,14,0,73
3:13:25 PM,692.5,87,1581,139.8,77,70.5,19.7,66.2,19.4,900,885,76.8,52,181,27,168.2,14,0,73
3:13:26 PM,701.75,84,1605,139.8,77,70.5,24,66.2,23.8,916,909,77.6,52,181,27,192.7,14,0,73
3:13:27 PM,499.25,72,1632,140,77,70.5,23.8,66.2,23.5,943,932,72,52,181,27,134.6,14.5,0,73
3:13:28 PM,441,54,1617,140,77,70.5,21.5,66.4,21.2,954,939,68.8,52,181,27,111,14,0,73
3:13:29 PM,576.625,74,1616,140,77,70.5,24,66.6,23.5,946,934,73.2,52,181,27,152.8,14,0,73
3:13:30 PM,478.875,52,1609,140,77,70.7,22.9,66.6,22.5,954,941,70.8,52,181,27,127.5,14,0,73
3:13:31 PM,597.5,74,1572,140,77,70.9,22.4,66.7,21.8,952,939,73.6,52,181,27,153.3,14,0,73
3:13:32 PM,536,79,1585,140,77,71.1,23.9,66.7,23.3,950,939,68.8,52,181,26.5,135.9,13.5,0,73
3:13:33 PM,591.25,73,1579,140,77,71.2,24.3,67.1,23.7,957,946,70,52,181,26.5,147.2,13.5,0,73
3:13:34 PM,586.75,73,1562,140,77,71.2,24.1,67.1,23.5,961,952,70,52,183,27,144.9,14,0,73
3:13:35 PM,553.125,57,1523,140,77,71.6,22,67.5,21.2,964,954,68,52,183,27,131.5,13,0,73
3:13:36 PM,466.625,61,1487,140,77,71.8,21.7,67.6,20.9,959,950,62,52,183,27,110.2,13,0,73
3:13:37 PM,527.875,62,1444,140,77,72,20.7,67.8,19.9,957,948,60.4,52,183,27,123.8,12.5,0,73
3:13:38 PM,162.5,15,1357,140,77,72.1,13.5,68,12.9,957,948,46,52,183,27,37.8,12,0,73
3:13:39 PM,606.875,10,1330,140,77,72.5,10,68.2,9.7,932,925,78.8,52,183,27.5,127.6,12,0,73
3:13:40 PM,656.25,74,1406,140,77,72.5,12.1,68.2,12.1,914,907,83.2,52,183,27,140.6,12.5,0,73
3:13:41 PM,693.375,80,1459,140,77,72.7,13.6,68.4,13.9,921,914,82,52,183,27,157.1,13,0,73
3:13:42 PM,498,63,1541,140,77,73,16.5,68.5,16.8,946,936,68,52,183,27,119,13.5,0,73
3:13:43 PM,493.75,61,1560,140,77,73.2,18.4,68.7,18.4,959,950,68,52,183,27,119,13.5,0,73
3:13:44 PM,463.5,53,1561,140,77,73.4,17.9,68.9,18,966,955,70.4,52,183,27,112.8,14,0,73
3:13:45 PM,478.25,76,1642,140,77,73.9,20.6,69.3,20.5,964,957,72,51,183,27,133.2,14.5,0,73
3:13:46 PM,164.5,44,1613,140,77,74.1,19.8,69.3,19.5,970,964,60.8,51,183,27,59.1,14,0,73
3:13:47 PM,0,0,1453,140,77,74.3,8.2,69.4,7.9,948,939,32.8,51,183,27.5,0,13,0,73
3:13:48 PM,265.25,0,1424,140,77,74.5,4.5,69.4,4.2,898,892,56.8,51,183,27.5,61.6,12.5,0,73
3:13:49 PM,221.125,33,1443,140,77,74.7,6.6,69.4,6.4,860,860,54.8,51,183,27.5,63.1,12.5,0,73
3:13:50 PM,214.75,3,1448,140,77,74.7,4.5,69.4,4.5,851,855,58.8,51,183,27.5,48.7,12.5,0,73
3:13:51 PM,524.375,58,1480,140,77,74.8,7.6,69.4,7.6,835,840,67.6,51,183,27,119.1,13,0,73
3:13:52 PM,316.875,60,1489,140,77,74.8,9.1,69.6,9.3,846,855,57.2,51,183,27,78.9,13,0,73
3:13:53 PM,148.5,25,1453,140,77,75,7.7,69.8,7.8,865,867,52.4,51,183,27.5,37.1,12.5,0,73
3:13:54 PM,398.625,41,1423,140,77,75.2,8.2,70,8.2,856,858,61.2,51,183,27.5,94.3,12.5,0,73
3:13:55 PM,387.375,46,1456,140,77,75.4,9.9,70,10.1,855,860,60,51,183,27,98.7,13,0,73
3:13:56 PM,421.375,52,1450,140,77,75.6,12.8,70.2,13,878,882,60.8,51,183,27,96.3,13,0,73
3:13:57 PM,663.125,60,1454,140,77,75.7,15.8,70.3,15.8,898,903,70,51,183,27,154.3,13,0,73
3:13:58 PM,703.75,92,1572,140,77,75.9,21.5,70.5,21.5,925,934,77.2,52,183,27.5,171.8,14,0,73
3:13:59 PM,474,85,1623,140,77,76.1,24.6,70.7,24.5,964,970,72.4,52,183,27,133,14.5,0,73
3:14:00 PM,0,14,1634,140,77,76.5,13.9,71.1,13.3,988,988,58,52,183,27,5.1,14.5,0,73
3:14:01 PM,27.125,12,1622,140,77,76.6,9,71.1,8.7,954,952,56.8,52,183,27.5,5.6,14,0,73
3:14:02 PM,65.25,15,1555,140,77,76.6,6.6,71.1,6.3,903,907,56.4,52,183,27.5,22.7,13.5,0,73
3:14:03 PM,48,0,1480,140,77,76.6,4,70.9,3.8,855,858,52.8,52,183,27.5,9,13,0,73
3:14:04 PM,270,0,1449,139.8,77,76.6,4.1,70.7,3.9,826,829,60.4,52,183,27.5,63.1,12.5,0,73
3:14:05 PM,461.375,29,1449,139.8,77,76.6,5.5,70.7,5.5,801,810,64.4,52,183,27.5,104.4,12.5,0,73
3:14:06 PM,551.125,63,1467,139.8,77,76.6,9.1,70.7,9.4,810,820,70,52,183,27,131.9,13,0,73
3:14:07 PM,399,52,1546,139.8,77,76.6,11.5,70.7,11.8,838,847,64.4,52,183,27,98.5,13.5,0,73
3:14:08 PM,201,52,1562,139.8,77,76.8,12.9,70.9,13.2,874,880,54.8,52,183,27,41.1,13.5,0,73
3:14:09 PM,130.875,22,1540,139.8,77,76.8,9,71.1,9.1,882,885,56.8,52,183,27.5,33.7,13.5,0,73
3:14:10 PM,347.5,34,1548,139.6,77,77,9,71.1,9.1,867,871,65.2,52,183,27,85.4,13.5,0,73
3:14:11 PM,442.125,51,1581,139.6,77,77,12.5,71.1,12.5,862,869,68.4,52,183,27,106.2,14,0,73
3:14:12 PM,347.5,48,1621,139.6,77,77,14.9,71.1,14.9,882,891,67.2,52,183,27,99.1,14,0,73
3:14:13 PM,330.875,7,1560,139.6,77,77,10.5,71.2,10.3,891,898,72.4,52,183,27,92.5,14,0,73
3:14:14 PM,200.625,41,1584,139.6,77,77.2,11.8,71.1,11.7,882,889,63.6,52,183,27.5,59.3,14,0,73
3:14:15 PM,609,75,1641,139.6,77,77.2,14,71.1,14,876,885,82.4,52,183,27,173.8,14.5,0,73
3:14:16 PM,286.75,71,1747,139.6,77,77.2,20.4,71.1,20.5,907,914,72.8,52,183,27,90.2,15.5,0,73
3:14:17 PM,0,19,1733,139.6,77,77.2,11.6,71.2,11.4,921,925,60,52,183,27.5,0,15,0,73
3:14:18 PM,61.875,10,1685,139.6,77,77.2,8.7,71.1,8.5,891,892,64.8,52,183,27.5,20.7,15,0,73
3:14:19 PM,0,5,1651,139.6,77,77.2,6.8,71.1,6.7,860,864,58.8,52,183,27.5,0,14.5,0,73
3:14:20 PM,119.375,13,1587,139.6,77,77,4.2,70.9,4,811,819,62.8,52,183,27.5,26.3,14,0,73
3:14:21 PM,115.625,12,1623,139.6,77,76.8,4.9,70.7,4.7,774,784,66,52,183,27,55.2,14.5,0,73
3:14:22 PM,0,0,1608,139.5,77,76.6,3.8,70.5,3.6,756,768,59.6,52,183,27.5,0,14,0,73
3:14:23 PM,39.125,8,1635,139.5,77,76.6,3.1,70.5,3,730,741,63.2,52,183,27.5,10.5,14.5,0,73
3:14:24 PM,25.25,0,1631,139.5,77,76.6,2.6,70.5,2.5,709,721,62.8,52,183,27.5,9.2,14.5,0,73
3:14:25 PM,134,30,1614,139.5,77,76.6,3.3,70.5,3.3,675,693,65.2,52,183,27.5,46.7,14,0,73
3:14:26 PM,0,19,1671,139.5,77,76.6,4,70.5,3.6,664,684,45.6,52,183,27.5,0,13.5,0,73
3:14:27 PM,0,0,1582,139.5,77,76.6,2.8,70.5,2.2,658,675,41.2,52,183,27.5,0,13.5,0,73
3:14:28 PM,230.625,10,1463,139.5,77,76.6,2.4,70.5,2.3,635,653,58.4,52,183,27.5,45.9,13,0,73
3:14:29 PM,131.375,15,1441,139.5,77,76.6,4.2,70.5,4.1,631,655,52,52,183,27.5,26.8,13,0,73
3:14:30 PM,444.75,0,1461,139.3,77,76.6,3.8,70.7,3.8,640,662,74,52,183,27.5,102.7,13,0,72
3:14:31 PM,505.875,55,1412,139.3,77,76.6,5.9,70.7,6,649,667,82.8,52,183,27,112.1,13,0,72
3:14:32 PM,522.25,64,1544,139.3,77,76.6,8.8,70.7,10,696,712,73.2,52,183,27,124.4,13.5,0,72
3:14:33 PM,413.625,57,1626,139.3,77,76.6,13.9,70.9,14.3,752,763,70,52,183,27,106.4,14.5,0,72
3:14:34 PM,0,39,1638,139.3,77,76.6,11.1,70.9,11,788,799,44.4,52,183,27.5,0,14,0,72
3:14:35 PM,170.75,0,1570,139.3,77,76.8,5.8,70.9,5.6,786,790,56,52,183,27.5,44.8,14,0,72
3:14:36 PM,353.375,43,1577,139.3,77,76.6,6.2,70.7,6.1,765,772,68.4,52,183,27.5,96.1,13.5,0,72
3:14:37 PM,63.375,1,1558,139.3,77,76.6,5.3,70.5,5.2,756,765,56.4,52,183,27.5,13.7,13.5,0,72
3:14:38 PM,0,18,1545,139.3,77,76.5,4.3,70.3,4.2,741,747,52,52,183,27.5,0,13.5,0,72
3:14:39 PM,299.125,38,1469,139.3,77,76.3,5.8,70.3,5.7,723,734,54,52,183,27.5,76.6,13,0,72
3:14:40 PM,289.5,13,1476,139.1,77,76.1,5.3,70.2,5.3,730,741,61.2,52,183,27.5,71.2,13,0,72
3:14:41 PM,308.125,39,1477,139.1,77,76.1,7.5,70.2,7.6,734,747,60,52,183,27.5,77.9,13,0,72
3:14:42 PM,318.25,0,1472,139.1,77,76.1,6.6,70.2,6.6,754,765,64,52,183,27.5,66.3,13,0,72
3:14:43 PM,0,13,1443,139.1,77,76.1,5.8,70.2,5.8,757,766,44.4,52,183,27.5,0,12.5,0,72
3:14:44 PM,338.625,25,1381,139.1,77,76.1,4.7,70.2,4.6,747,754,56.4,52,183,27.5,74.8,12,0,73
3:14:45 PM,511.75,56,1397,139.1,77,75.9,6.9,70.2,7,743,754,64.4,52,183,27,104.8,12.5,0,73
3:14:46 PM,508.625,48,1413,139.1,77,75.9,9.1,70,9.4,770,779,62.8,52,183,27,118.9,12.5,0,73
3:14:47 PM,134.75,47,1454,139.1,77,75.9,10.4,70.2,10.5,802,810,49.6,52,183,27.5,34.9,13,0,73
3:14:48 PM,0,6,1470,139.1,77,76.1,6,70.2,6.1,819,822,48,52,183,27.5,0,13,0,73
3:14:49 PM,0,0,1444,139.1,77,75.9,3.3,70,3.1,792,793,41.6,52,183,27.5,0,13,0,73
3:14:50 PM,0,0,1436,138.9,77,75.9,2.1,70,1.9,763,765,30.8,52,183,27.5,0,13,0,73
3:14:51 PM,0,0,1437,138.9,77,75.7,1.6,69.8,1.3,727,734,35.2,52,183,27.5,0,12.5,0,73
3:14:52 PM,0,0,1459,138.9,77,75.7,1.2,69.6,1,696,700,39.6,52,183,27.5,0,13,0,73
3:14:53 PM,0,0,1460,138.9,77,75.6,1.1,69.6,1,658,671,43.6,52,183,27.5,0,12.5,0,73
3:14:54 PM,234.125,18,1396,138.9,77,75.6,1.5,69.6,1.3,630,646,53.6,52,183,27.5,47.9,12,0,73
3:14:55 PM,284.625,8,1365,138.9,77,75.6,2.6,69.6,2.5,622,642,56.8,52,183,27.5,65.7,12,0,73
3:14:56 PM,447.375,42,1475,138.9,77,75.6,4.2,69.6,4.2,628,651,66,52,183,27,96.1,13,0,73
3:14:57 PM,464.375,41,1519,138.9,77,75.7,7.1,69.8,7.8,657,682,68.8,52,183,27,106.4,13.5,0,73
3:14:58 PM,188.25,30,1569,138.7,77,75.7,9.5,69.8,9.5,700,716,59.6,52,183,27,51.4,14,0,73
3:14:59 PM,405.625,19,1555,138.7,77,75.7,9.7,69.8,9.8,730,743,68,52,183,27,102.5,14,0,73
3:15:00 PM,337.625,44,1510,138.7,77,75.7,13.2,69.8,13.3,766,779,61.2,52,183,27,80.8,13.5,0,73
3:15:01 PM,0,19,1521,138.7,77,75.7,10.8,69.8,10.6,792,804,39.2,52,183,27.5,0,12.5,0,73
3:15:02 PM,0,0,1430,138.7,77,75.6,4.9,69.6,4.6,790,795,35.2,52,183,27.5,0,13,0,73
3:15:03 PM,70.5,0,1377,138.7,77,75.4,3.3,69.4,2.9,765,768,45.6,52,183,27.5,2.5,12,0,73
3:15:04 PM,145,2,1421,138.7,77,75.2,2.8,69.3,2.6,732,743,54.8,52,183,27.5,33.1,12.5,0,73
3:15:05 PM,358.375,37,1437,138.7,77,75,4.1,69.1,4,711,723,58.4,52,183,27.5,82.1,12.5,0,73
3:15:06 PM,318.375,37,1447,138.7,77,74.8,6.9,69.1,7,729,743,57.2,52,183,27,79.1,12.5,0,73
3:15:07 PM,330.375,37,1451,138.7,77,74.8,7.9,69.1,8,748,761,57.2,52,183,27,79.3,12.5,0,73
3:15:08 PM,122.875,9,1402,138.7,77,74.8,6.9,69.1,6.9,777,784,50,52,183,27.5,34.4,12.5,0,73
3:15:09 PM,153,41,1415,138.7,77,74.8,6.7,69.1,6.8,775,783,49.2,52,183,27.5,46.7,12.5,0,73
3:15:10 PM,0,0,1417,138.7,77,74.7,3.7,69.1,3.6,775,783,34,52,183,27.5,0,12.5,0,73
3:15:11 PM,0,0,1407,138.7,77,74.7,2.5,68.9,2.3,754,761,23.6,52,183,27.5,0,13,0,73
3:15:12 PM,0,0,1515,138.7,77,74.5,1.6,68.9,1.4,716,729,14,52,183,27.5,0,13,0,73
3:15:13 PM,0,0,1502,138.7,77,74.5,1.2,68.9,1,689,702,37.2,52,183,27.5,0,13.5,0,73
3:15:14 PM,100.375,12,1450,138.7,77,74.5,2.3,68.7,2.2,662,676,51.6,52,183,27.5,28.5,13,0,73
3:15:15 PM,0,8,1475,138.7,77,74.5,2.6,68.9,2.6,653,669,39.2,52,183,27.5,0,13,0,73
3:15:16 PM,15.75,11,1428,138.6,77,74.5,2.2,68.9,2.1,640,658,38.4,52,183,27.5,0,11,0,73
3:15:17 PM,0,0,1366,138.6,77,74.5,3.7,68.9,3.6,633,651,42.4,52,183,27.5,0,11.5,0,73
3:15:18 PM,0,0,1678,138.6,77,74.3,2.8,68.9,2.5,642,660,60.8,52,183,27.5,0,11,0,73
3:15:19 PM,0,0,1677,138.6,77,74.3,2,68.9,1.8,628,644,52.4,52,183,27.5,0,11,0,73
3:15:20 PM,0,0,1579,138.4,77,74.3,1.7,68.7,1.5,604,624,64.8,52,183,27.5,0,10,0,73
3:15:21 PM,407.625,44,1610,138.4,77,74.3,4,68.7,3.8,590,612,72,52,183,27.5,98.2,10,0,73
3:15:22 PM,210.5,43,1609,138.6,77,74.1,6.4,68.7,6.4,608,628,64,52,183,27,58.6,10.5,0,73
3:15:23 PM,28.625,16,1675,138.4,77,74.1,6.1,68.7,6,633,655,56,52,183,27.5,6,10.5,0,73
3:15:24 PM,301.75,8,1612,138.4,77,74.1,3.8,68.7,3.6,635,649,71.6,51,183,27.5,77.8,10.5,0,73
3:15:25 PM,265.375,44,1717,138.4,77,74.1,6,68.5,6,631,649,72.4,52,183,27.5,74.6,11,0,73
3:15:26 PM,75.5,11,1763,138.4,77,73.9,7.2,68.5,7.2,653,667,67.6,52,183,27.5,23.9,11.5,0,73
3:15:27 PM,0,19,1743,138.4,77,73.9,5.9,68.5,5.8,660,673,61.2,52,183,27.5,0,11,0,73
3:15:28 PM,274.875,38,1719,138.4,77,73.8,5.5,68.4,5.3,653,664,74,52,183,27,80.8,11,0,72
3:15:29 PM,3.875,17,1614,138.4,77,73.8,6.8,68.4,6.8,655,667,63.2,52,183,27.5,6.4,11,0,72
3:15:30 PM,150.5,15,1623,138.4,77,73.6,5.7,68.2,5.6,660,669,65.2,51,183,27.5,41.3,10.5,0,73
3:15:31 PM,169.125,12,1572,138.4,77,73.6,5.2,68.2,5,657,666,64,52,183,27.5,43.5,10,0,73
3:15:32 PM,270,5,1501,138.4,77,73.4,5,68,4.9,653,662,63.2,51,183,27.5,66.3,9.5,0,73
3:15:33 PM,82.625,22,1439,138.4,77,73.2,4.9,68,4.8,651,660,55.2,51,183,27.5,39.7,9.5,0,73
3:15:34 PM,99,0,1448,138.4,77,73.2,3.8,68,3.6,649,658,45.2,51,183,27.5,24.8,9,0,73
3:15:35 PM,161.875,6,1342,138.4,77,73.2,2.8,67.8,2.6,631,639,51.2,51,183,27.5,39.6,9,0,73
3:15:36 PM,254.5,12,1411,138.4,77,73,3.3,67.6,3.1,621,630,58.4,51,183,27.5,63.9,9,0,73
3:15:37 PM,126,35,1370,138.4,77,73,4.3,67.6,4.3,628,640,46.8,51,183,27.5,31.1,9,0,73
3:15:38 PM,464.375,0,1272,138.4,77,73,2.8,67.6,2.7,635,644,39.2,51,183,27.5,90.8,8.5,0,73
3:15:39 PM,0,0,1666,138.4,77,73,2.9,67.6,2.7,631,642,50,52,183,27.5,0,8,0,73
3:15:40 PM,195.875,0,1627,138.4,77,73,2.3,67.6,2.1,630,639,64.4,52,183,27.5,50.4,7.5,0,73
3:15:41 PM,101.125,15,1605,138.4,77,73,2.9,67.6,2.8,617,628,56,52,183,27.5,25.7,7.5,0,73
3:15:42 PM,198,32,1504,138.4,77,73,3.8,67.6,3.7,606,619,59.2,52,183,27.5,62.1,7.5,0,73
3:15:43 PM,251.625,0,1452,138.2,77,73,3.7,67.8,3.6,615,628,57.2,52,183,27.5,55.7,7,0,73
3:15:44 PM,0,16,1373,138.2,77,73,4.4,67.8,4.3,619,631,27.6,53,183,27.5,0,6.5,0,73
3:15:45 PM,0,43,1648,138.4,77,73,4.4,67.8,4.3,622,635,0.8,53,183,27.5,0,6,0,73
3:15:46 PM,0,0,1376,138.2,77,73,2.8,67.8,2.6,633,644,0,53,183,27.5,0,5,0,73
3:15:47 PM,0,0,1283,138.2,77,73,1.9,67.8,1.7,615,622,0,53,183,27.5,0,4.5,0,73
3:15:48 PM,0,0,1024,138.2,77,73,1.5,67.8,1.3,594,606,0,53,183,27.5,0,3.5,0,73
3:15:49 PM,109.5,0,722,138.2,77,73,1.2,67.8,1,574,588,0,53,183,27.5,16.1,2,0,73
3:15:50 PM,173.375,23,659,138.2,77,73,1,67.8,0.8,559,576,0,54,183,27.5,24.7,1,0,73
3:15:51 PM,159.875,21,698,138.2,77,73.2,0.8,68,0.6,556,572,0,55,183,27.5,23.9,0,0,73
3:15:52 PM,168.125,22,693,138.2,77,73.2,0.8,68.2,0.6,556,572,99.2,55,183,27.5,24.6,0,0,73
