,testo_COppm
2015-04-12 15:42:01,20.7
2015-04-12 15:42:02,20.7
2015-04-12 15:42:03,20.7
2015-04-12 15:42:04,20.7
2015-04-12 15:42:05,20.7
2015-04-12 15:42:06,20.5
2015-04-12 15:42:07,20.5
2015-04-12 15:42:08,20.5
2015-04-12 15:42:09,20.5
2015-04-12 15:42:10,20.5
2015-04-12 15:42:11,20.5
2015-04-12 15:42:12,20.5
2015-04-12 15:42:13,20.5
2015-04-12 15:42:14,20.5
2015-04-12 15:42:15,20.5
2015-04-12 15:42:16,20.5
2015-04-12 15:42:17,20.5
2015-04-12 15:42:18,20.5
2015-04-12 15:42:19,20.4
2015-04-12 15:42:20,20.4
2015-04-12 15:42:21,20.4
2015-04-12 15:42:22,20.4
2015-04-12 15:42:23,20.4
2015-04-12 15:42:24,20.4
2015-04-12 15:42:25,20.4
2015-04-12 15:42:26,20.4
2015-04-12 15:42:27,20.4
2015-04-12 15:42:28,20.35
2015-04-12 15:42:29,20.3
2015-04-12 15:42:30,20.3
2015-04-12 15:42:31,20.3
2015-04-12 15:42:32,20.3
2015-04-12 15:42:33,20.3
2015-04-12 15:42:34,20.3
2015-04-12 15:42:35,20.3
2015-04-12 15:42:36,20.3
2015-04-12 15:42:37,20.1
2015-04-12 15:42:38,20.1
2015-04-12 15:42:39,20.1
2015-04-12 15:42:40,20.0
2015-04-12 15:42:41,19.9
2015-04-12 15:42:42,19.8
2015-04-12 15:42:43,19.8
2015-04-12 15:42:44,19.8
2015-04-12 15:42:45,19.8
2015-04-12 15:42:46,19.75
2015-04-12 15:42:47,19.7
2015-04-12 15:42:48,19.7
2015-04-12 15:42:49,19.7
2015-04-12 15:42:50,19.7
2015-04-12 15:42:51,19.7
2015-04-12 15:42:52,19.6
2015-04-12 15:42:53,19.5
2015-04-12 15:42:54,19.5
2015-04-12 15:42:55,19.4
2015-04-12 15:42:56,19.4
2015-04-12 15:42:57,19.4
2015-04-12 15:42:58,19.35
2015-04-12 15:42:59,19.3
2015-04-12 15:43:00,19.2
2015-04-12 15:43:01,19.2
2015-04-12 15:43:02,19.2
2015-04-12 15:43:03,19.1
2015-04-12 15:43:04,19.05
2015-04-12 15:43:05,19.0
2015-04-12 15:43:06,19.0
2015-04-12 15:43:07,19.0
2015-04-12 15:43:08,19.0
2015-04-12 15:43:09,19.0
2015-04-12 15:43:10,19.0
2015-04-12 15:43:11,19.0
2015-04-12 15:43:12,19.0
2015-04-12 15:43:13,18.9
2015-04-12 15:43:14,18.9
2015-04-12 15:43:15,18.9
2015-04-12 15:43:16,18.8
2015-04-12 15:43:17,18.7
2015-04-12 15:43:18,18.6
2015-04-12 15:43:19,18.6
2015-04-12 15:43:20,18.6
2015-04-12 15:43:21,18.7
2015-04-12 15:43:22,18.7
2015-04-12 15:43:23,18.7
2015-04-12 15:43:24,18.6
2015-04-12 15:43:25,18.6
2015-04-12 15:43:26,18.6
2015-04-12 15:43:27,18.6
2015-04-12 15:43:28,18.6
2015-04-12 15:43:29,18.6
2015-04-12 15:43:30,18.6
2015-04-12 15:43:31,18.7
2015-04-12 15:43:32,18.7
2015-04-12 15:43:33,18.7
2015-04-12 15:43:34,18.65
2015-04-12 15:43:35,18.6
2015-04-12 15:43:36,18.6
2015-04-12 15:43:37,18.7
2015-04-12 15:43:38,18.7
2015-04-12 15:43:39,18.5
2015-04-12 15:43:40,18.5
2015-04-12 15:43:41,18.5
2015-04-12 15:43:42,18.3
2015-04-12 15:43:43,18.3
2015-04-12 15:43:44,18.3
2015-04-12 15:43:45,18.3
2015-04-12 15:43:46,18.4
2015-04-12 15:43:47,18.5
2015-04-12 15:43:48,18.5
2015-04-12 15:43:49,18.5
2015-04-12 15:43:50,18.6
2015-04-12 15:43:51,18.6
2015-04-12 15:43:52,18.65
2015-04-12 15:43:53,18.7
2015-04-12 15:43:54,18.7
2015-04-12 15:43:55,18.7
2015-04-12 15:43:56,18.7
2015-04-12 15:43:57,18.8
2015-04-12 15:43:58,18.8
2015-04-12 15:43:59,18.8
2015-04-12 15:44:00,18.9
2015-04-12 15:44:01,18.9
2015-04-12 15:44:02,18.9
2015-04-12 15:44:03,18.9
2015-04-12 15:44:04,19.0
2015-04-12 15:44:05,19.1
2015-04-12 15:44:06,19.1
2015-04-12 15:44:07,19.1
2015-04-12 15:44:08,19.2
2015-04-12 15:44:09,19.2
2015-04-12 15:44:10,19.25
2015-04-12 15:44:11,19.3
2015-04-12 15:44:12,19.3
2015-04-12 15:44:13,19.5
2015-04-12 15:44:14,19.5
2015-04-12 15:44:15,19.5
2015-04-12 15:44:16,19.65
2015-04-12 15:44:17,19.8
2015-04-12 15:44:18,19.9
2015-04-12 15:44:19,19.9
2015-04-12 15:44:20,19.9
2015-04-12 15:44:21,20.0
2015-04-12 15:44:22,20.1
2015-04-12 15:44:23,20.2
2015-04-12 15:44:24,20.2
2015-04-12 15:44:25,20.2
2015-04-12 15:44:26,20.5
2015-04-12 15:44:27,20.5
2015-04-12 15:44:28,20.6
2015-04-12 15:44:29,20.7
2015-04-12 15:44:30,20.7
2015-04-12 15:44:31,20.7
2015-04-12 15:44:32,20.7
2015-04-12 15:44:33,20.7
2015-04-12 15:44:34,20.8
2015-04-12 15:44:35,20.9
2015-04-12 15:44:36,21.1
2015-04-12 15:44:37,21.1
2015-04-12 15:44:38,21.1
2015-04-12 15:44:39,21.2
2015-04-12 15:44:40,21.3
2015-04-12 15:44:41,21.4
2015-04-12 15:44:42,21.4
2015-04-12 15:44:43,21.4
2015-04-12 15:44:44,21.6
2015-04-12 15:44:45,21.6
2015-04-12 15:44:46,21.7
2015-04-12 15:44:47,21.8
2015-04-12 15:44:48,21.8
2015-04-12 15:44:49,22.0
2015-04-12 15:44:50,22.0
2015-04-12 15:44:51,22.0
2015-04-12 15:44:52,22.2
2015-04-12 15:44:53,22.4
2015-04-12 15:44:54,22.7
2015-04-12 15:44:55,22.7
2015-04-12 15:44:56,22.7
2015-04-12 15:44:57,23.0
2015-04-12 15:44:58,23.0
2015-04-12 15:44:59,23.0
2015-04-12 15:45:00,23.0
2015-04-12 15:45:01,23.0
2015-04-12 15:45:02,23.4
2015-04-12 15:45:03,23.4
2015-04-12 15:45:04,23.6
2015-04-12 15:45:05,23.8
2015-04-12 15:45:06,23.8
2015-04-12 15:45:07,24.0
2015-04-12 15:45:08,24.0
2015-04-12 15:45:09,24.0
2015-04-12 15:45:10,24.15
2015-04-12 15:45:11,24.3
2015-04-12 15:45:12,24.3
2015-04-12 15:45:13,24.6
2015-04-12 15:45:14,24.6
2015-04-12 15:45:15,24.8
2015-04-12 15:45:16,24.8
2015-04-12 15:45:17,24.8
2015-04-12 15:45:18,25.2
2015-04-12 15:45:19,25.2
2015-04-12 15:45:20,25.6
2015-04-12 15:45:21,25.6
2015-04-12 15:45:22,25.75
2015-04-12 15:45:23,25.9
2015-04-12 15:45:24,25.9
2015-04-12 15:45:25,25.9
2015-04-12 15:45:26,26.3
2015-04-12 15:45:27,26.3
2015-04-12 15:45:28,26.45
2015-04-12 15:45:29,26.6
2015-04-12 15:45:30,26.6
2015-04-12 15:45:31,26.6
2015-04-12 15:45:32,26.6
2015-04-12 15:45:33,27.0
2015-04-12 15:45:34,27.0
2015-04-12 15:45:35,27.0
2015-04-12 15:45:36,27.1
2015-04-12 15:45:37,27.1
2015-04-12 15:45:38,27.5
2015-04-12 15:45:39,27.5
2015-04-12 15:45:40,27.6
2015-04-12 15:45:41,27.7
2015-04-12 15:45:42,27.7
2015-04-12 15:45:43,27.7
2015-04-12 15:45:44,28.0
2015-04-12 15:45:45,28.0
2015-04-12 15:45:46,28.1
2015-04-12 15:45:47,28.2
2015-04-12 15:45:48,28.2
2015-04-12 15:45:49,28.4
2015-04-12 15:45:50,28.4
2015-04-12 15:45:51,28.6
2015-04-12 15:45:52,28.6
2015-04-12 15:45:53,28.6
2015-04-12 15:45:54,29.0
2015-04-12 15:45:55,29.0
2015-04-12 15:45:56,29.0
2015-04-12 15:45:57,29.2
2015-04-12 15:45:58,29.25
2015-04-12 15:45:59,29.3
2015-04-12 15:46:00,29.3
2015-04-12 15:46:01,29.3
2015-04-12 15:46:02,29.3
2015-04-12 15:46:03,29.3
2015-04-12 15:46:04,29.45
2015-04-12 15:46:05,29.6
2015-04-12 15:46:06,29.6
2015-04-12 15:46:07,29.9
2015-04-12 15:46:08,29.9
2015-04-12 15:46:09,29.9
2015-04-12 15:46:10,29.95
2015-04-12 15:46:11,30.0
2015-04-12 15:46:12,30.1
2015-04-12 15:46:13,30.1
2015-04-12 15:46:14,30.1
2015-04-12 15:46:15,30.3
2015-04-12 15:46:16,30.3
2015-04-12 15:46:17,30.3
2015-04-12 15:46:18,30.3
2015-04-12 15:46:19,30.3
2015-04-12 15:46:20,30.4
2015-04-12 15:46:21,30.4
2015-04-12 15:46:22,30.35
2015-04-12 15:46:23,30.3
2015-04-12 15:46:24,30.3
2015-04-12 15:46:25,30.5
2015-04-12 15:46:26,30.5
2015-04-12 15:46:27,30.5
2015-04-12 15:46:28,30.55
2015-04-12 15:46:29,30.6
2015-04-12 15:46:30,30.7
2015-04-12 15:46:31,30.7
2015-04-12 15:46:32,30.7
2015-04-12 15:46:33,30.8
2015-04-12 15:46:34,30.8
2015-04-12 15:46:35,30.8
2015-04-12 15:46:36,30.8
2015-04-12 15:46:37,30.8
2015-04-12 15:46:38,30.7
2015-04-12 15:46:39,30.7
2015-04-12 15:46:40,30.7
2015-04-12 15:46:41,30.7
2015-04-12 15:46:42,30.7
2015-04-12 15:46:43,30.7
2015-04-12 15:46:44,30.7
2015-04-12 15:46:45,30.7
2015-04-12 15:46:46,30.65
2015-04-12 15:46:47,30.6
2015-04-12 15:46:48,30.3
2015-04-12 15:46:49,30.3
2015-04-12 15:46:50,30.3
2015-04-12 15:46:51,30.3
2015-04-12 15:46:52,30.3
2015-04-12 15:46:53,30.3
2015-04-12 15:46:54,30.3
2015-04-12 15:46:55,30.3
2015-04-12 15:46:56,30.3
2015-04-12 15:46:57,30.2
2015-04-12 15:46:58,30.2
2015-04-12 15:46:59,30.2
2015-04-12 15:47:00,29.9
2015-04-12 15:47:01,29.9
2015-04-12 15:47:02,29.7
2015-04-12 15:47:03,29.7
2015-04-12 15:47:04,29.75
2015-04-12 15:47:05,29.8
2015-04-12 15:47:06,29.8
2015-04-12 15:47:07,29.8
2015-04-12 15:47:08,29.8
2015-04-12 15:47:09,29.8
2015-04-12 15:47:10,29.75
2015-04-12 15:47:11,29.7
2015-04-12 15:47:12,29.7
2015-04-12 15:47:13,29.6
2015-04-12 15:47:14,29.6
2015-04-12 15:47:15,29.4
2015-04-12 15:47:16,29.4
2015-04-12 15:47:17,29.4
2015-04-12 15:47:18,29.4
2015-04-12 15:47:19,29.4
2015-04-12 15:47:20,29.4
2015-04-12 15:47:21,29.4
2015-04-12 15:47:22,29.35
2015-04-12 15:47:23,29.3
2015-04-12 15:47:24,29.3
2015-04-12 15:47:25,29.3
2015-04-12 15:47:26,29.3
2015-04-12 15:47:27,29.3
2015-04-12 15:47:28,29.3
2015-04-12 15:47:29,29.3
2015-04-12 15:47:30,29.3
2015-04-12 15:47:31,29.2
2015-04-12 15:47:32,29.2
2015-04-12 15:47:33,29.0
2015-04-12 15:47:34,29.0
2015-04-12 15:47:35,29.0
2015-04-12 15:47:36,29.0
2015-04-12 15:47:37,29.0
2015-04-12 15:47:38,28.9
2015-04-12 15:47:39,28.9
2015-04-12 15:47:40,28.85
2015-04-12 15:47:41,28.8
2015-04-12 15:47:42,28.8
2015-04-12 15:47:43,28.8
2015-04-12 15:47:44,28.8
2015-04-12 15:47:45,28.8
2015-04-12 15:47:46,28.75
2015-04-12 15:47:47,28.7
2015-04-12 15:47:48,28.7
2015-04-12 15:47:49,28.6
2015-04-12 15:47:50,28.6
2015-04-12 15:47:51,28.5
2015-04-12 15:47:52,28.5
2015-04-12 15:47:53,28.5
2015-04-12 15:47:54,28.6
2015-04-12 15:47:55,28.6
2015-04-12 15:47:56,28.6
2015-04-12 15:47:57,28.6
2015-04-12 15:47:58,28.55
2015-04-12 15:47:59,28.5
2015-04-12 15:48:00,28.5
2015-04-12 15:48:01,28.5
2015-04-12 15:48:02,28.6
2015-04-12 15:48:03,28.6
2015-04-12 15:48:04,28.7
2015-04-12 15:48:05,28.8
2015-04-12 15:48:06,28.8
2015-04-12 15:48:07,28.7
2015-04-12 15:48:08,28.7
2015-04-12 15:48:09,28.7
2015-04-12 15:48:10,28.5
2015-04-12 15:48:11,28.3
2015-04-12 15:48:12,28.3
2015-04-12 15:48:13,28.3
2015-04-12 15:48:14,28.3
2015-04-12 15:48:15,28.4
