,ae52_BC,ae52_UVPM
2015-04-12 15:12:26,458651.3,10942.0
2015-04-12 15:12:27,395388.2,8471.0
2015-04-12 15:12:28,332125.1,6000.0
2015-04-12 15:12:29,268862.0,3529.0
2015-04-12 15:12:30,371060.2,11656.3
2015-04-12 15:12:31,473258.4,19783.6
2015-04-12 15:12:32,575456.6,27910.9
2015-04-12 15:12:33,677654.8,36038.2
2015-04-12 15:12:34,779853.0,44165.5
2015-04-12 15:12:35,882051.2,52292.8
2015-04-12 15:12:36,984249.4,60420.1
2015-04-12 15:12:37,1086447.6,68547.4
2015-04-12 15:12:38,1188645.8,76674.7
2015-04-12 15:12:39,1290844.0,84802.0
2015-04-12 15:12:40,1316652.9,81930.6
2015-04-12 15:12:41,1342461.8,79059.2
2015-04-12 15:12:42,1368270.7,76187.8
2015-04-12 15:12:43,1394079.6,73316.4
2015-04-12 15:12:44,1419888.5,70445.0
2015-04-12 15:12:45,1445697.4,67573.6
2015-04-12 15:12:46,1471506.3,64702.2
2015-04-12 15:12:47,1497315.2,61830.8
2015-04-12 15:12:48,1523124.1,58959.4
2015-04-12 15:12:49,1548933.0,56088.0
2015-04-12 15:12:50,1517477.1,54279.8
2015-04-12 15:12:51,1486021.2,52471.6
2015-04-12 15:12:52,1454565.3,50663.4
2015-04-12 15:12:53,1423109.4,48855.2
2015-04-12 15:12:54,1391653.5,47047.0
2015-04-12 15:12:55,1360197.6,45238.8
2015-04-12 15:12:56,1328741.7,43430.6
2015-04-12 15:12:57,1297285.8,41622.4
2015-04-12 15:12:58,1265829.9,39814.2
2015-04-12 15:12:59,1234374.0,38006.0
2015-04-12 15:13:00,1261378.1,40548.3
2015-04-12 15:13:01,1288382.2,43090.6
2015-04-12 15:13:02,1315386.3,45632.9
2015-04-12 15:13:03,1342390.4,48175.2
2015-04-12 15:13:04,1369394.5,50717.5
2015-04-12 15:13:05,1396398.6,53259.8
2015-04-12 15:13:06,1423402.7,55802.1
2015-04-12 15:13:07,1450406.8,58344.4
2015-04-12 15:13:08,1477410.9,60886.7
2015-04-12 15:13:09,1504415.0,63429.0
2015-04-12 15:13:10,1423818.2,61574.4
2015-04-12 15:13:11,1343221.4,59719.8
2015-04-12 15:13:12,1262624.6,57865.2
2015-04-12 15:13:13,1182027.8,56010.6
2015-04-12 15:13:14,1101431.0,54156.0
2015-04-12 15:13:15,1020834.2,52301.4
2015-04-12 15:13:16,940237.4,50446.8
2015-04-12 15:13:17,859640.6,48592.2
2015-04-12 15:13:18,779043.8,46737.6
2015-04-12 15:13:19,698447.0,44883.0
2015-04-12 15:13:20,647162.8,41837.4
2015-04-12 15:13:21,595878.6,38791.8
2015-04-12 15:13:22,544594.4,35746.2
2015-04-12 15:13:23,493310.2,32700.6
2015-04-12 15:13:24,442026.0,29655.0
2015-04-12 15:13:25,390741.8,26609.4
2015-04-12 15:13:26,339457.6,23563.8
2015-04-12 15:13:27,288173.4,20518.2
2015-04-12 15:13:28,236889.2,17472.6
2015-04-12 15:13:29,185605.0,14427.0
2015-04-12 15:13:30,219654.5,42346.6
2015-04-12 15:13:31,253704.0,70266.2
2015-04-12 15:13:32,287753.5,98185.8
2015-04-12 15:13:33,321803.0,126105.4
2015-04-12 15:13:34,355852.5,154025.0
2015-04-12 15:13:35,389902.0,181944.6
2015-04-12 15:13:36,423951.5,209864.2
2015-04-12 15:13:37,458001.0,237783.8
2015-04-12 15:13:38,492050.5,265703.4
2015-04-12 15:13:39,526100.0,293623.0
2015-04-12 15:13:40,890791.2,281621.8
2015-04-12 15:13:41,1255482.4,269620.6
2015-04-12 15:13:42,1620173.6,257619.4
2015-04-12 15:13:43,1984864.8,245618.2
2015-04-12 15:13:44,2349556.0,233617.0
2015-04-12 15:13:45,2714247.2,221615.8
2015-04-12 15:13:46,3078938.4,209614.6
2015-04-12 15:13:47,3443629.6,197613.4
2015-04-12 15:13:48,3808320.8,185612.2
2015-04-12 15:13:49,4173012.0,173611.0
2015-04-12 15:13:50,4028360.8,148838.1
2015-04-12 15:13:51,3883709.6,124065.2
2015-04-12 15:13:52,3739058.4,99292.3
2015-04-12 15:13:53,3594407.2,74519.4
2015-04-12 15:13:54,3449756.0,49746.5
2015-04-12 15:13:55,3305104.8,24973.6
2015-04-12 15:13:56,3160453.6,200.7
2015-04-12 15:13:57,3015802.4,-24572.2
2015-04-12 15:13:58,2871151.2,-49345.1
2015-04-12 15:13:59,2726500.0,-74118.0
2015-04-12 15:14:00,2558850.1,-77171.7
2015-04-12 15:14:01,2391200.2,-80225.4
2015-04-12 15:14:02,2223550.3,-83279.1
2015-04-12 15:14:03,2055900.4,-86332.8
2015-04-12 15:14:04,1888250.5,-89386.5
2015-04-12 15:14:05,1720600.6,-92440.2
2015-04-12 15:14:06,1552950.7,-95493.9
2015-04-12 15:14:07,1385300.8,-98547.6
2015-04-12 15:14:08,1217650.9,-101601.3
2015-04-12 15:14:09,1050001.0,-104655.0
2015-04-12 15:14:10,1039182.6,-72133.9
2015-04-12 15:14:11,1028364.2,-39612.8
2015-04-12 15:14:12,1017545.8,-7091.7
2015-04-12 15:14:13,1006727.4,25429.4
2015-04-12 15:14:14,995909.0,57950.5
2015-04-12 15:14:15,985090.6,90471.6
2015-04-12 15:14:16,974272.2,122992.7
2015-04-12 15:14:17,963453.8,155513.8
2015-04-12 15:14:18,952635.4,188034.9
2015-04-12 15:14:19,941817.0,220556.0
2015-04-12 15:14:20,848929.1,180800.6
2015-04-12 15:14:21,756041.2,141045.2
2015-04-12 15:14:22,663153.3,101289.8
2015-04-12 15:14:23,570265.4,61534.4
2015-04-12 15:14:24,477377.5,21779.0
2015-04-12 15:14:25,384489.6,-17976.4
2015-04-12 15:14:26,291601.7,-57731.8
2015-04-12 15:14:27,198713.8,-97487.2
2015-04-12 15:14:28,105825.9,-137242.6
2015-04-12 15:14:29,12938.0,-176998.0
2015-04-12 15:14:30,128414.6,-155425.8
2015-04-12 15:14:31,243891.2,-133853.6
2015-04-12 15:14:32,359367.8,-112281.4
2015-04-12 15:14:33,474844.4,-90709.2
2015-04-12 15:14:34,590321.0,-69137.0
2015-04-12 15:14:35,705797.6,-47564.8
2015-04-12 15:14:36,821274.2,-25992.6
2015-04-12 15:14:37,936750.8,-4420.4
2015-04-12 15:14:38,1052227.4,17151.8
2015-04-12 15:14:39,1167704.0,38724.0
2015-04-12 15:14:40,1169051.8,36278.2
2015-04-12 15:14:41,1170399.6,33832.4
2015-04-12 15:14:42,1171747.4,31386.6
2015-04-12 15:14:43,1173095.2,28940.8
2015-04-12 15:14:44,1174443.0,26495.0
2015-04-12 15:14:45,1175790.8,24049.2
2015-04-12 15:14:46,1177138.6,21603.4
2015-04-12 15:14:47,1178486.4,19157.6
2015-04-12 15:14:48,1179834.2,16711.8
2015-04-12 15:14:49,1181182.0,14266.0
2015-04-12 15:14:50,1123130.7,16083.7
2015-04-12 15:14:51,1065079.4,17901.4
2015-04-12 15:14:52,1007028.1,19719.1
2015-04-12 15:14:53,948976.8,21536.8
2015-04-12 15:14:54,890925.5,23354.5
2015-04-12 15:14:55,832874.2,25172.2
2015-04-12 15:14:56,774822.9,26989.9
2015-04-12 15:14:57,716771.6,28807.6
2015-04-12 15:14:58,658720.3,30625.3
2015-04-12 15:14:59,600669.0,32443.0
2015-04-12 15:15:00,647550.4,33736.9
2015-04-12 15:15:01,694431.8,35030.8
2015-04-12 15:15:02,741313.2,36324.7
2015-04-12 15:15:03,788194.6,37618.6
2015-04-12 15:15:04,835076.0,38912.5
2015-04-12 15:15:05,881957.4,40206.4
2015-04-12 15:15:06,928838.8,41500.3
2015-04-12 15:15:07,975720.2,42794.2
2015-04-12 15:15:08,1022601.6,44088.1
2015-04-12 15:15:09,1069483.0,45382.0
2015-04-12 15:15:10,1053481.8,47391.4
2015-04-12 15:15:11,1037480.6,49400.8
2015-04-12 15:15:12,1021479.4,51410.2
2015-04-12 15:15:13,1005478.2,53419.6
2015-04-12 15:15:14,989477.0,55429.0
2015-04-12 15:15:15,973475.8,57438.4
2015-04-12 15:15:16,957474.6,59447.8
2015-04-12 15:15:17,941473.4,61457.2
2015-04-12 15:15:18,925472.2,63466.6
2015-04-12 15:15:19,909471.0,65476.0
2015-04-12 15:15:20,917893.2,58909.6
2015-04-12 15:15:21,926315.4,52343.2
2015-04-12 15:15:22,934737.6,45776.8
2015-04-12 15:15:23,943159.8,39210.4
2015-04-12 15:15:24,951582.0,32644.0
2015-04-12 15:15:25,960004.2,26077.6
2015-04-12 15:15:26,968426.4,19511.2
2015-04-12 15:15:27,976848.6,12944.8
2015-04-12 15:15:28,985270.8,6378.4
2015-04-12 15:15:29,993693.0,-188.0
2015-04-12 15:15:30,1022578.2,7114.6
2015-04-12 15:15:31,1051463.4,14417.2
2015-04-12 15:15:32,1080348.6,21719.8
2015-04-12 15:15:33,1109233.8,29022.4
2015-04-12 15:15:34,1138119.0,36325.0
2015-04-12 15:15:35,1167004.2,43627.6
2015-04-12 15:15:36,1195889.4,50930.2
2015-04-12 15:15:37,1224774.6,58232.8
2015-04-12 15:15:38,1253659.8,65535.4
2015-04-12 15:15:39,1282545.0,72838.0
2015-04-12 15:15:40,1248909.7,64113.1
2015-04-12 15:15:41,1215274.4,55388.2
2015-04-12 15:15:42,1181639.1,46663.3
2015-04-12 15:15:43,1148003.8,37938.4
2015-04-12 15:15:44,1114368.5,29213.5
2015-04-12 15:15:45,1080733.2,20488.6
2015-04-12 15:15:46,1047097.9,11763.7
2015-04-12 15:15:47,1013462.6,3038.8
2015-04-12 15:15:48,979827.3,-5686.1
2015-04-12 15:15:49,946192.0,-14411.0
2015-04-12 15:15:50,1009446.8,-4785.5
2015-04-12 15:15:51,1072701.6,4840.0
2015-04-12 15:15:52,1135956.4,14465.5
2015-04-12 15:15:53,1199211.2,24091.0
2015-04-12 15:15:54,1262466.0,33716.5
2015-04-12 15:15:55,1325720.8,43342.0
2015-04-12 15:15:56,1388975.6,52967.5
2015-04-12 15:15:57,1452230.4,62593.0
2015-04-12 15:15:58,1515485.2,72218.5
2015-04-12 15:15:59,1578740.0,81844.0
2015-04-12 15:16:00,1506225.2,77165.2
2015-04-12 15:16:01,1433710.4,72486.4
2015-04-12 15:16:02,1361195.6,67807.6
2015-04-12 15:16:03,1288680.8,63128.8
2015-04-12 15:16:04,1216166.0,58450.0
2015-04-12 15:16:05,1143651.2,53771.2
2015-04-12 15:16:06,1071136.4,49092.4
2015-04-12 15:16:07,998621.6,44413.6
2015-04-12 15:16:08,926106.8,39734.8
2015-04-12 15:16:09,853592.0,35056.0
2015-04-12 15:16:10,826922.6,34437.6
2015-04-12 15:16:11,800253.2,33819.2
2015-04-12 15:16:12,773583.8,33200.8
2015-04-12 15:16:13,746914.4,32582.4
2015-04-12 15:16:14,720245.0,31964.0
2015-04-12 15:16:15,693575.6,31345.6
2015-04-12 15:16:16,666906.2,30727.2
2015-04-12 15:16:17,640236.8,30108.8
2015-04-12 15:16:18,613567.4,29490.4
2015-04-12 15:16:19,586898.0,28872.0
2015-04-12 15:16:20,570724.7,28944.0
2015-04-12 15:16:21,554551.4,29016.0
2015-04-12 15:16:22,538378.1,29088.0
2015-04-12 15:16:23,522204.8,29160.0
2015-04-12 15:16:24,506031.5,29232.0
2015-04-12 15:16:25,489858.2,29304.0
2015-04-12 15:16:26,473684.9,29376.0
2015-04-12 15:16:27,457511.6,29448.0
2015-04-12 15:16:28,441338.3,29520.0
2015-04-12 15:16:29,425165.0,29592.0
2015-04-12 15:16:30,422934.1,26941.5
2015-04-12 15:16:31,420703.2,24291.0
2015-04-12 15:16:32,418472.3,21640.5
2015-04-12 15:16:33,416241.4,18990.0
2015-04-12 15:16:34,414010.5,16339.5
2015-04-12 15:16:35,411779.6,13689.0
2015-04-12 15:16:36,409548.7,11038.5
2015-04-12 15:16:37,407317.8,8388.0
2015-04-12 15:16:38,405086.9,5737.5
2015-04-12 15:16:39,402856.0,3087.0
2015-04-12 15:16:40,388191.7,3997.1
2015-04-12 15:16:41,373527.4,4907.2
2015-04-12 15:16:42,358863.1,5817.3
2015-04-12 15:16:43,344198.8,6727.4
2015-04-12 15:16:44,329534.5,7637.5
2015-04-12 15:16:45,314870.2,8547.6
2015-04-12 15:16:46,300205.9,9457.7
2015-04-12 15:16:47,285541.6,10367.8
2015-04-12 15:16:48,270877.3,11277.9
2015-04-12 15:16:49,256213.0,12188.0
2015-04-12 15:16:50,257225.3,10161.4
2015-04-12 15:16:51,258237.6,8134.8
2015-04-12 15:16:52,259249.9,6108.2
2015-04-12 15:16:53,260262.2,4081.6
2015-04-12 15:16:54,261274.5,2055.0
2015-04-12 15:16:55,262286.8,28.4
2015-04-12 15:16:56,263299.1,-1998.2
2015-04-12 15:16:57,264311.4,-4024.8
2015-04-12 15:16:58,265323.7,-6051.4
2015-04-12 15:16:59,266336.0,-8078.0
2015-04-12 15:17:00,258152.8,-3929.9
2015-04-12 15:17:01,249969.6,218.2
2015-04-12 15:17:02,241786.4,4366.3
2015-04-12 15:17:03,233603.2,8514.4
2015-04-12 15:17:04,225420.0,12662.5
2015-04-12 15:17:05,217236.8,16810.6
2015-04-12 15:17:06,209053.6,20958.7
2015-04-12 15:17:07,200870.4,25106.8
2015-04-12 15:17:08,192687.2,29254.9
2015-04-12 15:17:09,184504.0,33403.0
2015-04-12 15:17:10,181961.9,31868.7
2015-04-12 15:17:11,179419.8,30334.4
2015-04-12 15:17:12,176877.7,28800.1
2015-04-12 15:17:13,174335.6,27265.8
2015-04-12 15:17:14,171793.5,25731.5
2015-04-12 15:17:15,169251.4,24197.2
2015-04-12 15:17:16,166709.3,22662.9
2015-04-12 15:17:17,164167.2,21128.6
2015-04-12 15:17:18,161625.1,19594.3
2015-04-12 15:17:19,159083.0,18060.0
2015-04-12 15:17:20,158255.9,18683.6
2015-04-12 15:17:21,157428.8,19307.2
2015-04-12 15:17:22,156601.7,19930.8
2015-04-12 15:17:23,155774.6,20554.4
2015-04-12 15:17:24,154947.5,21178.0
2015-04-12 15:17:25,154120.4,21801.6
2015-04-12 15:17:26,153293.3,22425.2
2015-04-12 15:17:27,152466.2,23048.8
2015-04-12 15:17:28,151639.1,23672.4
2015-04-12 15:17:29,150812.0,24296.0
2015-04-12 15:17:30,154250.0,19458.9
2015-04-12 15:17:31,157688.0,14621.8
2015-04-12 15:17:32,161126.0,9784.7
2015-04-12 15:17:33,164564.0,4947.6
2015-04-12 15:17:34,168002.0,110.5
2015-04-12 15:17:35,171440.0,-4726.6
2015-04-12 15:17:36,174878.0,-9563.7
2015-04-12 15:17:37,178316.0,-14400.8
2015-04-12 15:17:38,181754.0,-19237.9
2015-04-12 15:17:39,185192.0,-24075.0
2015-04-12 15:17:40,170138.0,-20716.7
2015-04-12 15:17:41,155084.0,-17358.4
2015-04-12 15:17:42,140030.0,-14000.1
2015-04-12 15:17:43,124976.0,-10641.8
2015-04-12 15:17:44,109922.0,-7283.5
2015-04-12 15:17:45,94868.0,-3925.2
2015-04-12 15:17:46,79814.0,-566.9
2015-04-12 15:17:47,64760.0,2791.4
2015-04-12 15:17:48,49706.0,6149.7
2015-04-12 15:17:49,34652.0,9508.0
2015-04-12 15:17:50,36697.3,11162.7
2015-04-12 15:17:51,38742.6,12817.4
2015-04-12 15:17:52,40787.9,14472.1
2015-04-12 15:17:53,42833.2,16126.8
2015-04-12 15:17:54,44878.5,17781.5
2015-04-12 15:17:55,46923.8,19436.2
2015-04-12 15:17:56,48969.1,21090.9
2015-04-12 15:17:57,51014.4,22745.6
2015-04-12 15:17:58,53059.7,24400.3
2015-04-12 15:17:59,55105.0,26055.0
2015-04-12 15:18:00,62223.4,22824.2
2015-04-12 15:18:01,69341.8,19593.4
2015-04-12 15:18:02,76460.2,16362.6
2015-04-12 15:18:03,83578.6,13131.8
2015-04-12 15:18:04,90697.0,9901.0
2015-04-12 15:18:05,97815.4,6670.2
2015-04-12 15:18:06,104933.8,3439.4
2015-04-12 15:18:07,112052.2,208.6
2015-04-12 15:18:08,119170.6,-3022.2
2015-04-12 15:18:09,126289.0,-6253.0
2015-04-12 15:18:10,113443.1,-3244.0
2015-04-12 15:18:11,100597.2,-235.0
2015-04-12 15:18:12,87751.3,2774.0
2015-04-12 15:18:13,74905.4,5783.0
2015-04-12 15:18:14,62059.5,8792.0
2015-04-12 15:18:15,49213.6,11801.0
2015-04-12 15:18:16,36367.7,14810.0
2015-04-12 15:18:17,23521.8,17819.0
2015-04-12 15:18:18,10675.9,20828.0
2015-04-12 15:18:19,-2170.0,23837.0
2015-04-12 15:18:20,4327.1,22237.6
2015-04-12 15:18:21,10824.2,20638.2
2015-04-12 15:18:22,17321.3,19038.8
2015-04-12 15:18:23,23818.4,17439.4
2015-04-12 15:18:24,30315.5,15840.0
2015-04-12 15:18:25,36812.6,14240.6
2015-04-12 15:18:26,43309.7,12641.2
2015-04-12 15:18:27,49806.8,11041.8
2015-04-12 15:18:28,56303.9,9442.4
2015-04-12 15:18:29,62801.0,7843.0
2015-04-12 15:18:30,64847.8,6337.7
2015-04-12 15:18:31,66894.6,4832.4
2015-04-12 15:18:32,68941.4,3327.1
2015-04-12 15:18:33,70988.2,1821.8
2015-04-12 15:18:34,73035.0,316.5
2015-04-12 15:18:35,75081.8,-1188.8
2015-04-12 15:18:36,77128.6,-2694.1
2015-04-12 15:18:37,79175.4,-4199.4
2015-04-12 15:18:38,81222.2,-5704.7
2015-04-12 15:18:39,83269.0,-7210.0
2015-04-12 15:18:40,80088.5,-7606.4
2015-04-12 15:18:41,76908.0,-8002.8
2015-04-12 15:18:42,73727.5,-8399.2
2015-04-12 15:18:43,70547.0,-8795.6
2015-04-12 15:18:44,67366.5,-9192.0
2015-04-12 15:18:45,64186.0,-9588.4
2015-04-12 15:18:46,61005.5,-9984.8
2015-04-12 15:18:47,57825.0,-10381.2
2015-04-12 15:18:48,54644.5,-10777.6
2015-04-12 15:18:49,51464.0,-11174.0
2015-04-12 15:18:50,48513.9,-8891.3
2015-04-12 15:18:51,45563.8,-6608.6
2015-04-12 15:18:52,42613.7,-4325.9
2015-04-12 15:18:53,39663.6,-2043.2
2015-04-12 15:18:54,36713.5,239.5
2015-04-12 15:18:55,33763.4,2522.2
2015-04-12 15:18:56,30813.3,4804.9
2015-04-12 15:18:57,27863.2,7087.6
2015-04-12 15:18:58,24913.1,9370.3
2015-04-12 15:18:59,21963.0,11653.0
2015-04-12 15:19:00,33322.7,10716.6
2015-04-12 15:19:01,44682.4,9780.2
2015-04-12 15:19:02,56042.1,8843.8
2015-04-12 15:19:03,67401.8,7907.4
2015-04-12 15:19:04,78761.5,6971.0
2015-04-12 15:19:05,90121.2,6034.6
2015-04-12 15:19:06,101480.9,5098.2
2015-04-12 15:19:07,112840.6,4161.8
2015-04-12 15:19:08,124200.3,3225.4
2015-04-12 15:19:09,135560.0,2289.0
2015-04-12 15:19:10,122696.5,5238.4
2015-04-12 15:19:11,109833.0,8187.8
2015-04-12 15:19:12,96969.5,11137.2
2015-04-12 15:19:13,84106.0,14086.6
2015-04-12 15:19:14,71242.5,17036.0
2015-04-12 15:19:15,58379.0,19985.4
2015-04-12 15:19:16,45515.5,22934.8
2015-04-12 15:19:17,32652.0,25884.2
2015-04-12 15:19:18,19788.5,28833.6
2015-04-12 15:19:19,6925.0,31783.0
2015-04-12 15:19:20,17983.7,26623.3
2015-04-12 15:19:21,29042.4,21463.6
2015-04-12 15:19:22,40101.1,16303.9
2015-04-12 15:19:23,51159.8,11144.2
2015-04-12 15:19:24,62218.5,5984.5
2015-04-12 15:19:25,73277.2,824.8
2015-04-12 15:19:26,84335.9,-4334.9
2015-04-12 15:19:27,95394.6,-9494.6
2015-04-12 15:19:28,106453.3,-14654.3
2015-04-12 15:19:29,117512.0,-19814.0
2015-04-12 15:19:30,117030.0,-16009.8
2015-04-12 15:19:31,116548.0,-12205.6
2015-04-12 15:19:32,116066.0,-8401.4
2015-04-12 15:19:33,115584.0,-4597.2
2015-04-12 15:19:34,115102.0,-793.0
2015-04-12 15:19:35,114620.0,3011.2
2015-04-12 15:19:36,114138.0,6815.4
2015-04-12 15:19:37,113656.0,10619.6
2015-04-12 15:19:38,113174.0,14423.8
2015-04-12 15:19:39,112692.0,18228.0
2015-04-12 15:19:40,115260.0,14028.0
2015-04-12 15:19:41,117828.0,9828.0
2015-04-12 15:19:42,120396.0,5628.0
2015-04-12 15:19:43,122964.0,1428.0
2015-04-12 15:19:44,125532.0,-2772.0
2015-04-12 15:19:45,128100.0,-6972.0
2015-04-12 15:19:46,130668.0,-11172.0
2015-04-12 15:19:47,133236.0,-15372.0
2015-04-12 15:19:48,135804.0,-19572.0
2015-04-12 15:19:49,138372.0,-23772.0
2015-04-12 15:19:50,140558.5,-20000.4
2015-04-12 15:19:51,142745.0,-16228.8
2015-04-12 15:19:52,144931.5,-12457.2
2015-04-12 15:19:53,147118.0,-8685.6
2015-04-12 15:19:54,149304.5,-4914.0
2015-04-12 15:19:55,151491.0,-1142.4
2015-04-12 15:19:56,153677.5,2629.2
2015-04-12 15:19:57,155864.0,6400.8
2015-04-12 15:19:58,158050.5,10172.4
2015-04-12 15:19:59,160237.0,13944.0
2015-04-12 15:20:00,157180.3,18609.3
2015-04-12 15:20:01,154123.6,23274.6
2015-04-12 15:20:02,151066.9,27939.9
2015-04-12 15:20:03,148010.2,32605.2
2015-04-12 15:20:04,144953.5,37270.5
2015-04-12 15:20:05,141896.8,41935.8
2015-04-12 15:20:06,138840.1,46601.1
2015-04-12 15:20:07,135783.4,51266.4
2015-04-12 15:20:08,132726.7,55931.7
2015-04-12 15:20:09,129670.0,60597.0
2015-04-12 15:20:10,185178.2,54624.9
2015-04-12 15:20:11,240686.4,48652.8
2015-04-12 15:20:12,296194.6,42680.7
2015-04-12 15:20:13,351702.8,36708.6
2015-04-12 15:20:14,407211.0,30736.5
2015-04-12 15:20:15,462719.2,24764.4
2015-04-12 15:20:16,518227.4,18792.3
2015-04-12 15:20:17,573735.6,12820.2
2015-04-12 15:20:18,629243.8,6848.1
2015-04-12 15:20:19,684752.0,876.0
2015-04-12 15:20:20,894902.9,37722.7
2015-04-12 15:20:21,1105053.8,74569.4
2015-04-12 15:20:22,1315204.7,111416.1
2015-04-12 15:20:23,1525355.6,148262.8
2015-04-12 15:20:24,1735506.5,185109.5
2015-04-12 15:20:25,1945657.4,221956.2
2015-04-12 15:20:26,2155808.3,258802.9
2015-04-12 15:20:27,2365959.2,295649.6
2015-04-12 15:20:28,2576110.1,332496.3
2015-04-12 15:20:29,2786261.0,369343.0
2015-04-12 15:20:30,2772584.6,333589.0
2015-04-12 15:20:31,2758908.2,297835.0
2015-04-12 15:20:32,2745231.8,262081.0
2015-04-12 15:20:33,2731555.4,226327.0
2015-04-12 15:20:34,2717879.0,190573.0
2015-04-12 15:20:35,2704202.6,154819.0
2015-04-12 15:20:36,2690526.2,119065.0
2015-04-12 15:20:37,2676849.8,83311.0
2015-04-12 15:20:38,2663173.4,47557.0
2015-04-12 15:20:39,2649497.0,11803.0
2015-04-12 15:20:40,2541312.0,14485.1
2015-04-12 15:20:41,2433127.0,17167.2
2015-04-12 15:20:42,2324942.0,19849.3
2015-04-12 15:20:43,2216757.0,22531.4
2015-04-12 15:20:44,2108572.0,25213.5
2015-04-12 15:20:45,2000387.0,27895.6
2015-04-12 15:20:46,1892202.0,30577.7
2015-04-12 15:20:47,1784017.0,33259.8
2015-04-12 15:20:48,1675832.0,35941.9
2015-04-12 15:20:49,1567647.0,38624.0
2015-04-12 15:20:50,1520972.4,8416.7
2015-04-12 15:20:51,1474297.8,-21790.6
2015-04-12 15:20:52,1427623.2,-51997.9
2015-04-12 15:20:53,1380948.6,-82205.2
2015-04-12 15:20:54,1334274.0,-112412.5
2015-04-12 15:20:55,1287599.4,-142619.8
2015-04-12 15:20:56,1240924.8,-172827.1
2015-04-12 15:20:57,1194250.2,-203034.4
2015-04-12 15:20:58,1147575.6,-233241.7
2015-04-12 15:20:59,1100901.0,-263449.0
2015-04-12 15:21:00,1059740.3,-217149.2
2015-04-12 15:21:01,1018579.6,-170849.4
2015-04-12 15:21:02,977418.9,-124549.6
2015-04-12 15:21:03,936258.2,-78249.8
2015-04-12 15:21:04,895097.5,-31950.0
2015-04-12 15:21:05,853936.8,14349.8
2015-04-12 15:21:06,812776.1,60649.6
2015-04-12 15:21:07,771615.4,106949.4
2015-04-12 15:21:08,730454.7,153249.2
2015-04-12 15:21:09,689294.0,199549.0
2015-04-12 15:21:10,675399.3,158222.4
2015-04-12 15:21:11,661504.6,116895.8
2015-04-12 15:21:12,647609.9,75569.2
2015-04-12 15:21:13,633715.2,34242.6
2015-04-12 15:21:14,619820.5,-7084.0
2015-04-12 15:21:15,605925.8,-48410.6
2015-04-12 15:21:16,592031.1,-89737.2
2015-04-12 15:21:17,578136.4,-131063.8
2015-04-12 15:21:18,564241.7,-172390.4
2015-04-12 15:21:19,550347.0,-213717.0
2015-04-12 15:21:20,586345.7,-186264.2
2015-04-12 15:21:21,622344.4,-158811.4
2015-04-12 15:21:22,658343.1,-131358.6
2015-04-12 15:21:23,694341.8,-103905.8
2015-04-12 15:21:24,730340.5,-76453.0
2015-04-12 15:21:25,766339.2,-49000.2
2015-04-12 15:21:26,802337.9,-21547.4
2015-04-12 15:21:27,838336.6,5905.4
2015-04-12 15:21:28,874335.3,33358.2
2015-04-12 15:21:29,910334.0,60811.0
2015-04-12 15:21:30,939214.3,72653.2
2015-04-12 15:21:31,968094.6,84495.4
2015-04-12 15:21:32,996974.9,96337.6
2015-04-12 15:21:33,1025855.2,108179.8
2015-04-12 15:21:34,1054735.5,120022.0
2015-04-12 15:21:35,1083615.8,131864.2
2015-04-12 15:21:36,1112496.1,143706.4
2015-04-12 15:21:37,1141376.4,155548.6
2015-04-12 15:21:38,1170256.7,167390.8
2015-04-12 15:21:39,1199137.0,179233.0
2015-04-12 15:21:40,1187050.3,148042.6
2015-04-12 15:21:41,1174963.6,116852.2
2015-04-12 15:21:42,1162876.9,85661.8
2015-04-12 15:21:43,1150790.2,54471.4
2015-04-12 15:21:44,1138703.5,23281.0
2015-04-12 15:21:45,1126616.8,-7909.4
2015-04-12 15:21:46,1114530.1,-39099.8
2015-04-12 15:21:47,1102443.4,-70290.2
2015-04-12 15:21:48,1090356.7,-101480.6
2015-04-12 15:21:49,1078270.0,-132671.0
2015-04-12 15:21:50,1010259.0,-117081.0
2015-04-12 15:21:51,942248.0,-101491.0
2015-04-12 15:21:52,874237.0,-85901.0
2015-04-12 15:21:53,806226.0,-70311.0
2015-04-12 15:21:54,738215.0,-54721.0
2015-04-12 15:21:55,670204.0,-39131.0
2015-04-12 15:21:56,602193.0,-23541.0
2015-04-12 15:21:57,534182.0,-7951.0
2015-04-12 15:21:58,466171.0,7639.0
2015-04-12 15:21:59,398160.0,23229.0
2015-04-12 15:22:00,442135.5,49015.8
2015-04-12 15:22:01,486111.0,74802.6
2015-04-12 15:22:02,530086.5,100589.4
2015-04-12 15:22:03,574062.0,126376.2
2015-04-12 15:22:04,618037.5,152163.0
2015-04-12 15:22:05,662013.0,177949.8
2015-04-12 15:22:06,705988.5,203736.6
2015-04-12 15:22:07,749964.0,229523.4
2015-04-12 15:22:08,793939.5,255310.2
2015-04-12 15:22:09,837915.0,281097.0
2015-04-12 15:22:10,1145032.1,267990.8
2015-04-12 15:22:11,1452149.2,254884.6
2015-04-12 15:22:12,1759266.3,241778.4
2015-04-12 15:22:13,2066383.4,228672.2
2015-04-12 15:22:14,2373500.5,215566.0
2015-04-12 15:22:15,2680617.6,202459.8
2015-04-12 15:22:16,2987734.7,189353.6
2015-04-12 15:22:17,3294851.8,176247.4
2015-04-12 15:22:18,3601968.9,163141.2
2015-04-12 15:22:19,3909086.0,150035.0
