,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,lannum,lanvolt,lantemp_C,lanco_ppm,hnu,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,et_eng_fuel_rate,et_eng_ground_spd,et_eng_load,et_eng_rpm,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2tpi_CO2ppm,co2dil_CO2ppm,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps_elevation,gps_latitude,gps_longitude,gps_velocity,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 15:16:51,0.794,0.794,0.794,0.794,0.794,14408,0.30037,26.361,30.037,3.7,87.704,10.253,39.0,0.0,1703.0,6.5,0.4,5.0,722.0,258237.6,8134.8,404.0,39660.0,1337.9,31.73,4.877,4.852,101.3,101.3,101.3,96.53,25.52,26.18,24.96,32.39,15.956,297.491666667,5703.62308333,11143.4388333,2.1,233.6,5703.6233,11143.44,0.9,0.0,0.23,18.5,0.8,17.6,20.94,963.6,1.01,0.0,30.8,32.7
2015-04-12 15:16:52,0.805,0.805,0.805,0.805,0.805,14409,0.29568,26.362,29.568,3.7,17.514,10.253,5.0,0.0,1706.5,6.7,0.3,5.0,704.0,259249.9,6108.2,404.0,37638.95,1294.76666667,31.81,4.989,5.165,101.3,101.3,101.3,96.54,25.51,26.18,24.94,32.42,16.08,298.18125,5703.6230875,11143.43905,2.025,233.7,5703.624,11143.4395,0.9,0.0,0.225,18.5,0.8,17.4,20.94,963.6,1.01,0.0,30.8,32.7
2015-04-12 15:16:53,0.827,0.828,0.828,0.828,0.828,14410,0.29118,26.362,29.118,3.7,39.52,10.253,15.0,0.0,1622.5,7.2,0.3,6.0,698.0,260262.2,4081.6,404.0,35617.9,1251.63333333,31.75,4.994,4.889,101.3,101.3,101.3,96.5,25.51,26.19,24.96,32.39,15.73,298.870833333,5703.62309167,11143.4392667,1.95,233.6,5703.6239,11143.4394,0.9,0.0,0.22,18.5,0.8,17.2,20.94,963.6,1.01,0.0,30.8,32.7
2015-04-12 15:16:54,0.849,0.85,0.849,0.849,0.85,14411,0.28656,26.362,28.656,3.7,43.456,10.253,17.0,0.0,1578.0,7.5,0.2,6.0,699.0,261274.5,2055.0,403.0,32743.3,1208.5,31.74,5.021,5.133,101.3,101.3,101.3,96.58,25.51,26.17,24.93,32.39,16.071,299.560416667,5703.62309583,11143.4394833,1.875,233.4,5703.6239,11143.4394,0.9,0.0,0.22,18.8,1.0,16.5,20.94,963.6,1.01,0.0,30.8,32.7
2015-04-12 15:16:55,0.866,0.866,0.866,0.866,0.866,14412,0.28252,26.362,28.252,3.7,70.322,9.942,31.0,0.0,1514.0,7.6,0.2,6.0,699.0,262286.8,28.4,403.0,32289.15,1153.7,31.78,5.191,4.861,101.3,101.3,101.3,96.53,25.48,26.19,24.94,32.41,16.185,300.25,5703.6231,11143.4397,1.8,233.4,5703.6239,11143.4394,0.9,0.0,0.22,18.8,1.0,16.5,20.94,963.6,1.01,0.0,30.8,32.6
2015-04-12 15:16:56,0.924,0.924,0.924,0.924,0.924,14413,0.2789,26.364,27.89,3.7,56.4,9.321,25.0,0.0,1429.5,7.7,0.2,7.0,699.0,263299.1,-1998.2,403.0,31835.0,1098.9,31.73,4.754,5.064,101.3,101.3,101.3,96.59,25.53,26.19,24.92,32.38,16.046,300.939583333,5703.62310417,11143.4399167,1.725,233.3,5703.624,11143.4395,0.9,0.0,0.23,18.8,1.0,16.5,20.94,963.6,1.01,0.0,30.8,32.5
2015-04-12 15:16:57,1.03,1.03,1.03,1.03,1.03,14414,0.27539,26.364,27.539,3.7,14.067,8.388,5.0,0.0,1367.5,7.7,0.2,7.0,699.0,264311.4,-4024.8,403.0,31845.3666667,1025.5,31.82,4.92,5.1,101.3,101.3,101.3,96.53,25.51,26.18,24.93,32.39,16.158,301.629166667,5703.62310833,11143.4401333,1.65,233.2,5703.624,11143.4396,0.9,0.0,0.23,19.0,0.8,15.1,20.94,963.6,1.01,0.0,30.8,32.5
2015-04-12 15:16:58,1.11,1.11,1.11,1.11,1.11,14415,0.27211,26.364,27.211,3.8,46.613,8.699,21.0,0.0,1357.0,8.3,0.2,7.0,697.0,265323.7,-6051.4,403.0,31855.7333333,1007.3,31.65,4.979,5.022,101.3,101.3,101.3,96.72,25.51,26.2,24.93,32.4,15.808,302.31875,5703.6231125,11143.44035,1.575,233.2,5703.624,11143.4397,0.9,0.0,0.195,19.05,0.8,14.3,20.94,963.6,1.015,0.0,30.8,32.5
2015-04-12 15:16:59,1.07,1.07,1.07,1.07,1.07,14416,0.2702,26.364,27.02,3.8,64.656,9.321,29.0,0.0,1428.0,8.4,0.2,7.0,698.0,266336.0,-8078.0,403.0,31866.1,989.1,31.79,5.017,5.225,101.3,101.3,101.3,96.59,25.5,26.17,24.92,32.41,15.967,303.008333333,5703.62311667,11143.4405667,1.5,233.1,5703.6241,11143.4399,0.9,0.0,0.16,19.1,0.8,13.5,20.94,963.6,1.02,0.0,30.8,32.5
2015-04-12 15:17:00,1.01,1.01,1.01,1.01,1.01,14417,0.26692,26.365,26.692,3.7,32.268,8.699,13.0,0.0,1368.0,8.5,0.2,7.0,698.0,258152.8,-3929.9,403.0,32622.4,989.5,31.74,5.1,4.947,101.3,101.3,101.3,96.57,25.49,26.18,24.91,32.39,16.095,303.697916667,5703.62312083,11143.4407833,1.425,233.1,5703.6241,11143.4399,0.9,0.0,0.16,19.1,0.8,13.5,20.94,963.8,1.02,0.0,30.8,32.5
2015-04-12 15:17:01,0.938,0.938,0.938,0.938,0.938,14418,0.26455,26.365,26.455,3.8,0.0,8.699,0.0,0.0,1367.5,8.2,0.1,8.0,700.0,249969.6,218.2,403.5,33240.25,1006.8,31.79,5.072,4.873,101.3,101.3,101.3,96.58,25.49,26.19,24.91,32.39,16.099,304.3875,5703.623125,11143.441,1.35,233.1,5703.6247,11143.4407,0.9,0.0,0.16,19.1,0.8,13.5,20.94,963.8,1.02,0.0,30.8,32.5
2015-04-12 15:17:02,0.871,0.871,0.871,0.871,0.871,14419,0.26387,26.365,26.387,3.8,0.0,7.767,0.0,0.0,1665.0,7.8,0.2,7.0,703.0,241786.4,4366.3,404.0,33858.1,1024.1,31.79,5.164,5.007,101.3,101.3,101.3,96.57,25.49,26.19,24.9,32.4,16.046,305.077083333,5703.62312917,11143.4412167,1.275,233.2,5703.6251,11143.4414,1.0,0.0,0.16,19.2,0.8,12.6,20.94,963.8,1.02,0.0,30.9,32.6
2015-04-12 15:17:03,0.845,0.845,0.845,0.845,0.845,14420,0.26219,26.365,26.219,3.7,0.0,7.456,0.0,0.0,1607.0,7.7,0.2,7.0,701.0,233603.2,8514.4,403.666666667,35601.2,1098.9,31.84,4.869,5.168,101.3,101.3,101.3,96.53,25.51,26.19,24.89,32.39,16.07,305.766666667,5703.62313333,11143.4414333,1.2,233.3,5703.6253,11143.4419,1.0,0.0,0.13,19.5,0.8,12.6,20.94,963.8,1.02,0.0,30.9,32.6
2015-04-12 15:17:04,0.764,0.764,0.764,0.764,0.764,14421,0.2607,26.367,26.07,3.8,12.601,7.456,4.0,0.0,1505.5,7.8,0.1,7.0,700.0,225420.0,12662.5,403.333333333,36600.5,1139.05,31.75,5.156,4.836,101.3,101.3,101.3,96.57,25.49,26.21,24.88,32.38,16.036,306.45625,5703.6231375,11143.44165,1.125,233.3,5703.6257,11143.4423,1.1,0.0,0.13,19.5,0.8,12.3,20.94,963.8,1.02,0.0,30.9,32.6
2015-04-12 15:17:05,0.704,0.704,0.704,0.704,0.704,14422,0.25891,26.367,25.891,3.8,72.105,7.456,32.0,0.0,1489.5,7.7,0.1,7.0,700.0,217236.8,16810.6,403.0,37599.8,1179.2,31.77,4.935,4.906,101.3,101.3,101.3,96.58,25.51,26.21,24.88,32.39,16.064,307.145833333,5703.62314167,11143.4418667,1.05,233.3,5703.6258,11143.4432,1.1,0.0,0.13,19.5,0.8,12.0,20.94,963.8,1.02,0.0,30.9,32.6
