,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity
2015-04-12 14:57:40,323.7,5703.3595,11141.3119,1.0
2015-04-12 14:57:41,323.9,5703.3592,11141.3059,1.0
2015-04-12 14:57:42,324.1,5703.3588,11141.2999,1.0
2015-04-12 14:57:43,324.2,5703.3585,11141.2937,1.0
2015-04-12 14:57:44,324.1,5703.3585,11141.2873,1.0
2015-04-12 14:57:45,324.2,5703.3587,11141.281,1.0
2015-04-12 14:57:46,324.4,5703.3588,11141.2748,1.0
2015-04-12 14:57:47,324.7,5703.3591,11141.2685,1.0
2015-04-12 14:57:48,324.9,5703.3595,11141.2622,1.0
2015-04-12 14:57:49,325.2,5703.3597,11141.256,1.0
2015-04-12 14:57:50,325.5,5703.3602,11141.2498,1.0
2015-04-12 14:57:51,325.7,5703.3609,11141.2442,1.0
2015-04-12 14:57:52,326.1,5703.3623,11141.2379,1.0
2015-04-12 14:57:53,326.5,5703.3629,11141.2322,1.3
2015-04-12 14:57:54,326.9,5703.3637,11141.2265,1.0
2015-04-12 14:57:55,327.2,5703.3646,11141.2211,1.0
2015-04-12 14:57:56,327.6,5703.3654,11141.216,1.0
2015-04-12 14:57:57,328.1,5703.3666,11141.2106,1.0
2015-04-12 14:57:58,328.2,5703.3673,11141.2046,1.0
2015-04-12 14:57:59,328.5,5703.3681,11141.1995,1.0
2015-04-12 14:58:00,328.9,5703.369,11141.1947,1.0
2015-04-12 14:58:01,329.3,5703.37,11141.1904,1.0
2015-04-12 14:58:02,329.6,5703.3707,11141.1856,1.0
2015-04-12 14:58:03,330.1,5703.3719,11141.1795,1.2
2015-04-12 14:58:04,330.5,5703.3729,11141.1746,1.0
2015-04-12 14:58:05,331.1,5703.3743,11141.1701,1.0
2015-04-12 14:58:06,331.3,5703.3751,11141.1653,1.0
2015-04-12 14:58:07,331.6,5703.376,11141.1605,1.0
2015-04-12 14:58:08,332.1,5703.3775,11141.1546,1.0
2015-04-12 14:58:09,332.4,5703.3783,11141.1492,1.0
2015-04-12 14:58:10,332.8,5703.3793,11141.1437,1.0
2015-04-12 14:58:11,332.7,5703.3809,11141.1371,1.0
2015-04-12 14:58:12,332.9,5703.3819,11141.1308,1.0
2015-04-12 14:58:13,333.4,5703.383,11141.1255,1.0
2015-04-12 14:58:14,334.0,5703.3842,11141.12,1.0
2015-04-12 14:58:15,334.4,5703.3853,11141.115,1.0
2015-04-12 14:58:16,335.4,5703.3873,11141.1085,1.0
2015-04-12 14:58:17,335.6,5703.388,11141.1027,1.3
2015-04-12 14:58:18,335.9,5703.3887,11141.0976,1.0
2015-04-12 14:58:19,336.1,5703.3896,11141.0925,1.0
2015-04-12 14:58:20,336.0,5703.3897,11141.0886,1.0
2015-04-12 14:58:21,336.2,5703.3898,11141.0838,1.0
2015-04-12 14:58:22,336.5,5703.3905,11141.0779,1.0
2015-04-12 14:58:23,336.8,5703.3913,11141.0717,1.0
2015-04-12 14:58:24,337.1,5703.3918,11141.0659,1.0
2015-04-12 14:58:25,337.3,5703.3926,11141.06,1.0
2015-04-12 14:58:26,337.8,5703.3938,11141.0539,1.0
2015-04-12 14:58:27,337.8,5703.3947,11141.0482,1.0
2015-04-12 14:58:28,337.9,5703.3956,11141.0422,1.0
2015-04-12 14:58:29,338.1,5703.3965,11141.0367,1.0
2015-04-12 14:58:30,338.3,5703.3973,11141.0314,1.0
2015-04-12 14:58:31,338.7,5703.3984,11141.0267,1.1
2015-04-12 14:58:32,339.0,5703.3992,11141.0219,1.0
2015-04-12 14:58:33,339.7,5703.4006,11141.017,1.0
2015-04-12 14:58:34,340.1,5703.401,11141.0125,1.0
2015-04-12 14:58:35,340.4,5703.4021,11141.0074,1.0
2015-04-12 14:58:36,340.7,5703.4032,11141.0022,1.0
2015-04-12 14:58:37,341.1,5703.4039,11140.9973,1.0
2015-04-12 14:58:38,342.1,5703.4041,11140.9933,1.0
2015-04-12 14:58:39,342.6,5703.4048,11140.9883,1.0
2015-04-12 14:58:40,343.1,5703.4056,11140.9834,1.0
2015-04-12 14:58:41,343.6,5703.4065,11140.9784,1.0
2015-04-12 14:58:42,344.2,5703.4075,11140.9736,1.0
2015-04-12 14:58:43,344.3,5703.4082,11140.9688,1.0
2015-04-12 14:58:44,344.6,5703.4085,11140.9641,1.0
2015-04-12 14:58:45,345.1,5703.4095,11140.9586,1.0
2015-04-12 14:58:46,345.2,5703.4104,11140.9533,1.0
2015-04-12 14:58:47,345.1,5703.4102,11140.9487,1.0
2015-04-12 14:58:48,345.0,5703.4105,11140.9435,1.0
2015-04-12 14:58:49,344.7,5703.41,11140.9396,1.0
2015-04-12 14:58:50,344.8,5703.4108,11140.9345,1.0
2015-04-12 14:58:51,344.7,5703.4113,11140.9293,1.0
2015-04-12 14:58:52,344.8,5703.4124,11140.923,1.0
2015-04-12 14:58:53,344.9,5703.4132,11140.917,1.0
2015-04-12 14:58:54,344.8,5703.4137,11140.911,1.0
2015-04-12 14:58:55,345.0,5703.4146,11140.9052,1.0
2015-04-12 14:58:56,345.5,5703.4153,11140.8999,1.0
2015-04-12 14:58:57,345.8,5703.4159,11140.8938,2.1
2015-04-12 14:58:58,346.5,5703.4163,11140.8874,1.0
2015-04-12 14:58:59,346.7,5703.4166,11140.8813,1.0
2015-04-12 14:59:00,347.2,5703.4172,11140.8746,1.0
2015-04-12 14:59:01,347.6,5703.4177,11140.8681,1.0
2015-04-12 14:59:02,348.0,5703.4179,11140.8612,1.0
2015-04-12 14:59:03,348.2,5703.4182,11140.8539,1.0
2015-04-12 14:59:04,348.5,5703.4182,11140.8472,1.0
2015-04-12 14:59:05,348.6,5703.4184,11140.8408,1.0
2015-04-12 14:59:06,348.8,5703.4181,11140.8339,1.0
2015-04-12 14:59:07,349.4,5703.417,11140.8278,1.0
2015-04-12 14:59:08,349.6,5703.416,11140.8209,1.0
2015-04-12 14:59:09,350.0,5703.4145,11140.8145,1.2
2015-04-12 14:59:10,350.3,5703.4132,11140.8078,1.0
2015-04-12 14:59:11,350.6,5703.4117,11140.8011,1.0
2015-04-12 14:59:12,350.9,5703.4103,11140.7948,1.0
2015-04-12 14:59:13,351.0,5703.4083,11140.7887,1.2
2015-04-12 14:59:14,350.5,5703.4066,11140.7828,0.9
2015-04-12 14:59:15,350.6,5703.4041,11140.7781,1.1
2015-04-12 14:59:16,350.4,5703.4008,11140.7732,1.1
2015-04-12 14:59:17,350.5,5703.3974,11140.7686,0.9
2015-04-12 14:59:18,350.7,5703.3943,11140.7649,0.9
2015-04-12 14:59:19,350.5,5703.3905,11140.7622,0.9
2015-04-12 14:59:20,350.4,5703.3873,11140.7586,1.1
2015-04-12 14:59:21,350.1,5703.3841,11140.7551,0.9
2015-04-12 14:59:22,349.6,5703.3814,11140.7523,0.9
2015-04-12 14:59:23,349.2,5703.3786,11140.7513,1.0
2015-04-12 14:59:24,348.3,5703.3759,11140.7491,0.9
2015-04-12 14:59:25,348.2,5703.3727,11140.7471,0.9
2015-04-12 14:59:26,347.9,5703.3697,11140.7451,1.0
2015-04-12 14:59:27,347.9,5703.3665,11140.7431,1.0
2015-04-12 14:59:28,347.2,5703.3637,11140.7414,0.9
2015-04-12 14:59:29,348.4,5703.3603,11140.7406,1.0
2015-04-12 14:59:30,348.4,5703.3572,11140.7395,0.9
2015-04-12 14:59:31,348.7,5703.3539,11140.7388,0.9
2015-04-12 14:59:32,349.1,5703.35,11140.7374,0.9
2015-04-12 14:59:33,349.0,5703.3464,11140.7369,1.2
2015-04-12 14:59:34,348.7,5703.3431,11140.7364,0.9
2015-04-12 14:59:35,348.6,5703.3401,11140.7361,0.9
2015-04-12 14:59:36,348.8,5703.3364,11140.7358,1.5
2015-04-12 14:59:37,348.6,5703.333,11140.7354,0.9
2015-04-12 14:59:38,348.2,5703.3301,11140.7354,0.9
2015-04-12 14:59:39,347.5,5703.3265,11140.7354,1.0
2015-04-12 14:59:40,347.2,5703.3227,11140.7356,0.9
2015-04-12 14:59:41,347.1,5703.3189,11140.7361,1.2
2015-04-12 14:59:42,346.6,5703.3153,11140.7361,0.9
2015-04-12 14:59:43,346.4,5703.3113,11140.7366,1.0
2015-04-12 14:59:44,345.6,5703.3076,11140.737,1.0
2015-04-12 14:59:45,345.2,5703.3036,11140.7375,0.9
2015-04-12 14:59:46,344.9,5703.2998,11140.7378,1.2
2015-04-12 14:59:47,344.0,5703.2955,11140.7382,1.2
2015-04-12 14:59:48,343.3,5703.2916,11140.7385,0.9
2015-04-12 14:59:49,342.8,5703.2881,11140.7387,0.9
2015-04-12 14:59:50,342.3,5703.2849,11140.7383,0.9
2015-04-12 14:59:51,342.1,5703.2813,11140.7382,1.0
2015-04-12 14:59:52,342.2,5703.2778,11140.7387,0.9
2015-04-12 14:59:53,341.5,5703.274,11140.7392,0.9
2015-04-12 14:59:54,340.7,5703.2704,11140.7392,0.9
2015-04-12 14:59:55,340.5,5703.267,11140.7398,1.2
2015-04-12 14:59:56,340.1,5703.2637,11140.7403,0.9
2015-04-12 14:59:57,339.8,5703.2607,11140.7412,1.2
2015-04-12 14:59:58,339.5,5703.258,11140.7421,1.5
2015-04-12 14:59:59,339.0,5703.2553,11140.7431,0.9
2015-04-12 15:00:00,338.8,5703.2526,11140.7444,0.9
2015-04-12 15:00:01,338.1,5703.2502,11140.7455,0.9
2015-04-12 15:00:02,338.3,5703.2478,11140.7472,0.9
2015-04-12 15:00:03,338.2,5703.2455,11140.7487,1.0
2015-04-12 15:00:04,338.0,5703.2433,11140.7498,1.2
2015-04-12 15:00:05,337.9,5703.2412,11140.7513,1.2
2015-04-12 15:00:06,337.5,5703.2386,11140.7528,0.9
2015-04-12 15:00:07,336.9,5703.2369,11140.7529,1.2
2015-04-12 15:00:08,336.5,5703.2359,11140.753,0.9
2015-04-12 15:00:09,336.4,5703.2356,11140.7522,1.0
2015-04-12 15:00:10,335.9,5703.2348,11140.7528,0.9
2015-04-12 15:00:11,335.5,5703.2339,11140.7537,0.9
2015-04-12 15:00:12,335.2,5703.2334,11140.7546,1.2
2015-04-12 15:00:13,334.8,5703.2324,11140.7556,0.9
2015-04-12 15:00:14,334.4,5703.2318,11140.7561,1.0
2015-04-12 15:00:15,334.2,5703.2317,11140.756,1.0
2015-04-12 15:00:16,333.4,5703.2313,11140.7563,1.2
2015-04-12 15:00:17,333.1,5703.2316,11140.756,0.9
2015-04-12 15:00:18,332.9,5703.2315,11140.7566,0.9
2015-04-12 15:00:19,332.8,5703.2315,11140.7567,0.9
2015-04-12 15:00:20,332.7,5703.2314,11140.7568,0.9
2015-04-12 15:00:21,332.7,5703.2313,11140.7568,0.9
2015-04-12 15:00:22,332.6,5703.2313,11140.757,0.9
2015-04-12 15:00:23,332.6,5703.2313,11140.7571,0.9
2015-04-12 15:00:24,332.5,5703.2312,11140.7572,0.9
2015-04-12 15:00:25,332.5,5703.2312,11140.7573,0.9
2015-04-12 15:00:26,332.5,5703.2311,11140.7575,0.9
2015-04-12 15:00:27,332.4,5703.2311,11140.7576,0.9
2015-04-12 15:00:28,332.4,5703.2311,11140.7577,0.9
2015-04-12 15:00:29,332.4,5703.2312,11140.7577,0.9
2015-04-12 15:00:30,332.3,5703.2312,11140.7576,0.9
2015-04-12 15:00:31,332.3,5703.2311,11140.7577,0.9
2015-04-12 15:00:32,332.3,5703.2311,11140.7578,1.1
2015-04-12 15:00:33,332.3,5703.231,11140.7578,1.1
2015-04-12 15:00:34,332.2,5703.2309,11140.7581,1.1
2015-04-12 15:00:35,332.2,5703.2308,11140.7583,1.1
2015-04-12 15:00:36,332.2,5703.2308,11140.7585,1.1
2015-04-12 15:00:37,332.2,5703.2307,11140.7587,1.1
2015-04-12 15:00:38,332.2,5703.2307,11140.7588,1.1
2015-04-12 15:00:39,332.1,5703.2307,11140.7588,1.1
2015-04-12 15:00:40,332.1,5703.2307,11140.7588,1.2
2015-04-12 15:00:41,332.1,5703.2308,11140.7587,1.1
2015-04-12 15:00:42,332.0,5703.2309,11140.7587,1.2
2015-04-12 15:00:43,332.0,5703.231,11140.7586,1.1
2015-04-12 15:00:44,332.0,5703.231,11140.7585,1.1
2015-04-12 15:00:45,332.0,5703.231,11140.7585,1.1
2015-04-12 15:00:46,332.0,5703.231,11140.7586,1.1
2015-04-12 15:00:47,331.9,5703.2311,11140.7587,1.1
2015-04-12 15:00:48,331.9,5703.2311,11140.7587,1.1
2015-04-12 15:00:49,331.9,5703.2311,11140.7588,1.1
2015-04-12 15:00:50,331.9,5703.231,11140.7589,1.1
2015-04-12 15:00:51,331.9,5703.231,11140.7589,1.1
2015-04-12 15:00:52,331.8,5703.231,11140.7589,1.1
2015-04-12 15:00:53,331.8,5703.2309,11140.759,1.1
2015-04-12 15:00:54,331.8,5703.231,11140.7591,1.1
2015-04-12 15:00:55,331.8,5703.231,11140.7591,1.1
2015-04-12 15:00:56,331.8,5703.231,11140.7592,1.1
2015-04-12 15:00:57,331.8,5703.231,11140.7592,0.9
2015-04-12 15:00:58,331.7,5703.231,11140.7592,0.9
2015-04-12 15:00:59,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:00,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:01,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:02,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:03,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:04,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:05,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:06,331.7,5703.231,11140.7593,1.1
2015-04-12 15:01:07,331.7,5703.231,11140.7593,1.1
2015-04-12 15:01:08,331.7,5703.231,11140.7593,0.9
2015-04-12 15:01:09,331.7,5703.231,11140.7593,1.1
2015-04-12 15:01:10,331.7,5703.231,11140.7593,1.1
2015-04-12 15:01:11,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:12,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:13,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:14,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:15,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:16,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:17,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:18,331.6,5703.231,11140.7593,1.1
2015-04-12 15:01:19,331.6,5703.231,11140.7593,0.9
2015-04-12 15:01:20,331.6,5703.231,11140.7593,0.9
2015-04-12 15:01:21,331.6,5703.231,11140.7593,0.9
2015-04-12 15:01:22,331.6,5703.231,11140.7593,0.9
2015-04-12 15:01:23,331.6,5703.231,11140.7593,0.9
2015-04-12 15:01:24,331.6,5703.231,11140.7593,0.9
2015-04-12 15:01:25,331.6,5703.231,11140.7593,0.9
2015-04-12 15:01:26,331.5,5703.231,11140.7593,0.9
2015-04-12 15:01:27,331.5,5703.231,11140.7593,0.9
2015-04-12 15:01:28,331.5,5703.2309,11140.7593,0.9
2015-04-12 15:01:29,331.5,5703.2309,11140.7592,0.9
2015-04-12 15:01:30,331.5,5703.2309,11140.7592,0.9
2015-04-12 15:01:31,331.5,5703.2309,11140.7592,0.9
2015-04-12 15:01:32,331.5,5703.2309,11140.7592,1.1
2015-04-12 15:01:33,331.5,5703.2309,11140.7592,1.1
2015-04-12 15:01:34,331.5,5703.2309,11140.7592,0.9
2015-04-12 15:01:35,331.5,5703.2309,11140.7592,1.1
2015-04-12 15:01:36,331.5,5703.2307,11140.7593,1.0
2015-04-12 15:01:37,331.5,5703.2304,11140.7593,1.0
2015-04-12 15:01:38,331.5,5703.2301,11140.7594,1.4
2015-04-12 15:01:39,331.4,5703.2284,11140.7596,0.9
2015-04-12 15:01:40,331.5,5703.226,11140.761,1.2
2015-04-12 15:01:41,331.4,5703.2243,11140.762,0.9
2015-04-12 15:01:42,331.3,5703.2229,11140.7628,0.9
2015-04-12 15:01:43,331.4,5703.2218,11140.7641,1.0
2015-04-12 15:01:44,331.4,5703.2205,11140.7652,1.1
2015-04-12 15:01:45,331.3,5703.2193,11140.7656,1.2
2015-04-12 15:01:46,331.0,5703.2176,11140.7668,1.2
2015-04-12 15:01:47,330.7,5703.2163,11140.7675,0.9
2015-04-12 15:01:48,330.6,5703.2151,11140.7679,1.2
2015-04-12 15:01:49,330.4,5703.2141,11140.7677,1.2
2015-04-12 15:01:50,330.0,5703.2134,11140.7679,1.0
2015-04-12 15:01:51,329.6,5703.2128,11140.7677,1.1
2015-04-12 15:01:52,329.3,5703.2125,11140.7678,1.1
2015-04-12 15:01:53,329.0,5703.2122,11140.7678,1.1
2015-04-12 15:01:54,328.1,5703.2119,11140.767,1.4
2015-04-12 15:01:55,327.6,5703.2124,11140.7663,1.1
2015-04-12 15:01:56,326.9,5703.2126,11140.7655,1.4
2015-04-12 15:01:57,326.5,5703.2129,11140.7652,1.4
2015-04-12 15:01:58,326.5,5703.2129,11140.7652,1.0
2015-04-12 15:01:59,326.4,5703.2129,11140.7652,1.4
2015-04-12 15:02:00,326.4,5703.2129,11140.7651,1.4
2015-04-12 15:02:01,326.3,5703.2129,11140.7651,1.0
2015-04-12 15:02:02,326.3,5703.213,11140.7652,1.4
2015-04-12 15:02:03,326.2,5703.213,11140.7652,1.0
2015-04-12 15:02:04,326.2,5703.213,11140.7653,1.0
2015-04-12 15:02:05,326.1,5703.2129,11140.7654,1.4
2015-04-12 15:02:06,326.1,5703.2129,11140.7654,1.4
2015-04-12 15:02:07,326.0,5703.2129,11140.7654,2.3
2015-04-12 15:02:08,325.9,5703.2129,11140.7653,1.4
2015-04-12 15:02:09,325.9,5703.2129,11140.7652,1.4
2015-04-12 15:02:10,325.8,5703.2129,11140.765,1.4
2015-04-12 15:02:11,325.8,5703.2129,11140.765,2.3
2015-04-12 15:02:12,325.7,5703.2129,11140.7649,1.4
2015-04-12 15:02:13,325.6,5703.213,11140.7648,1.4
2015-04-12 15:02:14,325.6,5703.213,11140.7648,1.4
2015-04-12 15:02:15,325.5,5703.2131,11140.7647,1.4
2015-04-12 15:02:16,325.4,5703.2132,11140.7646,1.4
2015-04-12 15:02:17,325.3,5703.2132,11140.7646,1.4
2015-04-12 15:02:18,325.2,5703.2133,11140.7645,1.4
2015-04-12 15:02:19,325.2,5703.2133,11140.7645,1.4
2015-04-12 15:02:20,325.1,5703.2133,11140.7645,1.4
2015-04-12 15:02:21,325.0,5703.2133,11140.7647,1.0
2015-04-12 15:02:22,325.0,5703.2132,11140.7648,1.0
2015-04-12 15:02:23,324.9,5703.2132,11140.765,1.0
2015-04-12 15:02:24,324.8,5703.2131,11140.7651,1.0
2015-04-12 15:02:25,324.7,5703.213,11140.7653,1.4
2015-04-12 15:02:26,324.7,5703.2129,11140.7655,1.4
2015-04-12 15:02:27,324.4,5703.2125,11140.7658,1.4
2015-04-12 15:02:28,323.9,5703.2123,11140.7659,1.4
2015-04-12 15:02:29,323.4,5703.2123,11140.7655,1.0
2015-04-12 15:02:30,322.9,5703.2121,11140.7656,1.0
2015-04-12 15:02:31,322.3,5703.2115,11140.7658,1.0
2015-04-12 15:02:32,322.0,5703.2113,11140.7657,1.0
2015-04-12 15:02:33,321.9,5703.2112,11140.7658,1.0
2015-04-12 15:02:34,321.8,5703.211,11140.766,1.4
2015-04-12 15:02:35,321.7,5703.2109,11140.7661,1.0
2015-04-12 15:02:36,321.8,5703.2106,11140.7663,1.4
2015-04-12 15:02:37,321.2,5703.2099,11140.7668,1.0
2015-04-12 15:02:38,320.6,5703.2096,11140.767,1.0
2015-04-12 15:02:39,319.9,5703.2091,11140.7675,1.4
2015-04-12 15:02:40,319.6,5703.2088,11140.7677,1.0
2015-04-12 15:02:41,319.2,5703.2085,11140.7681,1.0
2015-04-12 15:02:42,319.0,5703.2087,11140.7674,1.4
2015-04-12 15:02:43,318.7,5703.2084,11140.7677,1.0
2015-04-12 15:02:44,318.4,5703.2082,11140.7676,1.4
2015-04-12 15:02:45,318.3,5703.2081,11140.7675,1.4
2015-04-12 15:02:46,318.1,5703.208,11140.7676,1.4
2015-04-12 15:02:47,318.0,5703.208,11140.7676,1.4
2015-04-12 15:02:48,317.8,5703.2079,11140.7676,1.0
2015-04-12 15:02:49,317.7,5703.2078,11140.7676,1.0
2015-04-12 15:02:50,317.5,5703.2077,11140.7677,1.0
2015-04-12 15:02:51,317.4,5703.2076,11140.7678,1.0
2015-04-12 15:02:52,317.2,5703.2075,11140.7679,1.0
2015-04-12 15:02:53,317.0,5703.2075,11140.7679,1.4
2015-04-12 15:02:54,316.9,5703.2074,11140.7679,1.4
2015-04-12 15:02:55,316.7,5703.2073,11140.7679,1.4
2015-04-12 15:02:56,316.5,5703.2073,11140.768,1.4
2015-04-12 15:02:57,316.3,5703.2072,11140.768,1.0
2015-04-12 15:02:58,316.1,5703.2072,11140.7681,1.4
2015-04-12 15:02:59,315.9,5703.2072,11140.7682,1.4
2015-04-12 15:03:00,315.7,5703.2072,11140.7682,1.4
2015-04-12 15:03:01,315.6,5703.2072,11140.7682,1.4
2015-04-12 15:03:02,315.4,5703.2072,11140.7682,1.0
2015-04-12 15:03:03,315.2,5703.2072,11140.7681,1.4
2015-04-12 15:03:04,315.0,5703.2073,11140.768,1.4
2015-04-12 15:03:05,314.8,5703.2073,11140.7679,1.0
2015-04-12 15:03:06,314.6,5703.2073,11140.7678,1.4
2015-04-12 15:03:07,314.4,5703.2073,11140.7677,1.0
2015-04-12 15:03:08,314.2,5703.2073,11140.7677,1.0
2015-04-12 15:03:09,314.0,5703.2072,11140.7676,1.0
2015-04-12 15:03:10,313.8,5703.2071,11140.7675,0.9
2015-04-12 15:03:11,313.4,5703.2066,11140.7673,0.9
2015-04-12 15:03:12,313.3,5703.206,11140.7678,0.9
2015-04-12 15:03:13,313.1,5703.2053,11140.7678,0.9
2015-04-12 15:03:14,313.0,5703.2039,11140.7692,0.9
2015-04-12 15:03:15,313.0,5703.2028,11140.7701,0.9
2015-04-12 15:03:16,312.7,5703.2007,11140.772,0.9
2015-04-12 15:03:17,312.4,5703.1988,11140.7734,0.9
2015-04-12 15:03:18,312.2,5703.1974,11140.7749,0.9
2015-04-12 15:03:19,311.9,5703.1966,11140.7751,0.9
2015-04-12 15:03:20,311.4,5703.1951,11140.776,0.9
2015-04-12 15:03:21,311.2,5703.1942,11140.7765,0.9
2015-04-12 15:03:22,310.9,5703.1932,11140.7774,0.9
2015-04-12 15:03:23,311.1,5703.1927,11140.7777,0.9
2015-04-12 15:03:24,310.5,5703.1914,11140.779,0.9
2015-04-12 15:03:25,310.6,5703.1914,11140.7787,0.9
2015-04-12 15:03:26,310.8,5703.191,11140.78,0.9
2015-04-12 15:03:27,310.6,5703.1906,11140.78,0.9
2015-04-12 15:03:28,310.4,5703.1904,11140.7794,0.9
2015-04-12 15:03:29,310.3,5703.1904,11140.7795,0.9
2015-04-12 15:03:30,310.2,5703.1904,11140.7796,0.9
2015-04-12 15:03:31,310.1,5703.1903,11140.7796,0.9
2015-04-12 15:03:32,310.0,5703.1903,11140.7796,0.9
2015-04-12 15:03:33,309.9,5703.1903,11140.7797,0.9
2015-04-12 15:03:34,309.9,5703.1902,11140.7797,0.9
2015-04-12 15:03:35,309.8,5703.1902,11140.7798,0.9
2015-04-12 15:03:36,309.7,5703.1902,11140.7798,0.9
2015-04-12 15:03:37,309.6,5703.1902,11140.7799,0.9
2015-04-12 15:03:38,309.6,5703.1902,11140.7799,0.9
2015-04-12 15:03:39,309.5,5703.1901,11140.7799,0.9
2015-04-12 15:03:40,309.5,5703.1901,11140.7799,1.2
2015-04-12 15:03:41,309.4,5703.1901,11140.7799,0.9
2015-04-12 15:03:42,309.4,5703.1901,11140.78,0.9
2015-04-12 15:03:43,309.3,5703.1901,11140.7799,1.2
2015-04-12 15:03:44,309.3,5703.1901,11140.7799,0.9
2015-04-12 15:03:45,309.2,5703.1901,11140.7799,0.9
2015-04-12 15:03:46,309.2,5703.1901,11140.7799,0.9
2015-04-12 15:03:47,309.1,5703.1901,11140.7799,0.9
2015-04-12 15:03:48,309.1,5703.1901,11140.7799,0.9
2015-04-12 15:03:49,309.1,5703.1901,11140.7799,0.9
2015-04-12 15:03:50,309.1,5703.19,11140.7799,0.9
2015-04-12 15:03:51,309.2,5703.1901,11140.78,0.9
2015-04-12 15:03:52,309.2,5703.1901,11140.78,1.2
2015-04-12 15:03:53,309.2,5703.1901,11140.78,0.9
2015-04-12 15:03:54,309.2,5703.1901,11140.78,0.9
2015-04-12 15:03:55,309.2,5703.1901,11140.78,0.9
2015-04-12 15:03:56,309.2,5703.1901,11140.7801,0.9
2015-04-12 15:03:57,309.2,5703.1901,11140.7801,0.9
2015-04-12 15:03:58,309.2,5703.19,11140.7801,0.9
2015-04-12 15:03:59,309.2,5703.19,11140.7801,0.9
2015-04-12 15:04:00,309.2,5703.19,11140.7801,0.9
2015-04-12 15:04:01,309.2,5703.19,11140.7802,0.9
2015-04-12 15:04:02,309.2,5703.19,11140.7802,0.9
2015-04-12 15:04:03,309.2,5703.1899,11140.7803,0.9
2015-04-12 15:04:04,309.2,5703.1899,11140.7803,0.9
2015-04-12 15:04:05,309.2,5703.1899,11140.7803,0.9
2015-04-12 15:04:06,309.3,5703.1898,11140.7804,0.9
2015-04-12 15:04:07,309.3,5703.1898,11140.7804,0.9
2015-04-12 15:04:08,309.3,5703.1898,11140.7804,0.9
2015-04-12 15:04:09,309.3,5703.1898,11140.7804,0.9
2015-04-12 15:04:10,309.3,5703.1898,11140.7805,0.9
2015-04-12 15:04:11,309.3,5703.1898,11140.7805,0.9
2015-04-12 15:04:12,309.3,5703.1898,11140.7805,0.9
2015-04-12 15:04:13,309.3,5703.1898,11140.7805,0.9
2015-04-12 15:04:14,309.3,5703.1897,11140.7805,0.9
2015-04-12 15:04:15,309.3,5703.1897,11140.7806,0.9
2015-04-12 15:04:16,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:17,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:18,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:19,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:20,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:21,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:22,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:23,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:24,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:25,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:26,309.4,5703.1897,11140.7806,0.9
2015-04-12 15:04:27,309.4,5703.1897,11140.7807,0.9
2015-04-12 15:04:28,309.4,5703.1897,11140.7807,1.1
2015-04-12 15:04:29,309.4,5703.1897,11140.7807,0.9
2015-04-12 15:04:30,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:31,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:32,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:33,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:34,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:35,309.5,5703.1897,11140.7807,1.0
2015-04-12 15:04:36,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:37,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:38,309.5,5703.1897,11140.7807,1.2
2015-04-12 15:04:39,309.5,5703.1897,11140.7807,1.2
2015-04-12 15:04:40,309.5,5703.1897,11140.7807,1.5
2015-04-12 15:04:41,309.5,5703.1897,11140.7807,1.2
2015-04-12 15:04:42,309.5,5703.1897,11140.7807,0.9
2015-04-12 15:04:43,309.5,5703.1897,11140.7807,1.0
2015-04-12 15:04:44,309.5,5703.1897,11140.7807,1.1
2015-04-12 15:04:45,309.5,5703.1897,11140.7807,1.2
