,et_eng_fuel_rate,et_eng_ground_spd,et_eng_load,et_eng_rpm
2015-04-12 13:37:09,23.4,0.2,20.0,691.0
2015-04-12 13:37:10,24.5,0.3,22.0,687.0
2015-04-12 13:37:11,25.1,0.3,23.0,693.0
2015-04-12 13:37:12,41.7,0.4,33.0,755.0
2015-04-12 13:37:13,39.2,0.6,49.0,936.0
2015-04-12 13:37:14,27.3,0.9,36.0,915.0
2015-04-12 13:37:15,32.8,0.7,19.0,911.0
2015-04-12 13:37:16,75.6,1.3,57.0,1172.0
2015-04-12 13:37:17,87.7,2.4,53.0,1331.0
2015-04-12 13:37:18,98.0,3.7,56.0,1471.0
2015-04-12 13:37:19,129.2,7.1,60.0,1705.0
2015-04-12 13:37:20,82.0,9.9,61.0,1834.0
2015-04-12 13:37:21,115.9,12.6,46.0,1789.0
2015-04-12 13:37:22,91.8,10.7,20.0,1658.0
2015-04-12 13:37:23,168.3,14.1,83.0,1585.0
2015-04-12 13:37:24,96.2,14.2,41.0,1565.0
2015-04-12 13:37:25,19.2,9.2,39.0,1752.0
2015-04-12 13:37:26,0.0,8.5,36.0,1472.0
2015-04-12 13:37:27,0.0,4.9,0.0,1347.0
2015-04-12 13:37:28,0.0,2.8,0.0,1301.0
2015-04-12 13:37:29,6.5,1.9,0.0,1030.0
2015-04-12 13:37:30,0.0,1.2,0.0,873.0
2015-04-12 13:37:31,21.4,0.9,6.0,682.0
2015-04-12 13:37:32,24.0,0.8,22.0,678.0
2015-04-12 13:37:33,23.9,0.7,21.0,693.0
2015-04-12 13:37:34,24.9,0.6,23.0,694.0
2015-04-12 13:37:35,56.1,0.7,51.0,919.0
2015-04-12 13:37:36,68.4,1.2,55.0,1057.0
2015-04-12 13:37:37,69.5,2.1,60.0,1123.0
2015-04-12 13:37:38,85.9,3.2,64.0,1190.0
2015-04-12 13:37:39,88.0,4.1,58.0,1287.0
2015-04-12 13:37:40,58.5,5.1,42.0,1277.0
2015-04-12 13:37:41,86.4,5.7,37.0,1338.0
2015-04-12 13:37:42,93.4,7.0,58.0,1321.0
2015-04-12 13:37:43,51.9,5.0,8.0,1186.0
2015-04-12 13:37:44,32.2,4.9,27.0,1242.0
2015-04-12 13:37:45,26.2,3.6,29.0,1204.0
2015-04-12 13:37:46,32.5,2.4,0.0,1049.0
2015-04-12 13:37:47,34.3,2.2,30.0,1017.0
2015-04-12 13:37:48,0.0,1.6,0.0,898.0
2015-04-12 13:37:49,5.5,1.2,0.0,846.0
2015-04-12 13:37:50,4.8,0.8,0.0,753.0
2015-04-12 13:37:51,2.1,0.6,0.0,698.0
2015-04-12 13:37:52,18.9,0.5,9.0,657.0
2015-04-12 13:37:53,23.9,0.4,22.0,668.0
2015-04-12 13:37:54,24.4,0.4,22.0,687.0
2015-04-12 13:37:55,24.5,0.5,22.0,699.0
2015-04-12 13:37:56,23.7,0.5,21.0,706.0
2015-04-12 13:37:57,51.0,0.5,51.0,893.0
2015-04-12 13:37:58,69.9,0.9,53.0,1071.0
2015-04-12 13:37:59,0.0,1.7,0.0,1006.0
2015-04-12 13:38:00,18.7,1.4,4.0,706.0
2015-04-12 13:38:01,21.7,1.0,18.0,686.0
2015-04-12 13:38:02,52.2,0.8,16.0,793.0
2015-04-12 13:38:03,79.0,1.2,58.0,1211.0
2015-04-12 13:38:04,95.2,2.6,50.0,1466.0
2015-04-12 13:38:05,122.6,6.7,73.0,1870.0
2015-04-12 13:38:06,98.1,10.3,68.0,1947.0
2015-04-12 13:38:07,81.2,13.2,69.0,1965.0
2015-04-12 13:38:08,81.3,14.4,64.0,1961.0
2015-04-12 13:38:09,81.5,14.7,64.0,1961.0
2015-04-12 13:38:10,80.7,14.9,63.0,1961.0
2015-04-12 13:38:11,79.8,15.1,62.0,1960.0
2015-04-12 13:38:12,78.2,14.9,62.0,1961.0
2015-04-12 13:38:13,78.7,14.5,61.0,1961.0
2015-04-12 13:38:14,76.8,14.4,60.0,1960.0
2015-04-12 13:38:15,74.5,14.1,59.0,1961.0
2015-04-12 13:38:16,73.1,13.5,57.0,1962.0
2015-04-12 13:38:17,79.4,13.9,58.0,1958.0
2015-04-12 13:38:18,75.9,14.1,60.0,1962.0
2015-04-12 13:38:19,71.4,13.3,59.0,1963.0
2015-04-12 13:38:20,67.4,13.1,56.0,1963.0
2015-04-12 13:38:21,70.2,12.6,51.0,1960.0
2015-04-12 13:38:22,83.8,13.4,62.0,1950.0
2015-04-12 13:38:23,78.3,14.5,63.0,1963.0
2015-04-12 13:38:24,70.8,13.8,59.0,1966.0
2015-04-12 13:38:25,0.0,7.7,0.0,1687.0
2015-04-12 13:38:26,123.8,11.7,86.0,1934.0
2015-04-12 13:38:27,49.9,10.7,43.0,1971.0
2015-04-12 13:38:28,102.9,13.6,64.0,1940.0
2015-04-12 13:38:29,92.3,15.5,74.0,1962.0
2015-04-12 13:38:30,0.0,8.1,0.0,1529.0
2015-04-12 13:38:31,0.0,3.8,0.0,1259.0
2015-04-12 13:38:32,0.0,2.5,0.0,1098.0
2015-04-12 13:38:33,0.0,1.5,0.0,990.0
2015-04-12 13:38:34,5.7,1.1,0.0,881.0
2015-04-12 13:38:35,4.8,0.8,0.0,781.0
2015-04-12 13:38:36,0.9,0.6,0.0,724.0
2015-04-12 13:38:37,6.4,0.5,1.0,692.0
2015-04-12 13:38:38,7.8,0.4,7.0,686.0
2015-04-12 13:38:39,7.5,0.3,7.0,697.0
2015-04-12 13:38:40,7.2,0.2,6.0,701.0
2015-04-12 13:38:41,7.0,0.2,6.0,701.0
2015-04-12 13:38:42,7.0,0.2,6.0,701.0
2015-04-12 13:38:43,7.2,0.2,6.0,699.0
2015-04-12 13:38:44,7.3,0.2,6.0,700.0
2015-04-12 13:38:45,7.3,0.2,6.0,699.0
2015-04-12 13:38:46,7.5,0.1,6.0,699.0
2015-04-12 13:38:47,7.4,0.2,6.0,699.0
2015-04-12 13:38:48,7.6,0.2,6.0,699.0
2015-04-12 13:38:49,8.9,0.2,8.0,694.0
2015-04-12 13:38:50,9.2,0.2,8.0,696.0
2015-04-12 13:38:51,8.3,0.2,8.0,699.0
2015-04-12 13:38:52,7.3,0.2,6.0,707.0
2015-04-12 13:38:53,7.3,0.1,6.0,701.0
2015-04-12 13:38:54,7.3,0.2,6.0,700.0
2015-04-12 13:38:55,7.4,0.1,6.0,700.0
2015-04-12 13:38:56,7.5,0.1,6.0,700.0
2015-04-12 13:38:57,7.4,0.1,6.0,700.0
2015-04-12 13:38:58,7.4,0.1,6.0,700.0
2015-04-12 13:38:59,7.5,0.1,6.0,700.0
2015-04-12 13:39:00,7.4,0.1,6.0,700.0
2015-04-12 13:39:01,7.5,0.1,6.0,700.0
2015-04-12 13:39:02,7.5,0.1,6.0,700.0
2015-04-12 13:39:03,7.6,0.2,6.0,700.0
2015-04-12 13:39:04,7.5,0.1,6.0,700.0
2015-04-12 13:39:05,7.5,0.1,6.0,701.0
2015-04-12 13:39:06,7.5,0.1,6.0,700.0
2015-04-12 13:39:07,7.5,0.1,6.0,700.0
2015-04-12 13:39:08,7.5,0.2,6.0,700.0
2015-04-12 13:39:09,7.5,0.1,6.0,700.0
2015-04-12 13:39:10,7.5,0.1,6.0,699.0
2015-04-12 13:39:11,7.5,0.2,6.0,700.0
2015-04-12 13:39:12,7.5,0.1,6.0,700.0
2015-04-12 13:39:13,7.6,0.1,6.0,700.0
2015-04-12 13:39:14,7.6,0.1,6.0,700.0
2015-04-12 13:39:15,7.6,0.1,6.0,700.0
2015-04-12 13:39:16,7.7,0.1,7.0,700.0
2015-04-12 13:39:17,7.6,0.1,7.0,701.0
2015-04-12 13:39:18,7.6,0.1,6.0,700.0
2015-04-12 13:39:19,7.6,0.1,6.0,700.0
2015-04-12 13:39:20,7.8,0.1,7.0,700.0
2015-04-12 13:39:21,7.7,0.1,7.0,700.0
2015-04-12 13:39:22,7.7,0.1,7.0,700.0
2015-04-12 13:39:23,7.7,0.1,7.0,701.0
2015-04-12 13:39:24,7.7,0.1,6.0,700.0
2015-04-12 13:39:25,7.6,0.1,7.0,700.0
2015-04-12 13:39:26,7.6,0.1,7.0,700.0
2015-04-12 13:39:27,7.6,0.1,6.0,700.0
2015-04-12 13:39:28,7.6,0.1,7.0,701.0
2015-04-12 13:39:29,7.6,0.1,7.0,701.0
2015-04-12 13:39:30,7.7,0.1,7.0,700.0
2015-04-12 13:39:31,7.7,0.1,7.0,700.0
2015-04-12 13:39:32,7.6,0.1,7.0,700.0
2015-04-12 13:39:33,7.6,0.1,6.0,700.0
2015-04-12 13:39:34,7.6,0.1,6.0,700.0
2015-04-12 13:39:35,7.7,0.1,7.0,700.0
2015-04-12 13:39:36,7.6,0.1,6.0,701.0
2015-04-12 13:39:37,7.6,0.1,7.0,701.0
2015-04-12 13:39:38,15.5,0.2,6.0,689.0
2015-04-12 13:39:39,39.2,0.2,19.0,671.0
2015-04-12 13:39:40,50.9,0.2,50.0,851.0
2015-04-12 13:39:41,72.5,0.9,57.0,1147.0
2015-04-12 13:39:42,92.4,2.2,49.0,1482.0
2015-04-12 13:39:43,118.8,4.5,48.0,1673.0
2015-04-12 13:39:44,0.0,7.4,64.0,1890.0
2015-04-12 13:39:45,121.3,6.4,0.0,1683.0
2015-04-12 13:39:46,0.0,5.9,0.0,1640.0
2015-04-12 13:39:47,0.0,3.0,0.0,1576.0
2015-04-12 13:39:48,116.4,4.6,57.0,1673.0
2015-04-12 13:39:49,67.0,7.3,54.0,1743.0
2015-04-12 13:39:50,146.3,9.7,69.0,1783.0
2015-04-12 13:39:51,0.0,13.3,31.0,1857.0
2015-04-12 13:39:52,43.7,7.7,0.0,1545.0
2015-04-12 13:39:53,137.7,10.6,68.0,1621.0
2015-04-12 13:39:54,94.0,12.5,63.0,1706.0
2015-04-12 13:39:55,63.9,11.7,38.0,1751.0
2015-04-12 13:39:56,44.6,9.5,17.0,1778.0
2015-04-12 13:39:57,74.4,7.3,32.0,1786.0
2015-04-12 13:39:58,0.0,10.4,47.0,1816.0
2015-04-12 13:39:59,123.1,8.3,28.0,1510.0
2015-04-12 13:40:00,88.1,10.3,64.0,1507.0
2015-04-12 13:40:01,27.0,9.0,38.0,1545.0
2015-04-12 13:40:02,29.7,5.8,16.0,1554.0
2015-04-12 13:40:03,0.0,4.0,0.0,1508.0
2015-04-12 13:40:04,9.0,2.7,3.0,1481.0
2015-04-12 13:40:05,48.1,2.4,9.0,1459.0
2015-04-12 13:40:06,66.1,3.9,23.0,1449.0
2015-04-12 13:40:07,80.0,6.2,38.0,1502.0
2015-04-12 13:40:08,82.9,7.0,26.0,1535.0
2015-04-12 13:40:09,69.3,7.5,24.0,1550.0
2015-04-12 13:40:10,84.6,9.0,33.0,1550.0
2015-04-12 13:40:11,9.1,6.9,15.0,1541.0
2015-04-12 13:40:12,53.9,5.4,12.0,1524.0
2015-04-12 13:40:13,84.2,7.6,45.0,1544.0
2015-04-12 13:40:14,0.0,7.7,44.0,1539.0
2015-04-12 13:40:15,80.5,4.5,0.0,1364.0
2015-04-12 13:40:16,107.6,6.0,38.0,1426.0
2015-04-12 13:40:17,129.5,8.7,67.0,1518.0
2015-04-12 13:40:18,156.7,12.6,73.0,1623.0
2015-04-12 13:40:19,182.6,18.4,94.0,1777.0
2015-04-12 13:40:20,0.0,21.1,85.0,1831.0
2015-04-12 13:40:21,132.7,12.4,7.0,1761.0
2015-04-12 13:40:22,179.3,21.6,99.0,1849.0
2015-04-12 13:40:23,108.0,16.0,0.0,1566.0
2015-04-12 13:40:24,178.3,22.1,99.0,1537.0
2015-04-12 13:40:25,80.0,19.8,34.0,1563.0
2015-04-12 13:40:26,191.0,20.9,60.0,1577.0
2015-04-12 13:40:27,190.1,26.7,99.0,1642.0
2015-04-12 13:40:28,50.5,22.0,23.0,1663.0
2015-04-12 13:40:29,81.3,12.0,3.0,1646.0
2015-04-12 13:40:30,193.4,19.3,99.0,1707.0
2015-04-12 13:40:31,191.3,25.4,89.0,1730.0
2015-04-12 13:40:32,0.0,13.8,0.0,1667.0
2015-04-12 13:40:33,104.3,6.9,7.0,1644.0
2015-04-12 13:40:34,159.1,11.5,67.0,1685.0
2015-04-12 13:40:35,179.0,20.1,89.0,1729.0
2015-04-12 13:40:36,146.1,23.0,77.0,1757.0
2015-04-12 13:40:37,0.0,16.2,0.0,1712.0
2015-04-12 13:40:38,0.0,9.3,0.0,1668.0
2015-04-12 13:40:39,13.2,4.6,2.0,1593.0
2015-04-12 13:40:40,64.8,4.8,8.0,1573.0
2015-04-12 13:40:41,130.2,8.9,58.0,1562.0
2015-04-12 13:40:42,151.6,12.8,78.0,1609.0
2015-04-12 13:40:43,175.6,19.7,93.0,1665.0
2015-04-12 13:40:44,134.6,23.7,73.0,1680.0
2015-04-12 13:40:45,112.2,24.2,65.0,1690.0
2015-04-12 13:40:46,21.2,14.4,5.0,1645.0
2015-04-12 13:40:47,8.3,7.8,0.0,1595.0
2015-04-12 13:40:48,106.0,7.8,16.0,1576.0
2015-04-12 13:40:49,150.4,11.9,74.0,1613.0
2015-04-12 13:40:50,74.9,14.9,68.0,1623.0
2015-04-12 13:40:51,173.6,17.4,56.0,1646.0
2015-04-12 13:40:52,186.1,23.9,89.0,1711.0
2015-04-12 13:40:53,139.5,26.5,68.0,1742.0
2015-04-12 13:40:54,139.7,25.6,61.0,1750.0
2015-04-12 13:40:55,114.7,24.6,56.0,1767.0
2015-04-12 13:40:56,164.0,25.5,65.0,1773.0
2015-04-12 13:40:57,185.3,28.6,87.0,1823.0
2015-04-12 13:40:58,181.2,29.2,99.0,1868.0
2015-04-12 13:40:59,177.3,19.2,24.0,1550.0
2015-04-12 13:41:00,172.1,23.9,99.0,1442.0
2015-04-12 13:41:01,153.9,26.2,86.0,1481.0
2015-04-12 13:41:02,16.3,19.6,65.0,1520.0
2015-04-12 13:41:03,0.0,8.6,0.0,1457.0
2015-04-12 13:41:04,0.0,4.1,0.0,1443.0
2015-04-12 13:41:05,20.6,3.2,0.0,1441.0
2015-04-12 13:41:06,99.5,4.9,50.0,1456.0
2015-04-12 13:41:07,122.9,8.2,60.0,1525.0
2015-04-12 13:41:08,0.0,6.2,0.0,1509.0
2015-04-12 13:41:09,0.0,3.7,0.0,1507.0
2015-04-12 13:41:10,9.1,2.5,0.0,1486.0
2015-04-12 13:41:11,0.0,1.9,0.0,1480.0
2015-04-12 13:41:12,0.0,1.4,0.0,1453.0
2015-04-12 13:41:13,0.0,1.3,0.0,1446.0
2015-04-12 13:41:14,0.0,1.1,0.0,1437.0
2015-04-12 13:41:15,0.0,1.1,0.0,1431.0
2015-04-12 13:41:16,0.0,0.9,0.0,1447.0
2015-04-12 13:41:17,0.0,0.9,0.0,1428.0
2015-04-12 13:41:18,0.0,0.9,0.0,1433.0
2015-04-12 13:41:19,0.0,0.7,0.0,1429.0
2015-04-12 13:41:20,0.0,0.9,0.0,1426.0
2015-04-12 13:41:21,0.0,0.7,0.0,1410.0
2015-04-12 13:41:22,0.0,0.7,0.0,1421.0
2015-04-12 13:41:23,0.0,0.7,0.0,1405.0
2015-04-12 13:41:24,0.0,0.8,0.0,1383.0
2015-04-12 13:41:25,0.0,0.9,0.0,1203.0
2015-04-12 13:41:26,0.0,0.0,0.0,1359.0
2015-04-12 13:41:27,0.0,0.3,0.0,1536.0
2015-04-12 13:41:28,0.0,0.5,0.0,1536.0
2015-04-12 13:41:29,0.0,0.6,0.0,1502.0
2015-04-12 13:41:30,0.0,0.6,0.0,1461.0
2015-04-12 13:41:31,0.0,0.6,0.0,1473.0
2015-04-12 13:41:32,0.0,0.7,0.0,1496.0
2015-04-12 13:41:33,0.0,0.7,0.0,1490.0
2015-04-12 13:41:34,0.0,0.8,0.0,1430.0
2015-04-12 13:41:35,0.0,0.6,0.0,1452.0
2015-04-12 13:41:36,19.5,0.9,11.0,1468.0
2015-04-12 13:41:37,31.3,1.2,4.0,1469.0
2015-04-12 13:41:38,89.4,3.1,17.0,1492.0
2015-04-12 13:41:39,40.6,4.8,18.0,1555.0
2015-04-12 13:41:40,0.0,2.9,0.0,1576.0
2015-04-12 13:41:41,20.8,1.9,0.0,1576.0
2015-04-12 13:41:42,25.5,1.9,9.0,1567.0
2015-04-12 13:41:43,25.5,2.7,8.0,1582.0
2015-04-12 13:41:44,87.6,2.1,0.0,1627.0
2015-04-12 13:41:45,96.8,6.5,56.0,1686.0
2015-04-12 13:41:46,54.7,8.2,44.0,1724.0
2015-04-12 13:41:47,59.5,8.2,25.0,1749.0
2015-04-12 13:41:48,93.7,9.0,41.0,1757.0
2015-04-12 13:41:49,0.0,7.7,25.0,1727.0
2015-04-12 13:41:50,49.0,4.1,0.0,1695.0
2015-04-12 13:41:51,85.9,7.3,36.0,1702.0
2015-04-12 13:41:52,0.0,6.2,37.0,1728.0
2015-04-12 13:41:53,23.7,3.6,0.0,1663.0
2015-04-12 13:41:54,126.3,6.1,58.0,1671.0
2015-04-12 13:41:55,111.1,11.5,65.0,1710.0
2015-04-12 13:41:56,85.7,12.2,36.0,1707.0
2015-04-12 13:41:57,0.0,8.5,2.0,1672.0
2015-04-12 13:41:58,0.0,4.5,0.0,1616.0
2015-04-12 13:41:59,0.0,2.8,0.0,1579.0
2015-04-12 13:42:00,28.5,2.1,15.0,1545.0
2015-04-12 13:42:01,105.2,4.2,49.0,1600.0
2015-04-12 13:42:02,0.0,4.6,14.0,1571.0
2015-04-12 13:42:03,67.6,4.6,29.0,1614.0
2015-04-12 13:42:04,114.8,7.8,47.0,1638.0
2015-04-12 13:42:05,123.8,12.9,61.0,1698.0
2015-04-12 13:42:06,9.5,10.2,27.0,1705.0
2015-04-12 13:42:07,0.0,5.3,0.0,1685.0
2015-04-12 13:42:08,0.0,3.4,0.0,1674.0
2015-04-12 13:42:09,76.5,4.7,31.0,1678.0
2015-04-12 13:42:10,0.0,5.3,31.0,1682.0
2015-04-12 13:42:11,9.4,3.5,13.0,1680.0
2015-04-12 13:42:12,94.1,5.6,34.0,1705.0
2015-04-12 13:42:13,63.3,8.9,37.0,1757.0
2015-04-12 13:42:14,0.0,5.2,0.0,1777.0
2015-04-12 13:42:15,9.2,3.6,0.0,1757.0
2015-04-12 13:42:16,41.2,2.8,3.0,1748.0
2015-04-12 13:42:17,0.0,3.7,0.0,1715.0
2015-04-12 13:42:18,0.0,2.5,0.0,1755.0
2015-04-12 13:42:19,0.0,1.7,0.0,1728.0
2015-04-12 13:42:20,0.0,1.4,0.0,1712.0
2015-04-12 13:42:21,0.0,1.3,0.0,1713.0
2015-04-12 13:42:22,0.0,1.0,0.0,1685.0
2015-04-12 13:42:23,0.0,1.2,0.0,1687.0
2015-04-12 13:42:24,0.0,1.0,0.0,1654.0
2015-04-12 13:42:25,59.7,1.1,0.0,1640.0
2015-04-12 13:42:26,8.3,2.1,0.0,1651.0
2015-04-12 13:42:27,0.0,1.6,0.0,1687.0
2015-04-12 13:42:28,53.7,1.5,3.0,1674.0
2015-04-12 13:42:29,102.6,3.2,25.0,1697.0
2015-04-12 13:42:30,48.4,7.9,37.0,1776.0
2015-04-12 13:42:31,27.0,5.4,0.0,1790.0
2015-04-12 13:42:32,119.9,6.8,23.0,1820.0
2015-04-12 13:42:33,0.0,9.1,0.0,1761.0
2015-04-12 13:42:34,73.5,9.7,64.0,1465.0
2015-04-12 13:42:35,26.9,7.7,14.0,1471.0
2015-04-12 13:42:36,5.7,4.2,1.0,1473.0
2015-04-12 13:42:37,3.9,2.7,0.0,1474.0
2015-04-12 13:42:38,71.2,3.7,29.0,1507.0
2015-04-12 13:42:39,14.9,4.7,21.0,1525.0
2015-04-12 13:42:40,0.0,2.9,0.0,1527.0
2015-04-12 13:42:41,16.4,1.9,0.0,1531.0
2015-04-12 13:42:42,0.0,1.8,6.0,1536.0
2015-04-12 13:42:43,0.0,1.4,0.0,1545.0
2015-04-12 13:42:44,0.0,1.1,0.0,1529.0
2015-04-12 13:42:45,0.0,0.9,0.0,1532.0
2015-04-12 13:42:46,0.0,0.9,0.0,1539.0
2015-04-12 13:42:47,0.0,0.8,0.0,1521.0
2015-04-12 13:42:48,0.0,0.7,0.0,1512.0
2015-04-12 13:42:49,0.0,0.6,0.0,1528.0
2015-04-12 13:42:50,0.0,0.7,0.0,1519.0
2015-04-12 13:42:51,0.0,0.7,0.0,1511.0
2015-04-12 13:42:52,0.0,0.7,0.0,1521.0
2015-04-12 13:42:53,0.0,0.7,0.0,1506.0
2015-04-12 13:42:54,0.0,0.7,0.0,1429.0
2015-04-12 13:42:55,0.0,0.7,0.0,1351.0
2015-04-12 13:42:56,0.0,0.8,0.0,1199.0
2015-04-12 13:42:57,0.0,-0.1,0.0,1243.0
2015-04-12 13:42:58,0.0,0.2,0.0,1622.0
2015-04-12 13:42:59,0.0,0.4,0.0,1593.0
2015-04-12 13:43:00,0.0,0.6,0.0,1574.0
2015-04-12 13:43:01,0.0,0.6,0.0,1556.0
2015-04-12 13:43:02,0.0,0.6,0.0,1539.0
2015-04-12 13:43:03,0.0,0.5,0.0,1522.0
2015-04-12 13:43:04,0.0,0.5,0.0,1515.0
2015-04-12 13:43:05,0.0,0.5,0.0,1516.0
2015-04-12 13:43:06,0.0,0.5,0.0,1512.0
2015-04-12 13:43:07,0.0,0.5,0.0,1497.0
2015-04-12 13:43:08,0.0,0.5,0.0,1494.0
2015-04-12 13:43:09,0.0,0.4,0.0,1490.0
2015-04-12 13:43:10,0.0,0.4,0.0,1475.0
2015-04-12 13:43:11,0.0,0.4,0.0,1492.0
2015-04-12 13:43:12,0.0,0.4,0.0,1486.0
2015-04-12 13:43:13,0.0,0.4,0.0,1481.0
2015-04-12 13:43:14,0.0,0.5,0.0,1463.0
2015-04-12 13:43:15,0.0,0.5,0.0,1450.0
2015-04-12 13:43:16,0.0,0.4,0.0,1450.0
2015-04-12 13:43:17,0.0,0.4,0.0,1433.0
2015-04-12 13:43:18,0.0,0.4,0.0,1429.0
2015-04-12 13:43:19,0.0,0.3,0.0,1396.0
2015-04-12 13:43:20,84.8,2.1,43.0,1413.0
2015-04-12 13:43:21,97.8,3.8,46.0,1422.0
2015-04-12 13:43:22,26.8,4.9,41.0,1388.0
2015-04-12 13:43:23,15.9,3.6,4.0,1367.0
2015-04-12 13:43:24,95.5,3.8,52.0,1371.0
2015-04-12 13:43:25,116.2,5.1,51.0,1615.0
2015-04-12 13:43:26,116.4,8.5,55.0,1635.0
2015-04-12 13:43:27,87.3,11.4,45.0,1706.0
2015-04-12 13:43:28,127.2,12.4,43.0,1734.0
2015-04-12 13:43:29,91.6,15.7,54.0,1753.0
2015-04-12 13:43:30,93.8,15.3,40.0,1771.0
2015-04-12 13:43:31,87.9,16.0,47.0,1769.0
2015-04-12 13:43:32,91.5,15.5,38.0,1754.0
2015-04-12 13:43:33,68.6,13.7,34.0,1715.0
2015-04-12 13:43:34,135.5,14.7,66.0,1714.0
2015-04-12 13:43:35,100.8,20.3,61.0,1735.0
2015-04-12 13:43:36,0.0,10.0,0.0,1717.0
2015-04-12 13:43:37,63.4,5.6,0.0,1624.0
2015-04-12 13:43:38,70.7,7.9,38.0,1627.0
2015-04-12 13:43:39,66.3,6.6,16.0,1628.0
2015-04-12 13:43:40,93.1,8.8,33.0,1692.0
2015-04-12 13:43:41,68.8,9.6,24.0,1741.0
2015-04-12 13:43:42,0.0,7.9,18.0,1743.0
2015-04-12 13:43:43,65.5,5.8,23.0,1789.0
2015-04-12 13:43:44,0.0,4.2,0.0,1739.0
2015-04-12 13:43:45,0.0,2.5,0.0,1752.0
2015-04-12 13:43:46,0.0,1.6,0.0,1748.0
2015-04-12 13:43:47,0.0,1.5,0.0,1723.0
2015-04-12 13:43:48,0.0,1.3,0.0,1626.0
2015-04-12 13:43:49,0.0,1.2,0.0,1498.0
2015-04-12 13:43:50,0.0,1.0,0.0,1439.0
2015-04-12 13:43:51,0.0,0.9,0.0,1385.0
2015-04-12 13:43:52,80.9,1.1,0.0,1269.0
2015-04-12 13:43:53,56.9,3.1,39.0,1661.0
2015-04-12 13:43:54,0.0,8.3,69.0,1868.0
2015-04-12 13:43:55,114.4,6.9,59.0,1483.0
2015-04-12 13:43:56,136.7,9.0,64.0,1526.0
2015-04-12 13:43:57,172.5,12.6,79.0,1671.0
2015-04-12 13:43:58,154.4,19.6,98.0,1829.0
2015-04-12 13:43:59,161.7,15.7,0.0,1513.0
2015-04-12 13:44:00,0.0,17.2,0.0,1586.0
2015-04-12 13:44:01,0.0,7.8,0.0,1618.0
2015-04-12 13:44:02,0.0,3.6,0.0,1640.0
2015-04-12 13:44:03,0.0,2.4,0.0,1662.0
2015-04-12 13:44:04,0.0,1.8,0.0,1678.0
2015-04-12 13:44:05,0.0,1.3,0.0,1710.0
2015-04-12 13:44:06,0.0,1.1,0.0,1728.0
2015-04-12 13:44:07,0.0,1.0,0.0,1766.0
2015-04-12 13:44:08,0.0,1.0,0.0,1757.0
2015-04-12 13:44:09,0.0,1.0,0.0,1764.0
2015-04-12 13:44:10,0.0,1.1,0.0,1756.0
2015-04-12 13:44:11,0.0,1.0,0.0,1772.0
2015-04-12 13:44:12,0.0,0.9,0.0,1769.0
2015-04-12 13:44:13,0.0,0.9,0.0,1759.0
2015-04-12 13:44:14,0.0,1.0,0.0,1764.0
2015-04-12 13:44:15,0.0,0.9,0.0,1751.0
2015-04-12 13:44:16,0.0,0.9,0.0,1756.0
2015-04-12 13:44:17,0.0,0.8,0.0,1731.0
2015-04-12 13:44:18,0.0,0.8,0.0,1715.0
2015-04-12 13:44:19,0.0,0.8,0.0,1770.0
2015-04-12 13:44:20,0.0,0.9,0.0,1742.0
2015-04-12 13:44:21,0.0,0.8,0.0,1721.0
2015-04-12 13:44:22,0.0,0.9,0.0,1612.0
2015-04-12 13:44:23,0.0,0.9,0.0,1626.0
2015-04-12 13:44:24,0.0,0.8,0.0,1623.0
2015-04-12 13:44:25,0.0,0.7,0.0,1554.0
2015-04-12 13:44:26,88.4,2.0,15.0,1520.0
2015-04-12 13:44:27,99.6,3.3,45.0,1541.0
2015-04-12 13:44:28,119.2,6.8,57.0,1535.0
2015-04-12 13:44:29,132.2,9.0,65.0,1499.0
2015-04-12 13:44:30,141.6,11.4,72.0,1488.0
2015-04-12 13:44:31,159.9,14.1,80.0,1498.0
2015-04-12 13:44:32,180.4,17.7,85.0,1476.0
2015-04-12 13:44:33,0.0,16.3,66.0,1482.0
2015-04-12 13:44:34,0.0,7.1,0.0,1413.0
2015-04-12 13:44:35,0.0,4.4,0.0,1304.0
2015-04-12 13:44:36,0.0,4.6,0.0,1653.0
2015-04-12 13:44:37,121.7,7.0,61.0,1602.0
2015-04-12 13:44:38,151.1,10.8,72.0,1574.0
2015-04-12 13:44:39,139.7,14.4,59.0,1586.0
2015-04-12 13:44:40,0.0,11.7,29.0,1515.0
2015-04-12 13:44:41,134.2,10.0,56.0,1480.0
2015-04-12 13:44:42,153.1,12.7,75.0,1510.0
2015-04-12 13:44:43,142.1,15.5,86.0,1543.0
2015-04-12 13:44:44,121.0,18.5,65.0,1529.0
2015-04-12 13:44:45,89.0,14.5,17.0,1435.0
2015-04-12 13:44:46,99.9,14.4,43.0,1415.0
2015-04-12 13:44:47,159.4,19.0,84.0,1456.0
2015-04-12 13:44:48,22.3,15.2,26.0,1463.0
2015-04-12 13:44:49,136.9,14.4,65.0,1419.0
2015-04-12 13:44:50,171.4,18.8,86.0,1493.0
2015-04-12 13:44:51,93.4,19.6,54.0,1485.0
2015-04-12 13:44:52,91.9,16.3,29.0,1449.0
2015-04-12 13:44:53,103.4,13.8,34.0,1427.0
2015-04-12 13:44:54,160.9,19.0,82.0,1435.0
2015-04-12 13:44:55,162.4,22.6,82.0,1479.0
2015-04-12 13:44:56,88.9,23.4,68.0,1479.0
