,co2tpi_CO2ppm
2015-04-12 15:11:52,18672.9
2015-04-12 15:11:53,18429.2
2015-04-12 15:11:54,20902.7
2015-04-12 15:11:55,21941.95
2015-04-12 15:11:56,22981.2
2015-04-12 15:11:57,23426.0
2015-04-12 15:11:58,23171.2
2015-04-12 15:11:59,22916.4
2015-04-12 15:12:00,23158.5
2015-04-12 15:12:01,23055.7
2015-04-12 15:12:02,22952.9
2015-04-12 15:12:03,20967.1
2015-04-12 15:12:04,19518.35
2015-04-12 15:12:05,18069.6
2015-04-12 15:12:06,15408.4
2015-04-12 15:12:07,15570.95
2015-04-12 15:12:08,15733.5
2015-04-12 15:12:09,20060.1
2015-04-12 15:12:10,20652.1
2015-04-12 15:12:11,21244.1
2015-04-12 15:12:12,21836.1
2015-04-12 15:12:13,21905.8
2015-04-12 15:12:14,21975.5
2015-04-12 15:12:15,23589.1
2015-04-12 15:12:16,24279.9
2015-04-12 15:12:17,24970.7
2015-04-12 15:12:18,23954.6
2015-04-12 15:12:19,22734.9
2015-04-12 15:12:20,21515.2
2015-04-12 15:12:21,18635.4
2015-04-12 15:12:22,17231.2
2015-04-12 15:12:23,15827.0
2015-04-12 15:12:24,13175.7
2015-04-12 15:12:25,12018.75
2015-04-12 15:12:26,10861.8
2015-04-12 15:12:27,9006.2
2015-04-12 15:12:28,8207.15
2015-04-12 15:12:29,7408.1
2015-04-12 15:12:30,6477.4
2015-04-12 15:12:31,7983.35
2015-04-12 15:12:32,9489.3
2015-04-12 15:12:33,16982.9
2015-04-12 15:12:34,19870.4333333
2015-04-12 15:12:35,22757.9666667
2015-04-12 15:12:36,25645.5
2015-04-12 15:12:37,29348.2
2015-04-12 15:12:38,33050.9
2015-04-12 15:12:39,35206.4
2015-04-12 15:12:40,35653.0
2015-04-12 15:12:41,36099.6
2015-04-12 15:12:42,36540.8
2015-04-12 15:12:43,37369.05
2015-04-12 15:12:44,38197.3
2015-04-12 15:12:45,40694.1
2015-04-12 15:12:46,42243.1
2015-04-12 15:12:47,43792.1
2015-04-12 15:12:48,45936.9
2015-04-12 15:12:49,46361.3
2015-04-12 15:12:50,46785.7
2015-04-12 15:12:51,48269.3
2015-04-12 15:12:52,47760.45
2015-04-12 15:12:53,47251.6
2015-04-12 15:12:54,45318.7
2015-04-12 15:12:55,44720.3
2015-04-12 15:12:56,44121.9
2015-04-12 15:12:57,41051.8
2015-04-12 15:12:58,39314.7666667
2015-04-12 15:12:59,37577.7333333
2015-04-12 15:13:00,35840.7
2015-04-12 15:13:01,34656.25
2015-04-12 15:13:02,33471.8
2015-04-12 15:13:03,38581.0
2015-04-12 15:13:04,41691.15
2015-04-12 15:13:05,44801.3
2015-04-12 15:13:06,50009.3
2015-04-12 15:13:07,50385.95
2015-04-12 15:13:08,50762.6
2015-04-12 15:13:09,46902.4
2015-04-12 15:13:10,44531.65
2015-04-12 15:13:11,42160.9
2015-04-12 15:13:12,38439.9
2015-04-12 15:13:13,36408.3
2015-04-12 15:13:14,34376.7
2015-04-12 15:13:15,29991.4
2015-04-12 15:13:16,27813.7
2015-04-12 15:13:17,25636.0
2015-04-12 15:13:18,21787.0
2015-04-12 15:13:19,20180.35
2015-04-12 15:13:20,18573.7
2015-04-12 15:13:21,15768.5
2015-04-12 15:13:22,14912.6666667
2015-04-12 15:13:23,14056.8333333
2015-04-12 15:13:24,13201.0
2015-04-12 15:13:25,12102.15
2015-04-12 15:13:26,11003.3
2015-04-12 15:13:27,9204.7
2015-04-12 15:13:28,8471.8
2015-04-12 15:13:29,7738.9
2015-04-12 15:13:30,6474.0
2015-04-12 15:13:31,5927.35
2015-04-12 15:13:32,5380.7
2015-04-12 15:13:33,4472.6
2015-04-12 15:13:34,4061.05
2015-04-12 15:13:35,3649.5
2015-04-12 15:13:36,2971.0
2015-04-12 15:13:37,2727.4
2015-04-12 15:13:38,2483.8
2015-04-12 15:13:39,6272.7
2015-04-12 15:13:40,13195.3
2015-04-12 15:13:41,20117.9
2015-04-12 15:13:42,34224.6
2015-04-12 15:13:43,40150.55
2015-04-12 15:13:44,46076.5
2015-04-12 15:13:45,51263.3
2015-04-12 15:13:46,52613.1666667
2015-04-12 15:13:47,53963.0333333
2015-04-12 15:13:48,55312.9
2015-04-12 15:13:49,56972.65
2015-04-12 15:13:50,58632.4
2015-04-12 15:13:51,57435.2
2015-04-12 15:13:52,58096.65
2015-04-12 15:13:53,58758.1
2015-04-12 15:13:54,59381.9
2015-04-12 15:13:55,60741.45
2015-04-12 15:13:56,62101.0
2015-04-12 15:13:57,61956.8
2015-04-12 15:13:58,61943.05
2015-04-12 15:13:59,61929.3
2015-04-12 15:14:00,61393.0
2015-04-12 15:14:01,61577.55
2015-04-12 15:14:02,61762.1
2015-04-12 15:14:03,61784.8
2015-04-12 15:14:04,61428.3
2015-04-12 15:14:05,61071.8
2015-04-12 15:14:06,60724.9
2015-04-12 15:14:07,60459.65
2015-04-12 15:14:08,60194.4
2015-04-12 15:14:09,60250.9
2015-04-12 15:14:10,60858.9
2015-04-12 15:14:11,61466.9
2015-04-12 15:14:12,62074.9
2015-04-12 15:14:13,63088.9
2015-04-12 15:14:14,64102.9
2015-04-12 15:14:15,62152.9
2015-04-12 15:14:16,57651.9
2015-04-12 15:14:17,53150.9
2015-04-12 15:14:18,43363.5
2015-04-12 15:14:19,39310.6
2015-04-12 15:14:20,35257.7
2015-04-12 15:14:21,29135.5
2015-04-12 15:14:22,28789.65
2015-04-12 15:14:23,28443.8
2015-04-12 15:14:24,32945.3
2015-04-12 15:14:25,35710.5
2015-04-12 15:14:26,38475.7
2015-04-12 15:14:27,45508.6
2015-04-12 15:14:28,49182.45
2015-04-12 15:14:29,52856.3
2015-04-12 15:14:30,56296.7
2015-04-12 15:14:31,55565.35
2015-04-12 15:14:32,54834.0
2015-04-12 15:14:33,56882.1
2015-04-12 15:14:34,56491.3333333
2015-04-12 15:14:35,56100.5666667
2015-04-12 15:14:36,55709.8
2015-04-12 15:14:37,55256.0
2015-04-12 15:14:38,54802.2
2015-04-12 15:14:39,57504.9
2015-04-12 15:14:40,57326.75
2015-04-12 15:14:41,57148.6
2015-04-12 15:14:42,57678.4
2015-04-12 15:14:43,57846.1
2015-04-12 15:14:44,58013.8
2015-04-12 15:14:45,58433.7
2015-04-12 15:14:46,60041.35
2015-04-12 15:14:47,61649.0
2015-04-12 15:14:48,63931.4
2015-04-12 15:14:49,64198.5
2015-04-12 15:14:50,64465.6
2015-04-12 15:14:51,63083.6
2015-04-12 15:14:52,61137.25
2015-04-12 15:14:53,59190.9
2015-04-12 15:14:54,53513.8
2015-04-12 15:14:55,50690.75
2015-04-12 15:14:56,47867.7
2015-04-12 15:14:57,46181.9
2015-04-12 15:14:58,44496.1
2015-04-12 15:14:59,42810.3
2015-04-12 15:15:00,39061.1
2015-04-12 15:15:01,38241.85
2015-04-12 15:15:02,37422.6
2015-04-12 15:15:03,41641.9
2015-04-12 15:15:04,44890.0
2015-04-12 15:15:05,48138.1
2015-04-12 15:15:06,53040.9
2015-04-12 15:15:07,53546.45
2015-04-12 15:15:08,54052.0
2015-04-12 15:15:09,50942.0
2015-04-12 15:15:10,49218.3
2015-04-12 15:15:11,47494.6
2015-04-12 15:15:12,45181.3
2015-04-12 15:15:13,45134.05
2015-04-12 15:15:14,45086.8
2015-04-12 15:15:15,45583.9
2015-04-12 15:15:16,45235.45
2015-04-12 15:15:17,44887.0
2015-04-12 15:15:18,46268.8
2015-04-12 15:15:19,48282.7
2015-04-12 15:15:20,50296.6
2015-04-12 15:15:21,51706.9666667
2015-04-12 15:15:22,53117.3333333
2015-04-12 15:15:23,54527.7
2015-04-12 15:15:24,54494.2
2015-04-12 15:15:25,51806.5
2015-04-12 15:15:26,49118.8
2015-04-12 15:15:27,43678.1
2015-04-12 15:15:28,43896.1
2015-04-12 15:15:29,44114.1
2015-04-12 15:15:30,47226.3
2015-04-12 15:15:31,48268.55
2015-04-12 15:15:32,49310.8
2015-04-12 15:15:33,51629.0
2015-04-12 15:15:34,52755.85
2015-04-12 15:15:35,53882.7
2015-04-12 15:15:36,53044.4
2015-04-12 15:15:37,52195.25
2015-04-12 15:15:38,51346.1
2015-04-12 15:15:39,52165.4
2015-04-12 15:15:40,51861.1
2015-04-12 15:15:41,51556.8
2015-04-12 15:15:42,49631.8
2015-04-12 15:15:43,47619.05
2015-04-12 15:15:44,45606.3
2015-04-12 15:15:45,43619.5333333
2015-04-12 15:15:46,41632.7666667
2015-04-12 15:15:47,39646.0
2015-04-12 15:15:48,34087.3
2015-04-12 15:15:49,32853.7
2015-04-12 15:15:50,31620.1
2015-04-12 15:15:51,31093.0
2015-04-12 15:15:52,30102.35
2015-04-12 15:15:53,29111.7
2015-04-12 15:15:54,30205.3
2015-04-12 15:15:55,31192.7
2015-04-12 15:15:56,32180.1
2015-04-12 15:15:57,33100.0
2015-04-12 15:15:58,33817.05
2015-04-12 15:15:59,34534.1
2015-04-12 15:16:00,34489.4
2015-04-12 15:16:01,34468.05
2015-04-12 15:16:02,34446.7
2015-04-12 15:16:03,34564.0
2015-04-12 15:16:04,34550.15
2015-04-12 15:16:05,34536.3
2015-04-12 15:16:06,34058.5
2015-04-12 15:16:07,33759.85
2015-04-12 15:16:08,33461.2
2015-04-12 15:16:09,33265.3
2015-04-12 15:16:10,33069.4
2015-04-12 15:16:11,32873.5
2015-04-12 15:16:12,33175.1
2015-04-12 15:16:13,33262.05
2015-04-12 15:16:14,33349.0
2015-04-12 15:16:15,32658.9
2015-04-12 15:16:16,31953.0
2015-04-12 15:16:17,31247.1
2015-04-12 15:16:18,30535.6
2015-04-12 15:16:19,30592.3
2015-04-12 15:16:20,30649.0
2015-04-12 15:16:21,31256.4
2015-04-12 15:16:22,31660.15
2015-04-12 15:16:23,32063.9
2015-04-12 15:16:24,33231.0
2015-04-12 15:16:25,33015.75
2015-04-12 15:16:26,32800.5
2015-04-12 15:16:27,30758.3
2015-04-12 15:16:28,29803.25
2015-04-12 15:16:29,28848.2
2015-04-12 15:16:30,28848.2
2015-04-12 15:16:31,30402.05
2015-04-12 15:16:32,31955.9
2015-04-12 15:16:33,33652.9
2015-04-12 15:16:34,35349.9
2015-04-12 15:16:35,37046.9
2015-04-12 15:16:36,40424.0
2015-04-12 15:16:37,40982.8
2015-04-12 15:16:38,41541.6
2015-04-12 15:16:39,41457.6
2015-04-12 15:16:40,41405.65
2015-04-12 15:16:41,41353.7
2015-04-12 15:16:42,41939.9
2015-04-12 15:16:43,42574.6
2015-04-12 15:16:44,43209.3
2015-04-12 15:16:45,44704.4
2015-04-12 15:16:46,45550.0
2015-04-12 15:16:47,46395.6
2015-04-12 15:16:48,46381.8
2015-04-12 15:16:49,44999.6
2015-04-12 15:16:50,43617.4
2015-04-12 15:16:51,39660.0
2015-04-12 15:16:52,37638.95
2015-04-12 15:16:53,35617.9
2015-04-12 15:16:54,32743.3
2015-04-12 15:16:55,32289.15
2015-04-12 15:16:56,31835.0
2015-04-12 15:16:57,31845.3666667
2015-04-12 15:16:58,31855.7333333
2015-04-12 15:16:59,31866.1
2015-04-12 15:17:00,32622.4
2015-04-12 15:17:01,33240.25
2015-04-12 15:17:02,33858.1
2015-04-12 15:17:03,35601.2
2015-04-12 15:17:04,36600.5
2015-04-12 15:17:05,37599.8
2015-04-12 15:17:06,38211.0
2015-04-12 15:17:07,38057.25
2015-04-12 15:17:08,37903.5
2015-04-12 15:17:09,38255.5
2015-04-12 15:17:10,38696.6
2015-04-12 15:17:11,39137.7
2015-04-12 15:17:12,39998.2
2015-04-12 15:17:13,40342.8
2015-04-12 15:17:14,40687.4
2015-04-12 15:17:15,41144.3
2015-04-12 15:17:16,41173.4
2015-04-12 15:17:17,41202.5
2015-04-12 15:17:18,41301.4
2015-04-12 15:17:19,41268.05
2015-04-12 15:17:20,41234.7
2015-04-12 15:17:21,41237.3666667
2015-04-12 15:17:22,41240.0333333
2015-04-12 15:17:23,41242.7
2015-04-12 15:17:24,41548.2
2015-04-12 15:17:25,41806.95
2015-04-12 15:17:26,42065.7
2015-04-12 15:17:27,42397.8
2015-04-12 15:17:28,42372.55
2015-04-12 15:17:29,42347.3
2015-04-12 15:17:30,41109.3
2015-04-12 15:17:31,39852.5
2015-04-12 15:17:32,38595.7
2015-04-12 15:17:33,35877.4
2015-04-12 15:17:34,34463.75
2015-04-12 15:17:35,33050.1
2015-04-12 15:17:36,30542.9
2015-04-12 15:17:37,29427.3
2015-04-12 15:17:38,28311.7
2015-04-12 15:17:39,26543.4
2015-04-12 15:17:40,25779.25
2015-04-12 15:17:41,25015.1
2015-04-12 15:17:42,23670.8
2015-04-12 15:17:43,23083.05
2015-04-12 15:17:44,22495.3
2015-04-12 15:17:45,22124.9666667
2015-04-12 15:17:46,21754.6333333
2015-04-12 15:17:47,21384.3
2015-04-12 15:17:48,20506.5
2015-04-12 15:17:49,20144.35
2015-04-12 15:17:50,19782.2
2015-04-12 15:17:51,19122.5
2015-04-12 15:17:52,18895.05
2015-04-12 15:17:53,18667.6
2015-04-12 15:17:54,18097.7
2015-04-12 15:17:55,17929.35
2015-04-12 15:17:56,17761.0
2015-04-12 15:17:57,17481.9
2015-04-12 15:17:58,17342.5
2015-04-12 15:17:59,17203.1
2015-04-12 15:18:00,17104.8
2015-04-12 15:18:01,17070.8
2015-04-12 15:18:02,17036.8
2015-04-12 15:18:03,17046.0
2015-04-12 15:18:04,17080.65
2015-04-12 15:18:05,17115.3
2015-04-12 15:18:06,17179.0
2015-04-12 15:18:07,17181.4
2015-04-12 15:18:08,17183.8
2015-04-12 15:18:09,17145.1
2015-04-12 15:18:10,17106.4
2015-04-12 15:18:11,17067.7
2015-04-12 15:18:12,16980.8
2015-04-12 15:18:13,16917.35
2015-04-12 15:18:14,16853.9
2015-04-12 15:18:15,16686.8
2015-04-12 15:18:16,16634.1
2015-04-12 15:18:17,16581.4
2015-04-12 15:18:18,16427.3
2015-04-12 15:18:19,16405.5
2015-04-12 15:18:20,16383.7
2015-04-12 15:18:21,16328.3
2015-04-12 15:18:22,16272.45
2015-04-12 15:18:23,16216.6
2015-04-12 15:18:24,16152.8
2015-04-12 15:18:25,16135.5
2015-04-12 15:18:26,16118.2
2015-04-12 15:18:27,16059.5
2015-04-12 15:18:28,16055.8
2015-04-12 15:18:29,16052.1
2015-04-12 15:18:30,16080.7
2015-04-12 15:18:31,16161.45
2015-04-12 15:18:32,16242.2
2015-04-12 15:18:33,16250.2
2015-04-12 15:18:34,16258.2
2015-04-12 15:18:35,16266.2
2015-04-12 15:18:36,16284.4
2015-04-12 15:18:37,16283.0
2015-04-12 15:18:38,16281.6
2015-04-12 15:18:39,16301.8
2015-04-12 15:18:40,16419.25
2015-04-12 15:18:41,16536.7
2015-04-12 15:18:42,16752.6
2015-04-12 15:18:43,16771.45
2015-04-12 15:18:44,16790.3
2015-04-12 15:18:45,16794.2
2015-04-12 15:18:46,16775.55
2015-04-12 15:18:47,16756.9
2015-04-12 15:18:48,16600.8
2015-04-12 15:18:49,16577.35
2015-04-12 15:18:50,16553.9
2015-04-12 15:18:51,16361.1
2015-04-12 15:18:52,16341.4
2015-04-12 15:18:53,16321.7
2015-04-12 15:18:54,16228.0
2015-04-12 15:18:55,16214.2
2015-04-12 15:18:56,16200.4
2015-04-12 15:18:57,16186.5333333
2015-04-12 15:18:58,16172.6666667
2015-04-12 15:18:59,16158.8
2015-04-12 15:19:00,16138.6
2015-04-12 15:19:01,16111.9
2015-04-12 15:19:02,16085.2
2015-04-12 15:19:03,16021.6
2015-04-12 15:19:04,16011.7
2015-04-12 15:19:05,16001.8
2015-04-12 15:19:06,15986.5
2015-04-12 15:19:07,15979.35
2015-04-12 15:19:08,15972.2
2015-04-12 15:19:09,15950.2
2015-04-12 15:19:10,15942.0
2015-04-12 15:19:11,15933.8
2015-04-12 15:19:12,15915.8
2015-04-12 15:19:13,15907.1
2015-04-12 15:19:14,15898.4
2015-04-12 15:19:15,15882.2
2015-04-12 15:19:16,15879.25
2015-04-12 15:19:17,15876.3
2015-04-12 15:19:18,15967.9
2015-04-12 15:19:19,16151.7666667
2015-04-12 15:19:20,16335.6333333
2015-04-12 15:19:21,16519.5
2015-04-12 15:19:22,16732.4
2015-04-12 15:19:23,16945.3
2015-04-12 15:19:24,17190.7
2015-04-12 15:19:25,17194.4
2015-04-12 15:19:26,17198.1
2015-04-12 15:19:27,17206.8
2015-04-12 15:19:28,17197.45
2015-04-12 15:19:29,17188.1
2015-04-12 15:19:30,17041.4
2015-04-12 15:19:31,16985.55
2015-04-12 15:19:32,16929.7
2015-04-12 15:19:33,16825.9
2015-04-12 15:19:34,16732.75
2015-04-12 15:19:35,16639.6
2015-04-12 15:19:36,16588.0
2015-04-12 15:19:37,16566.8
2015-04-12 15:19:38,16545.6
2015-04-12 15:19:39,16389.2
2015-04-12 15:19:40,16379.05
2015-04-12 15:19:41,16368.9
2015-04-12 15:19:42,16306.9
2015-04-12 15:19:43,16280.3333333
2015-04-12 15:19:44,16253.7666667
2015-04-12 15:19:45,16227.2
2015-04-12 15:19:46,16209.5
2015-04-12 15:19:47,16191.8
2015-04-12 15:19:48,16098.5
2015-04-12 15:19:49,16090.95
2015-04-12 15:19:50,16083.4
2015-04-12 15:19:51,16064.5
2015-04-12 15:19:52,16052.85
2015-04-12 15:19:53,16041.2
2015-04-12 15:19:54,16028.0
2015-04-12 15:19:55,16026.1
2015-04-12 15:19:56,16024.2
2015-04-12 15:19:57,16158.5
2015-04-12 15:19:58,16323.9
2015-04-12 15:19:59,16489.3
2015-04-12 15:20:00,16581.0
2015-04-12 15:20:01,16611.15
2015-04-12 15:20:02,16641.3
2015-04-12 15:20:03,16656.2
2015-04-12 15:20:04,16652.3
2015-04-12 15:20:05,16648.4
2015-04-12 15:20:06,16598.1
2015-04-12 15:20:07,16584.5666667
2015-04-12 15:20:08,16571.0333333
2015-04-12 15:20:09,16557.5
2015-04-12 15:20:10,16553.65
2015-04-12 15:20:11,16549.8
2015-04-12 15:20:12,16539.6
2015-04-12 15:20:13,16545.3
2015-04-12 15:20:14,16551.0
2015-04-12 15:20:15,16578.7
2015-04-12 15:20:16,17147.4
2015-04-12 15:20:17,17716.1
2015-04-12 15:20:18,25634.6
2015-04-12 15:20:19,31361.2
2015-04-12 15:20:20,37087.8
2015-04-12 15:20:21,46519.6
2015-04-12 15:20:22,49246.25
2015-04-12 15:20:23,51972.9
2015-04-12 15:20:24,50972.9
2015-04-12 15:20:25,51029.1
2015-04-12 15:20:26,51085.3
2015-04-12 15:20:27,54734.3
2015-04-12 15:20:28,57013.6
2015-04-12 15:20:29,59292.9
2015-04-12 15:20:30,57620.5
2015-04-12 15:20:31,58221.5666667
2015-04-12 15:20:32,58822.6333333
2015-04-12 15:20:33,59423.7
2015-04-12 15:20:34,62551.95
2015-04-12 15:20:35,65680.2
2015-04-12 15:20:36,71209.7
2015-04-12 15:20:37,72571.0
2015-04-12 15:20:38,73932.3
2015-04-12 15:20:39,73072.1
2015-04-12 15:20:40,71969.2
2015-04-12 15:20:41,70866.3
2015-04-12 15:20:42,69891.6
2015-04-12 15:20:43,69423.9
2015-04-12 15:20:44,68956.2
2015-04-12 15:20:45,73146.1
2015-04-12 15:20:46,74224.65
2015-04-12 15:20:47,75303.2
2015-04-12 15:20:48,74235.6
2015-04-12 15:20:49,72421.45
2015-04-12 15:20:50,70607.3
2015-04-12 15:20:51,65523.5
2015-04-12 15:20:52,65756.0
2015-04-12 15:20:53,65988.5
2015-04-12 15:20:54,68095.2
2015-04-12 15:20:55,69270.3
2015-04-12 15:20:56,70445.4
2015-04-12 15:20:57,71620.5
2015-04-12 15:20:58,71941.15
2015-04-12 15:20:59,72261.8
2015-04-12 15:21:00,72996.5
2015-04-12 15:21:01,72203.35
2015-04-12 15:21:02,71410.2
2015-04-12 15:21:03,67529.7
2015-04-12 15:21:04,66166.65
2015-04-12 15:21:05,64803.6
2015-04-12 15:21:06,61092.1
2015-04-12 15:21:07,56575.15
2015-04-12 15:21:08,52058.2
2015-04-12 15:21:09,42918.9
2015-04-12 15:21:10,38871.45
2015-04-12 15:21:11,34824.0
2015-04-12 15:21:12,28081.1
2015-04-12 15:21:13,26012.55
2015-04-12 15:21:14,23944.0
2015-04-12 15:21:15,24876.3
2015-04-12 15:21:16,29254.95
2015-04-12 15:21:17,33633.6
2015-04-12 15:21:18,44203.5
2015-04-12 15:21:19,46959.2
2015-04-12 15:21:20,49714.9
2015-04-12 15:21:21,52470.6
2015-04-12 15:21:22,54980.55
2015-04-12 15:21:23,57490.5
2015-04-12 15:21:24,58536.3
2015-04-12 15:21:25,57454.25
2015-04-12 15:21:26,56372.2
2015-04-12 15:21:27,53157.0
2015-04-12 15:21:28,51219.05
2015-04-12 15:21:29,49281.1
2015-04-12 15:21:30,46333.8
2015-04-12 15:21:31,46331.4
2015-04-12 15:21:32,46329.0
2015-04-12 15:21:33,50378.1
2015-04-12 15:21:34,52543.25
2015-04-12 15:21:35,54708.4
2015-04-12 15:21:36,53829.4
2015-04-12 15:21:37,51506.25
2015-04-12 15:21:38,49183.1
2015-04-12 15:21:39,45277.8
2015-04-12 15:21:40,47677.75
2015-04-12 15:21:41,50077.7
2015-04-12 15:21:42,58587.6
2015-04-12 15:21:43,60504.6333333
2015-04-12 15:21:44,62421.6666667
2015-04-12 15:21:45,64338.7
2015-04-12 15:21:46,64599.6
2015-04-12 15:21:47,64860.5
2015-04-12 15:21:48,62986.3
2015-04-12 15:21:49,62260.35
2015-04-12 15:21:50,61534.4
2015-04-12 15:21:51,59835.0
2015-04-12 15:21:52,58699.85
2015-04-12 15:21:53,57564.7
2015-04-12 15:21:54,54888.9
2015-04-12 15:21:55,52772.75
2015-04-12 15:21:56,50656.6
2015-04-12 15:21:57,47915.0
2015-04-12 15:21:58,48204.9
2015-04-12 15:21:59,48494.8
2015-04-12 15:22:00,50072.1
2015-04-12 15:22:01,50338.8
2015-04-12 15:22:02,50605.5
2015-04-12 15:22:03,50987.2
2015-04-12 15:22:04,51751.85
2015-04-12 15:22:05,52516.5
2015-04-12 15:22:06,51957.9
2015-04-12 15:22:07,51381.7666667
2015-04-12 15:22:08,50805.6333333
2015-04-12 15:22:09,50229.5
2015-04-12 15:22:10,50860.15
2015-04-12 15:22:11,51490.8
2015-04-12 15:22:12,57001.0
2015-04-12 15:22:13,58691.35
2015-04-12 15:22:14,60381.7
2015-04-12 15:22:15,65898.6
2015-04-12 15:22:16,66069.1
2015-04-12 15:22:17,66239.6
2015-04-12 15:22:18,69143.4
2015-04-12 15:22:19,69920.15
2015-04-12 15:22:20,70696.9
2015-04-12 15:22:21,70944.4
2015-04-12 15:22:22,70181.95
2015-04-12 15:22:23,69419.5
2015-04-12 15:22:24,70287.6
2015-04-12 15:22:25,70616.2
2015-04-12 15:22:26,70944.8
2015-04-12 15:22:27,70787.8
2015-04-12 15:22:28,72315.75
2015-04-12 15:22:29,73843.7
2015-04-12 15:22:30,74229.2
2015-04-12 15:22:31,73559.6333333
2015-04-12 15:22:32,72890.0666667
2015-04-12 15:22:33,72220.5
2015-04-12 15:22:34,71398.0
2015-04-12 15:22:35,70575.5
2015-04-12 15:22:36,67933.5
2015-04-12 15:22:37,65443.05
2015-04-12 15:22:38,62952.6
2015-04-12 15:22:39,53298.2
2015-04-12 15:22:40,48046.85
2015-04-12 15:22:41,42795.5
2015-04-12 15:22:42,34148.3
2015-04-12 15:22:43,30937.65
2015-04-12 15:22:44,27727.0
2015-04-12 15:22:45,23837.3
2015-04-12 15:22:46,25704.5
2015-04-12 15:22:47,27571.7
2015-04-12 15:22:48,37623.9
2015-04-12 15:22:49,42032.8
2015-04-12 15:22:50,46441.7
2015-04-12 15:22:51,54725.6
2015-04-12 15:22:52,57274.95
2015-04-12 15:22:53,59824.3
2015-04-12 15:22:54,62782.0
2015-04-12 15:22:55,63530.2333333
2015-04-12 15:22:56,64278.4666667
2015-04-12 15:22:57,65026.7
2015-04-12 15:22:58,65870.85
2015-04-12 15:22:59,66715.0
2015-04-12 15:23:00,68075.8
2015-04-12 15:23:01,68595.35
2015-04-12 15:23:02,69114.9
2015-04-12 15:23:03,70330.5
2015-04-12 15:23:04,70710.25
2015-04-12 15:23:05,71090.0
2015-04-12 15:23:06,72126.2
2015-04-12 15:23:07,72368.55
2015-04-12 15:23:08,72610.9
2015-04-12 15:23:09,73655.9
2015-04-12 15:23:10,74009.75
2015-04-12 15:23:11,74363.6
2015-04-12 15:23:12,75153.9
2015-04-12 15:23:13,75703.25
2015-04-12 15:23:14,76252.6
2015-04-12 15:23:15,77238.2
2015-04-12 15:23:16,77081.5
2015-04-12 15:23:17,76924.8
2015-04-12 15:23:18,76668.1333333
2015-04-12 15:23:19,76411.4666667
2015-04-12 15:23:20,76154.8
2015-04-12 15:23:21,75646.1
2015-04-12 15:23:22,75537.0
2015-04-12 15:23:23,75427.9
2015-04-12 15:23:24,74841.0
2015-04-12 15:23:25,74561.5
2015-04-12 15:23:26,74282.0
2015-04-12 15:23:27,73477.3
2015-04-12 15:23:28,72323.0
2015-04-12 15:23:29,71168.7
2015-04-12 15:23:30,69940.9
2015-04-12 15:23:31,69527.5
2015-04-12 15:23:32,69114.1
2015-04-12 15:23:33,60880.3
2015-04-12 15:23:34,55400.45
2015-04-12 15:23:35,49920.6
2015-04-12 15:23:36,40849.1
2015-04-12 15:23:37,37189.6
2015-04-12 15:23:38,33530.1
2015-04-12 15:23:39,28175.9
2015-04-12 15:23:40,25992.1
2015-04-12 15:23:41,23808.3
2015-04-12 15:23:42,22651.4333333
2015-04-12 15:23:43,21494.5666667
2015-04-12 15:23:44,20337.7
2015-04-12 15:23:45,17648.6
2015-04-12 15:23:46,16417.85
2015-04-12 15:23:47,15187.1
2015-04-12 15:23:48,12983.9
2015-04-12 15:23:49,12023.5
2015-04-12 15:23:50,11063.1
2015-04-12 15:23:51,9719.2
2015-04-12 15:23:52,9069.85
2015-04-12 15:23:53,8420.5
2015-04-12 15:23:54,7270.1
2015-04-12 15:23:55,6756.4
2015-04-12 15:23:56,6242.7
2015-04-12 15:23:57,5403.1
2015-04-12 15:23:58,5054.05
2015-04-12 15:23:59,4705.0
2015-04-12 15:24:00,4465.9
2015-04-12 15:24:01,5080.8
2015-04-12 15:24:02,5695.7
2015-04-12 15:24:03,8564.1
2015-04-12 15:24:04,10450.75
2015-04-12 15:24:05,12337.4
2015-04-12 15:24:06,13725.1333333
2015-04-12 15:24:07,15112.8666667
2015-04-12 15:24:08,16500.6
2015-04-12 15:24:09,20397.1
2015-04-12 15:24:10,22439.0
2015-04-12 15:24:11,24480.9
2015-04-12 15:24:12,32030.9
2015-04-12 15:24:13,37421.9
2015-04-12 15:24:14,42812.9
2015-04-12 15:24:15,54184.2
2015-04-12 15:24:16,58665.75
2015-04-12 15:24:17,63147.3
2015-04-12 15:24:18,67768.7
2015-04-12 15:24:19,68029.35
2015-04-12 15:24:20,68290.0
2015-04-12 15:24:21,67189.1
2015-04-12 15:24:22,66519.7
2015-04-12 15:24:23,65850.3
2015-04-12 15:24:24,65668.5
2015-04-12 15:24:25,66097.3
2015-04-12 15:24:26,66526.1
2015-04-12 15:24:27,67809.5
2015-04-12 15:24:28,68130.2
2015-04-12 15:24:29,68450.9
2015-04-12 15:24:30,68587.4333333
2015-04-12 15:24:31,68723.9666667
2015-04-12 15:24:32,68860.5
2015-04-12 15:24:33,68874.1
2015-04-12 15:24:34,68879.7
2015-04-12 15:24:35,68885.3
2015-04-12 15:24:36,69221.6
2015-04-12 15:24:37,69418.45
2015-04-12 15:24:38,69615.3
2015-04-12 15:24:39,70156.4
2015-04-12 15:24:40,70340.95
2015-04-12 15:24:41,70525.5
2015-04-12 15:24:42,69977.8
