,co2dil_CO2ppm
2015-04-12 15:25:23,16771.6
2015-04-12 15:25:24,17597.8
2015-04-12 15:25:25,17964.6
2015-04-12 15:25:26,18331.4
2015-04-12 15:25:27,18560.6
2015-04-12 15:25:28,18596.25
2015-04-12 15:25:29,18631.9
2015-04-12 15:25:30,18224.8
2015-04-12 15:25:31,17830.05
2015-04-12 15:25:32,17435.3
2015-04-12 15:25:33,16460.4
2015-04-12 15:25:34,16441.15
2015-04-12 15:25:35,16421.9
2015-04-12 15:25:36,17041.8
2015-04-12 15:25:37,17395.5333333
2015-04-12 15:25:38,17749.2666667
2015-04-12 15:25:39,18103.0
2015-04-12 15:25:40,18574.9
2015-04-12 15:25:41,19046.8
2015-04-12 15:25:42,19519.4
2015-04-12 15:25:43,19669.45
2015-04-12 15:25:44,19819.5
2015-04-12 15:25:45,20009.8
2015-04-12 15:25:46,20087.45
2015-04-12 15:25:47,20165.1
2015-04-12 15:25:48,20247.8
2015-04-12 15:25:49,20234.7
2015-04-12 15:25:50,20221.6
2015-04-12 15:25:51,20307.6
2015-04-12 15:25:52,20366.45
2015-04-12 15:25:53,20425.3
2015-04-12 15:25:54,20484.0
2015-04-12 15:25:55,20449.9
2015-04-12 15:25:56,20415.8
2015-04-12 15:25:57,20461.3
2015-04-12 15:25:58,20439.35
2015-04-12 15:25:59,20417.4
2015-04-12 15:26:00,20338.7
2015-04-12 15:26:01,20348.8333333
2015-04-12 15:26:02,20358.9666667
2015-04-12 15:26:03,20369.1
2015-04-12 15:26:04,20356.05
2015-04-12 15:26:05,20343.0
2015-04-12 15:26:06,20327.0
2015-04-12 15:26:07,20369.0
2015-04-12 15:26:08,20411.0
2015-04-12 15:26:09,20437.0
2015-04-12 15:26:10,20481.1
2015-04-12 15:26:11,20525.2
2015-04-12 15:26:12,20663.6
2015-04-12 15:26:13,20726.25
2015-04-12 15:26:14,20788.9
2015-04-12 15:26:15,20756.4
2015-04-12 15:26:16,20724.95
2015-04-12 15:26:17,20693.5
2015-04-12 15:26:18,20763.4
2015-04-12 15:26:19,20741.5
2015-04-12 15:26:20,20719.6
2015-04-12 15:26:21,20630.9
2015-04-12 15:26:22,20627.65
2015-04-12 15:26:23,20624.4
2015-04-12 15:26:24,20785.4
2015-04-12 15:26:25,20774.2666667
2015-04-12 15:26:26,20763.1333333
2015-04-12 15:26:27,20752.0
2015-04-12 15:26:28,20766.7
2015-04-12 15:26:29,20781.4
2015-04-12 15:26:30,20872.8
2015-04-12 15:26:31,20884.8
2015-04-12 15:26:32,20896.8
2015-04-12 15:26:33,20947.8
2015-04-12 15:26:34,20880.5
2015-04-12 15:26:35,20813.2
2015-04-12 15:26:36,20781.8
2015-04-12 15:26:37,20727.05
2015-04-12 15:26:38,20672.3
2015-04-12 15:26:39,20723.0
2015-04-12 15:26:40,20742.65
2015-04-12 15:26:41,20762.3
2015-04-12 15:26:42,20905.0
2015-04-12 15:26:43,20914.15
2015-04-12 15:26:44,20923.3
2015-04-12 15:26:45,21004.8
2015-04-12 15:26:46,20975.55
2015-04-12 15:26:47,20946.3
2015-04-12 15:26:48,20919.0666667
2015-04-12 15:26:49,20891.8333333
2015-04-12 15:26:50,20864.6
2015-04-12 15:26:51,20881.2
2015-04-12 15:26:52,20867.95
2015-04-12 15:26:53,20854.7
2015-04-12 15:26:54,20787.7
2015-04-12 15:26:55,20761.25
2015-04-12 15:26:56,20734.8
2015-04-12 15:26:57,20890.8
2015-04-12 15:26:58,20957.75
2015-04-12 15:26:59,21024.7
2015-04-12 15:27:00,21108.9
2015-04-12 15:27:01,20996.6
2015-04-12 15:27:02,20884.3
2015-04-12 15:27:03,20934.8
2015-04-12 15:27:04,20948.8
2015-04-12 15:27:05,20962.8
2015-04-12 15:27:06,20917.1
2015-04-12 15:27:07,20913.5
2015-04-12 15:27:08,20909.9
2015-04-12 15:27:09,20812.2
2015-04-12 15:27:10,20871.1
2015-04-12 15:27:11,20930.0
2015-04-12 15:27:12,20904.8333333
2015-04-12 15:27:13,20879.6666667
2015-04-12 15:27:14,20854.5
2015-04-12 15:27:15,20871.1
2015-04-12 15:27:16,20878.1
2015-04-12 15:27:17,20885.1
2015-04-12 15:27:18,20895.9
2015-04-12 15:27:19,20875.85
2015-04-12 15:27:20,20855.8
2015-04-12 15:27:21,20938.3
2015-04-12 15:27:22,20919.65
2015-04-12 15:27:23,20901.0
2015-04-12 15:27:24,21018.7
2015-04-12 15:27:25,20957.45
2015-04-12 15:27:26,20896.2
2015-04-12 15:27:27,20699.4
2015-04-12 15:27:28,20731.4
2015-04-12 15:27:29,20763.4
2015-04-12 15:27:30,20728.4
2015-04-12 15:27:31,20666.95
2015-04-12 15:27:32,20605.5
2015-04-12 15:27:33,20767.5
2015-04-12 15:27:34,20690.45
2015-04-12 15:27:35,20613.4
2015-04-12 15:27:36,20676.8
2015-04-12 15:27:37,20740.2
2015-04-12 15:27:38,20803.6
2015-04-12 15:27:39,20606.1
2015-04-12 15:27:40,19356.45
2015-04-12 15:27:41,18106.8
2015-04-12 15:27:42,14705.6
2015-04-12 15:27:43,14714.15
2015-04-12 15:27:44,14722.7
2015-04-12 15:27:45,16674.8
2015-04-12 15:27:46,17395.9
2015-04-12 15:27:47,18117.0
2015-04-12 15:27:48,18188.4
2015-04-12 15:27:49,16805.1
2015-04-12 15:27:50,15421.8
2015-04-12 15:27:51,10995.0
2015-04-12 15:27:52,9320.1
2015-04-12 15:27:53,7645.2
2015-04-12 15:27:54,6763.8
2015-04-12 15:27:55,7746.0
2015-04-12 15:27:56,8728.2
2015-04-12 15:27:57,12682.3
2015-04-12 15:27:58,12870.0
2015-04-12 15:27:59,13057.7
2015-04-12 15:28:00,12920.7333333
2015-04-12 15:28:01,12783.7666667
2015-04-12 15:28:02,12646.8
2015-04-12 15:28:03,15403.8
2015-04-12 15:28:04,17024.5
2015-04-12 15:28:05,18645.2
2015-04-12 15:28:06,20326.9
2015-04-12 15:28:07,20395.75
2015-04-12 15:28:08,20464.6
2015-04-12 15:28:09,17958.4
2015-04-12 15:28:10,16433.3
2015-04-12 15:28:11,14908.2
2015-04-12 15:28:12,14937.5
2015-04-12 15:28:13,15657.9
2015-04-12 15:28:14,16378.3
2015-04-12 15:28:15,17082.0
2015-04-12 15:28:16,17228.5
2015-04-12 15:28:17,17375.0
2015-04-12 15:28:18,17595.1
2015-04-12 15:28:19,17503.95
2015-04-12 15:28:20,17412.8
2015-04-12 15:28:21,17488.3
2015-04-12 15:28:22,17610.3
2015-04-12 15:28:23,17732.3
2015-04-12 15:28:24,17986.3333333
2015-04-12 15:28:25,18240.3666667
2015-04-12 15:28:26,18494.4
2015-04-12 15:28:27,19719.5
2015-04-12 15:28:28,20065.35
2015-04-12 15:28:29,20411.2
2015-04-12 15:28:30,20646.0
2015-04-12 15:28:31,20773.95
2015-04-12 15:28:32,20901.9
2015-04-12 15:28:33,20957.6
2015-04-12 15:28:34,20899.4
2015-04-12 15:28:35,20841.2
2015-04-12 15:28:36,20844.6
2015-04-12 15:28:37,20827.55
2015-04-12 15:28:38,20810.5
2015-04-12 15:28:39,20788.5
2015-04-12 15:28:40,20738.15
2015-04-12 15:28:41,20687.8
2015-04-12 15:28:42,19369.2
2015-04-12 15:28:43,17615.3
2015-04-12 15:28:44,15861.4
2015-04-12 15:28:45,13794.7
2015-04-12 15:28:46,14537.05
2015-04-12 15:28:47,15279.4
2015-04-12 15:28:48,16141.0
2015-04-12 15:28:49,17002.6
2015-04-12 15:28:50,17864.2
2015-04-12 15:28:51,19757.0
2015-04-12 15:28:52,20134.5
2015-04-12 15:28:53,20512.0
2015-04-12 15:28:54,20768.0
2015-04-12 15:28:55,20810.1
2015-04-12 15:28:56,20852.2
2015-04-12 15:28:57,20751.6
2015-04-12 15:28:58,20771.35
2015-04-12 15:28:59,20791.1
2015-04-12 15:29:00,20793.9
2015-04-12 15:29:01,20866.55
2015-04-12 15:29:02,20939.2
2015-04-12 15:29:03,20909.9
2015-04-12 15:29:04,20926.9
2015-04-12 15:29:05,20943.9
2015-04-12 15:29:06,20832.2
2015-04-12 15:29:07,20766.05
2015-04-12 15:29:08,20699.9
2015-04-12 15:29:09,20738.4
2015-04-12 15:29:10,20779.05
2015-04-12 15:29:11,20819.7
2015-04-12 15:29:12,20800.4
2015-04-12 15:29:13,20781.1
2015-04-12 15:29:14,20761.8
2015-04-12 15:29:15,20664.9
2015-04-12 15:29:16,20624.9
2015-04-12 15:29:17,20584.9
2015-04-12 15:29:18,20594.7
2015-04-12 15:29:19,20604.3
2015-04-12 15:29:20,20613.9
2015-04-12 15:29:21,20163.5
2015-04-12 15:29:22,18807.35
2015-04-12 15:29:23,17451.2
2015-04-12 15:29:24,14321.1
2015-04-12 15:29:25,14699.7
2015-04-12 15:29:26,15078.3
2015-04-12 15:29:27,17018.4
2015-04-12 15:29:28,17914.15
2015-04-12 15:29:29,18809.9
2015-04-12 15:29:30,19493.6
2015-04-12 15:29:31,18086.55
2015-04-12 15:29:32,16679.5
2015-04-12 15:29:33,11719.4
2015-04-12 15:29:34,9495.15
2015-04-12 15:29:35,7270.9
2015-04-12 15:29:36,6586.4
2015-04-12 15:29:37,5901.9
2015-04-12 15:29:38,5217.4
2015-04-12 15:29:39,7366.2
2015-04-12 15:29:40,9723.25
2015-04-12 15:29:41,12080.3
2015-04-12 15:29:42,15897.9
2015-04-12 15:29:43,16054.7
2015-04-12 15:29:44,16211.5
2015-04-12 15:29:45,12738.0
2015-04-12 15:29:46,12209.9
2015-04-12 15:29:47,11681.8
2015-04-12 15:29:48,13010.0
2015-04-12 15:29:49,13203.35
2015-04-12 15:29:50,13396.7
2015-04-12 15:29:51,13645.3
2015-04-12 15:29:52,14227.85
2015-04-12 15:29:53,14810.4
2015-04-12 15:29:54,13411.0
2015-04-12 15:29:55,12709.3
2015-04-12 15:29:56,12007.6
2015-04-12 15:29:57,14460.8
2015-04-12 15:29:58,15709.5
2015-04-12 15:29:59,16958.2
2015-04-12 15:30:00,17397.3
2015-04-12 15:30:01,17836.4
2015-04-12 15:30:02,18275.5
2015-04-12 15:30:03,17827.0
2015-04-12 15:30:04,16793.2
2015-04-12 15:30:05,15759.4
2015-04-12 15:30:06,15629.4
2015-04-12 15:30:07,16116.0
2015-04-12 15:30:08,16602.6
2015-04-12 15:30:09,15933.0
2015-04-12 15:30:10,14810.5
2015-04-12 15:30:11,13688.0
2015-04-12 15:30:12,11909.4
2015-04-12 15:30:13,11325.35
2015-04-12 15:30:14,10741.3
2015-04-12 15:30:15,8225.8
2015-04-12 15:30:16,7026.25
2015-04-12 15:30:17,5826.7
2015-04-12 15:30:18,4096.7
2015-04-12 15:30:19,3468.55
2015-04-12 15:30:20,2840.4
2015-04-12 15:30:21,2382.9
2015-04-12 15:30:22,2933.75
2015-04-12 15:30:23,3484.6
2015-04-12 15:30:24,4867.86666667
2015-04-12 15:30:25,6251.13333333
2015-04-12 15:30:26,7634.4
2015-04-12 15:30:27,7313.41363636
2015-04-12 15:30:28,6992.42727273
2015-04-12 15:30:29,6671.44090909
2015-04-12 15:30:30,6350.45454545
2015-04-12 15:30:31,6029.46818182
2015-04-12 15:30:32,5708.48181818
2015-04-12 15:30:33,5387.49545455
2015-04-12 15:30:34,5066.50909091
2015-04-12 15:30:35,4745.52272727
2015-04-12 15:30:36,4424.53636364
2015-04-12 15:30:37,4103.55
2015-04-12 15:30:38,3782.56363636
2015-04-12 15:30:39,3461.57727273
2015-04-12 15:30:40,3140.59090909
2015-04-12 15:30:41,2819.60454545
2015-04-12 15:30:42,2498.61818182
2015-04-12 15:30:43,2177.63181818
2015-04-12 15:30:44,1856.64545455
2015-04-12 15:30:45,1535.65909091
2015-04-12 15:30:46,1214.67272727
2015-04-12 15:30:47,893.686363636
2015-04-12 15:30:48,572.7
2015-04-12 15:30:49,536.25
2015-04-12 15:30:50,499.8
2015-04-12 15:30:51,440.3
2015-04-12 15:30:52,425.45
2015-04-12 15:30:53,410.6
2015-04-12 15:30:54,384.8
2015-04-12 15:30:55,384.0
2015-04-12 15:30:56,383.2
2015-04-12 15:30:57,364.6
2015-04-12 15:30:58,354.85
2015-04-12 15:30:59,345.1
2015-04-12 15:31:00,334.5
2015-04-12 15:31:01,329.3
2015-04-12 15:31:02,324.1
2015-04-12 15:31:03,313.7
2015-04-12 15:31:04,309.55
2015-04-12 15:31:05,305.4
2015-04-12 15:31:06,298.0
2015-04-12 15:31:07,294.3
2015-04-12 15:31:08,290.6
2015-04-12 15:31:09,282.8
2015-04-12 15:31:10,278.85
2015-04-12 15:31:11,274.9
2015-04-12 15:31:12,272.333333333
2015-04-12 15:31:13,269.766666667
2015-04-12 15:31:14,267.2
2015-04-12 15:31:15,265.7
2015-04-12 15:31:16,273.25
2015-04-12 15:31:17,280.8
2015-04-12 15:31:18,285.8
2015-04-12 15:31:19,284.4
2015-04-12 15:31:20,283.0
2015-04-12 15:31:21,266.7
2015-04-12 15:31:22,262.65
2015-04-12 15:31:23,258.6
2015-04-12 15:31:24,251.0
2015-04-12 15:31:25,249.3
2015-04-12 15:31:26,247.6
2015-04-12 15:31:27,248.5
2015-04-12 15:31:28,263.6
2015-04-12 15:31:29,278.7
2015-04-12 15:31:30,322.5
2015-04-12 15:31:31,345.7
2015-04-12 15:31:32,368.9
2015-04-12 15:31:33,421.3
2015-04-12 15:31:34,440.866666667
2015-04-12 15:31:35,460.433333333
2015-04-12 15:31:36,480.0
2015-04-12 15:31:37,506.7
2015-04-12 15:31:38,533.4
2015-04-12 15:31:39,567.5
2015-04-12 15:31:40,576.75
2015-04-12 15:31:41,586.0
2015-04-12 15:31:42,613.1
2015-04-12 15:31:43,643.1
2015-04-12 15:31:44,673.1
2015-04-12 15:31:45,1012.0
2015-04-12 15:31:46,1332.7
2015-04-12 15:31:47,1653.4
2015-04-12 15:31:48,2268.2
2015-04-12 15:31:49,2390.35
2015-04-12 15:31:50,2512.5
2015-04-12 15:31:51,2536.2
2015-04-12 15:31:52,2486.1
2015-04-12 15:31:53,2436.0
2015-04-12 15:31:54,2299.0
2015-04-12 15:31:55,2185.25
2015-04-12 15:31:56,2071.5
2015-04-12 15:31:57,1792.1
2015-04-12 15:31:58,1708.1
2015-04-12 15:31:59,1624.1
2015-04-12 15:32:00,1540.1
2015-04-12 15:32:01,1425.7
2015-04-12 15:32:02,1311.3
2015-04-12 15:32:03,1103.7
2015-04-12 15:32:04,1009.95
2015-04-12 15:32:05,916.2
2015-04-12 15:32:06,759.9
2015-04-12 15:32:07,719.75
2015-04-12 15:32:08,679.6
2015-04-12 15:32:09,682.3
2015-04-12 15:32:10,706.1
2015-04-12 15:32:11,729.9
2015-04-12 15:32:12,747.5
2015-04-12 15:32:13,743.9
2015-04-12 15:32:14,740.3
2015-04-12 15:32:15,715.0
2015-04-12 15:32:16,702.65
2015-04-12 15:32:17,690.3
2015-04-12 15:32:18,663.1
2015-04-12 15:32:19,650.65
2015-04-12 15:32:20,638.2
2015-04-12 15:32:21,616.1
2015-04-12 15:32:22,609.366666667
2015-04-12 15:32:23,602.633333333
2015-04-12 15:32:24,595.9
2015-04-12 15:32:25,586.0
2015-04-12 15:32:26,576.1
2015-04-12 15:32:27,550.7
2015-04-12 15:32:28,540.75
2015-04-12 15:32:29,530.8
2015-04-12 15:32:30,522.5
2015-04-12 15:32:31,516.0
2015-04-12 15:32:32,509.5
2015-04-12 15:32:33,501.3
2015-04-12 15:32:34,498.85
2015-04-12 15:32:35,496.4
2015-04-12 15:32:36,491.2
2015-04-12 15:32:37,486.0
2015-04-12 15:32:38,480.8
2015-04-12 15:32:39,479.2
2015-04-12 15:32:40,479.4
2015-04-12 15:32:41,479.6
2015-04-12 15:32:42,487.6
2015-04-12 15:32:43,491.8
2015-04-12 15:32:44,496.0
2015-04-12 15:32:45,495.9
2015-04-12 15:32:46,493.066666667
2015-04-12 15:32:47,490.233333333
2015-04-12 15:32:48,487.4
2015-04-12 15:32:49,483.8
2015-04-12 15:32:50,480.2
2015-04-12 15:32:51,477.4
2015-04-12 15:32:52,476.6
2015-04-12 15:32:53,475.8
2015-04-12 15:32:54,472.6
2015-04-12 15:32:55,465.3
2015-04-12 15:32:56,458.0
2015-04-12 15:32:57,446.0
2015-04-12 15:32:58,441.1
2015-04-12 15:32:59,436.2
2015-04-12 15:33:00,434.1
2015-04-12 15:33:01,433.85
2015-04-12 15:33:02,433.6
2015-04-12 15:33:03,433.6
2015-04-12 15:33:04,433.2
2015-04-12 15:33:05,432.8
2015-04-12 15:33:06,430.7
2015-04-12 15:33:07,429.3
2015-04-12 15:33:08,427.9
2015-04-12 15:33:09,423.7
2015-04-12 15:33:10,421.933333333
2015-04-12 15:33:11,420.166666667
2015-04-12 15:33:12,418.4
2015-04-12 15:33:13,415.95
2015-04-12 15:33:14,413.5
2015-04-12 15:33:15,412.6
2015-04-12 15:33:16,412.75
2015-04-12 15:33:17,412.9
2015-04-12 15:33:18,412.6
2015-04-12 15:33:19,410.05
2015-04-12 15:33:20,407.5
2015-04-12 15:33:21,399.5
2015-04-12 15:33:22,396.9
2015-04-12 15:33:23,394.3
2015-04-12 15:33:24,389.5
2015-04-12 15:33:25,384.4
2015-04-12 15:33:26,379.3
2015-04-12 15:33:27,370.3
2015-04-12 15:33:28,368.0
2015-04-12 15:33:29,365.7
2015-04-12 15:33:30,364.1
2015-04-12 15:33:31,363.95
2015-04-12 15:33:32,363.8
2015-04-12 15:33:33,364.3
2015-04-12 15:33:34,364.466666667
2015-04-12 15:33:35,364.633333333
2015-04-12 15:33:36,364.8
2015-04-12 15:33:37,365.1
2015-04-12 15:33:38,365.4
2015-04-12 15:33:39,365.6
2015-04-12 15:33:40,365.55
2015-04-12 15:33:41,365.5
2015-04-12 15:33:42,365.1
2015-04-12 15:33:43,364.35
2015-04-12 15:33:44,363.6
2015-04-12 15:33:45,370.7375
2015-04-12 15:33:46,377.875
2015-04-12 15:33:47,385.0125
2015-04-12 15:33:48,392.15
2015-04-12 15:33:49,399.2875
2015-04-12 15:33:50,406.425
2015-04-12 15:33:51,413.5625
2015-04-12 15:33:52,420.7
2015-04-12 15:33:53,427.8375
2015-04-12 15:33:54,434.975
2015-04-12 15:33:55,442.1125
2015-04-12 15:33:56,449.25
2015-04-12 15:33:57,456.3875
2015-04-12 15:33:58,463.525
2015-04-12 15:33:59,470.6625
2015-04-12 15:34:00,477.8
2015-04-12 15:34:01,484.9375
2015-04-12 15:34:02,492.075
2015-04-12 15:34:03,499.2125
2015-04-12 15:34:04,506.35
2015-04-12 15:34:05,513.4875
2015-04-12 15:34:06,520.625
2015-04-12 15:34:07,527.7625
2015-04-12 15:34:08,534.9
2015-04-12 15:34:09,512.1
2015-04-12 15:34:10,527.1
2015-04-12 15:34:11,542.1
2015-04-12 15:34:12,719.9
2015-04-12 15:34:13,1117.4
2015-04-12 15:34:14,1514.9
2015-04-12 15:34:15,2919.9
2015-04-12 15:34:16,3913.05
2015-04-12 15:34:17,4906.2
2015-04-12 15:34:18,5955.5
2015-04-12 15:34:19,5913.5
2015-04-12 15:34:20,5871.5
2015-04-12 15:34:21,5180.5
2015-04-12 15:34:22,4960.3
2015-04-12 15:34:23,4740.1
2015-04-12 15:34:24,4519.9
2015-04-12 15:34:25,4210.3
2015-04-12 15:34:26,3900.7
2015-04-12 15:34:27,3323.9
2015-04-12 15:34:28,3040.45
2015-04-12 15:34:29,2757.0
2015-04-12 15:34:30,2331.5
2015-04-12 15:34:31,2103.35
2015-04-12 15:34:32,1875.2
2015-04-12 15:34:33,1521.6
2015-04-12 15:34:34,1475.65
2015-04-12 15:34:35,1429.7
2015-04-12 15:34:36,1447.1
2015-04-12 15:34:37,1412.4
2015-04-12 15:34:38,1377.7
2015-04-12 15:34:39,1387.4
2015-04-12 15:34:40,1557.1
2015-04-12 15:34:41,1726.8
2015-04-12 15:34:42,2389.0
2015-04-12 15:34:43,2628.4
2015-04-12 15:34:44,2867.8
2015-04-12 15:34:45,2895.16666667
2015-04-12 15:34:46,2922.53333333
2015-04-12 15:34:47,2949.9
2015-04-12 15:34:48,2759.1
2015-04-12 15:34:49,2653.05
2015-04-12 15:34:50,2547.0
2015-04-12 15:34:51,2357.9
2015-04-12 15:34:52,2254.7
2015-04-12 15:34:53,2151.5
2015-04-12 15:34:54,2021.3
2015-04-12 15:34:55,1964.5
2015-04-12 15:34:56,1907.7
2015-04-12 15:34:57,1731.2
2015-04-12 15:34:58,1641.8
2015-04-12 15:34:59,1552.4
2015-04-12 15:35:00,1454.4
2015-04-12 15:35:01,1425.35
2015-04-12 15:35:02,1396.3
2015-04-12 15:35:03,1363.9
2015-04-12 15:35:04,1355.75
2015-04-12 15:35:05,1347.6
2015-04-12 15:35:06,1335.3
2015-04-12 15:35:07,1331.55
2015-04-12 15:35:08,1327.8
2015-04-12 15:35:09,1325.13333333
2015-04-12 15:35:10,1322.46666667
2015-04-12 15:35:11,1319.8
2015-04-12 15:35:12,1312.5
2015-04-12 15:35:13,1304.35
2015-04-12 15:35:14,1296.2
2015-04-12 15:35:15,1275.3
2015-04-12 15:35:16,1253.6
2015-04-12 15:35:17,1231.9
2015-04-12 15:35:18,1169.8
2015-04-12 15:35:19,1130.15
2015-04-12 15:35:20,1090.5
2015-04-12 15:35:21,900.6
2015-04-12 15:35:22,811.05
2015-04-12 15:35:23,721.5
2015-04-12 15:35:24,663.1
2015-04-12 15:35:25,599.6
2015-04-12 15:35:26,536.1
2015-04-12 15:35:27,474.2
2015-04-12 15:35:28,474.8
2015-04-12 15:35:29,475.4
2015-04-12 15:35:30,533.1
2015-04-12 15:35:31,550.75
2015-04-12 15:35:32,568.4
2015-04-12 15:35:33,585.6
2015-04-12 15:35:34,602.8
2015-04-12 15:35:35,620.0
2015-04-12 15:35:36,722.8
2015-04-12 15:35:37,783.0
2015-04-12 15:35:38,843.2
2015-04-12 15:35:39,948.1
2015-04-12 15:35:40,973.35
2015-04-12 15:35:41,998.6
2015-04-12 15:35:42,972.3
2015-04-12 15:35:43,923.95
2015-04-12 15:35:44,875.6
2015-04-12 15:35:45,746.9
2015-04-12 15:35:46,687.6
2015-04-12 15:35:47,628.3
2015-04-12 15:35:48,520.9
2015-04-12 15:35:49,481.75
2015-04-12 15:35:50,442.6
2015-04-12 15:35:51,427.5
2015-04-12 15:35:52,439.45
2015-04-12 15:35:53,451.4
2015-04-12 15:35:54,467.8
2015-04-12 15:35:55,486.6
2015-04-12 15:35:56,505.4
2015-04-12 15:35:57,543.766666667
2015-04-12 15:35:58,582.133333333
2015-04-12 15:35:59,620.5
2015-04-12 15:36:00,1362.6
2015-04-12 15:36:01,1963.6
2015-04-12 15:36:02,2564.6
2015-04-12 15:36:03,3327.4
2015-04-12 15:36:04,3426.9
2015-04-12 15:36:05,3526.4
2015-04-12 15:36:06,3378.7
2015-04-12 15:36:07,3329.95
2015-04-12 15:36:08,3281.2
2015-04-12 15:36:09,3311.0
2015-04-12 15:36:10,3587.6
2015-04-12 15:36:11,3864.2
2015-04-12 15:36:12,4562.9
2015-04-12 15:36:13,5075.1
2015-04-12 15:36:14,5587.3
2015-04-12 15:36:15,6180.6
2015-04-12 15:36:16,6042.0
2015-04-12 15:36:17,5903.4
2015-04-12 15:36:18,5484.0
2015-04-12 15:36:19,5384.3
2015-04-12 15:36:20,5284.6
2015-04-12 15:36:21,5273.43333333
2015-04-12 15:36:22,5262.26666667
2015-04-12 15:36:23,5251.1
2015-04-12 15:36:24,5336.6
2015-04-12 15:36:25,5429.35
2015-04-12 15:36:26,5522.1
2015-04-12 15:36:27,6287.8
2015-04-12 15:36:28,6595.7
2015-04-12 15:36:29,6903.6
2015-04-12 15:36:30,6254.0
2015-04-12 15:36:31,5720.9
2015-04-12 15:36:32,5187.8
2015-04-12 15:36:33,4539.3
2015-04-12 15:36:34,4513.0
2015-04-12 15:36:35,4486.7
2015-04-12 15:36:36,4544.5
2015-04-12 15:36:37,4370.15
2015-04-12 15:36:38,4195.8
2015-04-12 15:36:39,3431.5
2015-04-12 15:36:40,2916.5
2015-04-12 15:36:41,2401.5
2015-04-12 15:36:42,1924.9
2015-04-12 15:36:43,2203.35
2015-04-12 15:36:44,2481.8
2015-04-12 15:36:45,2911.1
2015-04-12 15:36:46,3340.4
2015-04-12 15:36:47,3769.7
2015-04-12 15:36:48,5973.2
2015-04-12 15:36:49,7156.3
2015-04-12 15:36:50,8339.4
2015-04-12 15:36:51,9814.3
2015-04-12 15:36:52,9920.4
2015-04-12 15:36:53,10026.5
2015-04-12 15:36:54,8651.9
2015-04-12 15:36:55,7590.05
2015-04-12 15:36:56,6528.2
2015-04-12 15:36:57,4382.2
2015-04-12 15:36:58,3802.9
2015-04-12 15:36:59,3223.6
2015-04-12 15:37:00,2717.5
2015-04-12 15:37:01,2720.7
2015-04-12 15:37:02,2723.9
2015-04-12 15:37:03,3064.7
2015-04-12 15:37:04,3194.9
2015-04-12 15:37:05,3325.1
2015-04-12 15:37:06,3839.4
2015-04-12 15:37:07,4103.85
2015-04-12 15:37:08,4368.3
2015-04-12 15:37:09,4754.46666667
2015-04-12 15:37:10,5140.63333333
2015-04-12 15:37:11,5526.8
2015-04-12 15:37:12,7106.4
2015-04-12 15:37:13,7589.65
2015-04-12 15:37:14,8072.9
2015-04-12 15:37:15,8138.5
2015-04-12 15:37:16,7815.6
2015-04-12 15:37:17,7492.7
2015-04-12 15:37:18,6241.3
2015-04-12 15:37:19,5876.3
2015-04-12 15:37:20,5511.3
2015-04-12 15:37:21,5120.7
2015-04-12 15:37:22,4871.1
2015-04-12 15:37:23,4621.5
2015-04-12 15:37:24,4340.4
2015-04-12 15:37:25,4481.65
2015-04-12 15:37:26,4622.9
2015-04-12 15:37:27,5653.3
2015-04-12 15:37:28,6349.35
2015-04-12 15:37:29,7045.4
2015-04-12 15:37:30,7804.1
2015-04-12 15:37:31,7766.8
2015-04-12 15:37:32,7729.5
2015-04-12 15:37:33,7449.13333333
2015-04-12 15:37:34,7168.76666667
2015-04-12 15:37:35,6888.4
2015-04-12 15:37:36,5308.8
2015-04-12 15:37:37,4634.35
2015-04-12 15:37:38,3959.9
2015-04-12 15:37:39,3427.6
2015-04-12 15:37:40,3325.4
2015-04-12 15:37:41,3223.2
2015-04-12 15:37:42,3317.1
2015-04-12 15:37:43,3478.55
2015-04-12 15:37:44,3640.0
2015-04-12 15:37:45,3707.0
2015-04-12 15:37:46,3486.0
2015-04-12 15:37:47,3265.0
2015-04-12 15:37:48,2667.4
2015-04-12 15:37:49,2469.8
2015-04-12 15:37:50,2272.2
2015-04-12 15:37:51,2017.4
2015-04-12 15:37:52,1950.9
2015-04-12 15:37:53,1884.4
2015-04-12 15:37:54,1746.1
2015-04-12 15:37:55,1651.75
2015-04-12 15:37:56,1557.4
2015-04-12 15:37:57,1464.16666667
2015-04-12 15:37:58,1370.93333333
2015-04-12 15:37:59,1277.7
2015-04-12 15:38:00,1072.4
2015-04-12 15:38:01,1036.7
2015-04-12 15:38:02,1001.0
2015-04-12 15:38:03,900.1
2015-04-12 15:38:04,854.45
2015-04-12 15:38:05,808.8
2015-04-12 15:38:06,634.0
2015-04-12 15:38:07,600.05
2015-04-12 15:38:08,566.1
2015-04-12 15:38:09,596.7
2015-04-12 15:38:10,610.6
2015-04-12 15:38:11,624.5
2015-04-12 15:38:12,831.3
2015-04-12 15:38:13,954.65
2015-04-12 15:38:14,1078.0
2015-04-12 15:38:15,1121.8
2015-04-12 15:38:16,1173.35
2015-04-12 15:38:17,1224.9
2015-04-12 15:38:18,1288.2
2015-04-12 15:38:19,1213.85
2015-04-12 15:38:20,1139.5
2015-04-12 15:38:21,1062.5
2015-04-12 15:38:22,985.5
2015-04-12 15:38:23,908.5
2015-04-12 15:38:24,822.4
