,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2dil_CO2ppm,co2tpi_CO2ppm,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,gps_elevation,gps_latitude,gps_longitude,gps_velocity,hnu,lanco_ppm,lantemp_C,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,zet_eng_fuel_rate,zet_eng_ground_spd,zet_eng_load,zet_eng_rpm
2015-04-12 14:34:19,707511.6,579468.7,422.0,1096.8,27166.6,0.611,0.612,0.611,0.612,0.612,31.51,7.953,7.99,101.3,101.3,101.3,96.27,20.63,21.01,20.11,32.41,9.812,272.4,5702.8191,11142.1145,1.0,21.4486486486,5702.82143649,11142.1072709,0.0,2.8,11.86,22.155,0.0,0.16,39.8,1.2,7.8,20.94,960.0,1.06,0.0,25.4,28.7,7.978,0.0,7.0,0.0,699.0,9.0,0.0,8.0,678.0
2015-04-12 14:34:20,687475.4,551379.8,422.0,1092.5,25531.0,0.596,0.596,0.596,0.596,0.596,31.58,7.958,8.125,101.3,101.3,101.3,96.21,20.63,21.0,20.09,32.4,10.19,272.6,5702.8192,11142.1144,1.0,21.6,5702.8214,11142.10725,0.0,2.8,11.818,22.154,0.0,0.16,40.1,1.2,7.5,20.94,960.0,1.06,0.0,25.4,28.7,7.846,0.0,7.0,0.0,700.0,8.7,0.0,8.0,694.0
2015-04-12 14:34:21,667439.2,523290.9,422.0,1088.2,24357.45,0.562,0.563,0.562,0.563,0.563,31.56,8.017,8.013,101.3,101.3,101.3,96.26,20.63,21.01,20.1,32.4,10.061,272.9,5702.8193,11142.1143,1.0,21.7513513514,5702.82136351,11142.1072291,0.0,2.8,11.765,22.152,0.0,0.16,40.3,1.2,7.5,20.94,960.0,1.06,0.0,25.4,28.7,7.912,0.0,7.0,0.0,700.5,8.5,-0.1,8.0,699.0
2015-04-12 14:34:22,647403.0,495202.0,422.0,1068.1,23183.9,0.502,0.502,0.502,0.502,0.502,31.55,7.961,7.94,101.3,101.3,101.3,96.24,20.64,21.02,20.09,32.41,10.152,272.9,5702.8192,11142.1144,1.0,21.9027027027,5702.82132703,11142.1072081,0.0,2.8,11.685,22.151,0.0,0.16,40.3,1.2,7.5,20.94,960.0,1.06,0.0,25.4,28.7,7.912,0.0,7.0,0.0,700.0,7.5,-0.1,6.0,705.0
2015-04-12 14:34:23,609488.8,465175.1,421.5,1052.95,20697.8,0.432,0.432,0.432,0.432,0.432,31.56,7.966,8.005,101.3,101.3,101.3,96.27,20.64,21.02,20.09,32.41,9.937,273.0,5702.8191,11142.1145,1.0,22.0540540541,5702.82129054,11142.1071872,0.0,2.8,11.677,22.15,0.0,0.16,40.3,1.2,7.5,20.94,960.0,1.06,0.0,25.4,28.7,7.912,0.0,7.0,0.0,700.0,7.3,-0.1,6.0,702.0
2015-04-12 14:34:24,571574.6,435148.2,421.0,1037.8,19746.45,0.37,0.371,0.371,0.371,0.371,31.62,7.954,7.989,101.3,101.3,101.3,96.25,20.64,21.03,20.09,32.44,10.013,273.1,5702.8191,11142.1145,1.0,22.2054054054,5702.82125405,11142.1071662,0.0,2.8,11.631,22.148,0.0,0.16,40.3,1.2,7.5,20.94,960.0,1.06,0.0,25.4,28.7,7.938,0.0,7.0,0.0,700.0,7.6,-0.1,6.0,699.0
2015-04-12 14:34:25,533660.4,405121.3,421.0,976.9,18795.1,0.312,0.312,0.312,0.312,0.312,31.61,8.026,8.006,101.3,101.3,101.3,96.25,20.65,21.02,20.1,32.42,9.993,273.2,5702.819,11142.1146,1.0,22.3567567568,5702.82121757,11142.1071453,0.0,2.8,11.608,22.147,0.0,0.16,40.3,1.2,7.5,20.94,960.0,1.06,0.0,25.3,28.6,7.938,0.0,7.0,0.0,700.0,7.7,-0.1,7.0,699.0
2015-04-12 14:34:26,495746.2,375094.4,421.0,932.15,17732.7,0.268,0.269,0.269,0.269,0.269,31.54,8.069,7.993,101.3,101.3,101.3,96.28,20.64,21.03,20.11,32.41,9.763,273.3,5702.8189,11142.1146,1.0,22.5081081081,5702.82118108,11142.1071243,0.0,2.8,11.563,22.145,0.0,0.16,40.3,1.2,7.5,20.94,960.0,1.06,0.0,25.3,28.6,8.031,0.0,7.0,0.0,700.0,7.9,-0.1,7.0,699.0
2015-04-12 14:34:27,457832.0,345067.5,421.0,887.4,17479.0,0.231,0.231,0.231,0.231,0.231,31.51,8.009,8.071,101.3,101.3,101.3,96.24,20.65,21.04,20.09,32.4,10.061,273.4,5702.8188,11142.1147,1.0,22.6594594595,5702.82114459,11142.1071034,0.0,2.8,11.524,22.142,0.0,0.14,40.7,1.2,6.7,20.94,960.0,1.06,0.0,25.3,28.6,7.938,0.0,7.0,0.0,699.5,7.9,-0.1,7.0,699.0
2015-04-12 14:34:28,419917.8,315040.6,421.0,792.1,17225.3,0.207,0.208,0.207,0.207,0.208,31.54,7.932,7.96,101.3,101.3,101.3,96.26,20.65,21.04,20.09,32.44,9.927,273.5,5702.8188,11142.1147,1.0,22.8108108108,5702.82110811,11142.1070824,0.0,2.8,11.608,22.141,0.0,0.14,40.7,1.1,6.7,20.94,960.0,1.06,0.0,25.3,28.55,8.004,0.0,7.0,0.0,700.5,7.9,-0.1,7.0,700.0
2015-04-12 14:34:29,382003.6,285013.7,421.0,752.4,17028.5,0.194,0.195,0.194,0.194,0.195,31.56,7.961,8.047,101.3,101.3,101.3,96.27,20.65,21.04,20.09,32.42,9.98,273.6,5702.8187,11142.1148,1.0,22.9621621622,5702.82107162,11142.1070615,0.0,2.8,11.547,22.139,0.0,0.14,40.7,1.0,6.7,20.94,960.0,1.06,0.0,25.3,28.5,8.004,0.0,7.0,0.0,700.0,7.9,-0.1,7.0,700.0
2015-04-12 14:34:30,344089.4,254986.8,421.0,712.7,16900.1,0.191,0.191,0.191,0.191,0.191,31.57,8.014,8.028,101.3,101.3,101.3,96.25,20.66,21.05,20.09,32.41,10.032,273.7,5702.8187,11142.1148,1.0,23.1135135135,5702.82103514,11142.1070405,0.0,2.8,11.295,22.138,0.0,0.11,40.7,1.0,6.7,20.94,960.0,1.07,0.0,25.3,28.5,8.031,0.0,7.0,0.0,700.0,7.9,-0.1,7.0,700.0
2015-04-12 14:34:31,306175.2,224959.9,421.0,664.9,16771.7,0.197,0.197,0.197,0.197,0.197,31.58,8.087,8.065,101.3,101.3,101.3,96.24,20.66,21.05,20.1,32.42,10.047,273.8,5702.8187,11142.1148,1.0,23.2648648649,5702.82099865,11142.1070196,0.0,2.8,11.086,22.136,0.0,0.11,41.0,1.2,6.4,20.94,960.0,1.07,0.0,25.3,28.4,8.07,0.0,8.0,0.0,700.5,7.9,-0.1,7.0,700.0
2015-04-12 14:34:32,268261.0,194933.0,421.0,656.1,16720.0,0.196,0.196,0.196,0.196,0.196,31.55,7.917,7.906,101.3,101.3,101.3,96.27,20.67,21.06,20.1,32.44,9.777,273.9,5702.8187,11142.1147,1.0,23.4162162162,5702.82096216,11142.1069986,0.0,2.8,10.857,22.135,0.0,0.11,41.4,1.2,6.4,20.94,961.0,1.08,0.0,25.3,28.4,7.978,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:34:33,256199.7,187006.0,421.0,647.3,16609.1,0.21,0.21,0.21,0.21,0.21,31.63,7.953,7.959,101.3,101.3,101.3,96.22,20.66,21.06,20.09,32.4,10.309,274.0,5702.8186,11142.1147,1.0,23.5675675676,5702.82092568,11142.1069777,0.0,2.8,10.601,22.133,0.0,0.11,41.4,1.2,6.8,20.94,961.0,1.08,0.0,25.4,28.4,8.07,0.0,8.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:34:34,244138.4,179079.0,421.0,646.9,16498.2,0.209,0.209,0.209,0.209,0.209,31.54,7.999,7.974,101.3,101.3,101.3,96.24,20.67,21.06,20.1,32.43,9.932,274.1,5702.8187,11142.1146,1.0,23.7189189189,5702.82088919,11142.1069568,0.0,2.8,10.38,22.132,0.0,0.11,41.4,1.2,6.8,20.94,961.0,1.08,0.0,25.4,28.4,8.004,0.0,7.0,0.0,699.5,7.9,-0.1,7.0,700.0
2015-04-12 14:34:35,232077.1,171152.0,421.0,647.85,16498.3,0.209,0.21,0.21,0.21,0.21,31.56,7.926,8.005,101.3,101.3,101.3,96.25,20.67,21.07,20.09,32.42,9.943,274.2,5702.8187,11142.1145,1.0,23.8702702703,5702.8208527,11142.1069358,0.0,2.8,10.113,22.13,0.0,0.11,41.4,1.2,6.8,20.94,961.0,1.08,0.0,25.4,28.4,8.004,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,700.0
2015-04-12 14:34:36,220015.8,163225.0,421.0,648.8,16498.5,0.219,0.219,0.219,0.219,0.219,31.56,8.059,7.968,101.3,101.3,101.3,96.26,20.67,21.07,20.09,32.39,9.942,274.4,5702.8187,11142.1143,1.0,24.0216216216,5702.82081622,11142.1069149,0.0,2.8,9.888,22.13,0.0,0.11,41.8,1.0,7.3,20.94,961.0,1.08,0.0,25.3,28.4,7.978,0.0,7.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:34:37,207954.5,155298.0,421.0,657.6,16498.7,0.224,0.225,0.225,0.225,0.225,31.56,8.026,7.917,101.3,101.3,101.3,96.24,20.67,21.07,20.09,32.39,10.137,274.5,5702.8188,11142.1142,1.0,24.172972973,5702.82077973,11142.1068939,0.0,2.8,9.648,22.129,0.0,0.11,41.8,1.0,7.3,20.94,961.0,1.08,0.0,25.3,28.4,8.004,0.0,7.0,0.0,700.0,8.1,-0.1,7.0,700.0
2015-04-12 14:34:38,195893.2,147371.0,421.0,658.066666667,16494.4666667,0.224,0.226,0.224,0.224,0.226,31.5,7.481,7.975,101.3,101.3,101.3,96.29,20.69,21.09,20.1,32.42,9.892,274.6,5702.8188,11142.1141,1.0,24.3243243243,5702.82074324,11142.106873,0.0,2.8,9.422,22.127,0.0,0.1,41.9,1.2,7.3,20.94,961.0,1.08,0.0,25.4,28.3,8.004,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,701.0
2015-04-12 14:34:39,183831.9,139444.0,421.0,658.533333333,16490.2333333,0.24,0.241,0.24,0.24,0.241,31.54,7.41,7.644,101.3,101.3,101.3,96.33,20.69,21.08,20.09,32.4,10.362,274.7,5702.8189,11142.1141,1.0,24.4756756757,5702.82070676,11142.106852,0.0,2.8,9.285,22.126,0.0,0.1,41.9,1.2,7.6,20.94,961.0,1.07,0.0,25.4,28.3,8.07,0.0,8.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:34:40,171770.6,131517.0,421.0,659.0,16486.0,0.234,0.234,0.234,0.234,0.234,31.48,7.236,7.375,101.3,101.3,101.3,96.38,20.7,21.1,20.1,32.43,10.1,274.8,5702.8189,11142.1141,1.0,24.627027027,5702.82067027,11142.1068311,0.0,2.8,8.995,22.124,0.0,0.1,42.05,1.3,7.6,20.94,961.0,1.07,0.0,25.4,28.3,8.097,0.0,8.0,0.0,699.5,8.0,-0.1,7.0,699.0
2015-04-12 14:34:41,159709.3,123590.0,421.0,657.7,16499.4,0.218,0.218,0.218,0.218,0.218,31.47,7.11,6.537,101.3,101.3,101.3,96.47,20.7,21.13,20.09,32.42,10.466,275.0,5702.8189,11142.1141,1.0,24.7783783784,5702.82063378,11142.1068101,0.0,2.8,8.827,22.123,0.0,0.1,42.2,1.4,7.6,20.94,961.0,1.07,0.0,25.4,28.3,7.978,0.0,7.0,0.0,700.5,8.0,-0.2,7.0,700.0
2015-04-12 14:34:42,147648.0,115663.0,421.0,656.4,15949.5,0.218,0.218,0.218,0.218,0.218,31.42,7.052,5.681,101.3,101.3,101.3,96.57,20.71,21.19,20.1,32.42,10.251,275.1,5702.819,11142.114,1.0,24.9297297297,5702.8205973,11142.1067892,0.0,2.8,8.618,22.121,0.0,0.095,42.3,1.3,7.6,20.94,960.5,1.07,0.0,25.4,28.3,8.004,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:34:43,138039.1,106870.0,421.0,609.7,15399.6,0.219,0.219,0.219,0.219,0.219,31.49,6.959,5.195,101.3,101.3,101.3,96.61,20.7,21.21,20.1,32.42,10.554,275.2,5702.819,11142.114,1.0,25.0810810811,5702.82056081,11142.1067682,0.0,2.8,8.442,22.12,0.0,0.09,42.4,1.2,7.6,20.94,960.0,1.07,0.0,25.4,28.3,8.004,0.0,7.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:34:44,128430.2,98077.0,421.0,567.2,12875.0,0.178,0.178,0.178,0.178,0.178,31.34,5.894,5.029,101.3,101.3,101.3,96.75,20.76,21.24,20.11,32.46,10.496,275.4,5702.819,11142.114,1.0,25.2324324324,5702.82052432,11142.1067473,0.0,2.8,8.27,22.118,0.0,0.09,42.4,1.2,6.9,20.94,960.0,1.07,0.0,25.4,28.3,8.031,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,699.0
2015-04-12 14:34:45,118821.3,89284.0,421.0,524.7,11727.0,0.11,0.11,0.11,0.11,0.11,31.28,5.182,5.02,101.3,101.3,101.3,96.87,20.8,21.22,20.11,32.43,10.365,275.5,5702.8191,11142.114,1.0,25.3837837838,5702.82048784,11142.1067264,0.0,2.8,8.11,22.117,0.0,0.09,42.6,1.2,6.1,20.94,960.0,1.06,0.0,25.4,28.3,8.123,0.0,8.0,0.0,700.0,8.0,-0.1,7.0,701.0
2015-04-12 14:34:46,109212.4,80491.0,420.0,457.0,10579.0,0.066,0.066,0.066,0.066,0.066,31.34,5.216,5.082,101.3,101.3,101.3,96.91,20.8,21.24,20.1,32.44,10.314,275.6,5702.8191,11142.114,1.0,25.5351351351,5702.82045135,11142.1067054,0.0,2.8,7.961,22.117,0.0,0.09,42.6,1.2,6.1,20.94,960.0,1.06,0.0,25.4,28.3,7.978,0.0,7.0,0.0,700.5,8.1,-0.2,7.0,700.0
2015-04-12 14:34:47,99603.5,71698.0,420.0,443.4,8856.6,0.037,0.037,0.037,0.037,0.037,31.33,4.85,5.029,101.3,101.3,101.3,96.88,20.81,21.23,20.09,32.42,10.725,275.8,5702.8191,11142.1139,1.0,25.6864864865,5702.82041486,11142.1066845,0.0,2.8,7.839,22.115,0.0,0.09,42.6,1.2,6.1,20.94,960.0,1.06,0.0,25.4,28.3,8.031,0.0,7.0,0.0,699.5,8.0,-0.2,7.0,701.0
2015-04-12 14:34:48,89994.6,62905.0,420.0,429.8,8135.45,0.022,0.022,0.022,0.022,0.022,31.52,5.292,5.048,101.3,101.3,101.3,96.71,20.8,21.22,20.07,32.41,11.735,275.9,5702.819,11142.1138,1.0,25.8378378378,5702.82037838,11142.1066635,0.0,2.7,7.729,22.114,0.0,0.09,42.6,1.2,6.1,20.94,960.0,1.06,0.0,25.4,28.3,8.031,0.0,7.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:34:49,80385.7,54112.0,420.0,416.1,7414.3,0.015,0.015,0.015,0.015,0.015,31.54,4.933,5.167,101.3,101.3,101.3,96.6,20.81,21.22,20.07,32.42,12.938,276.0,5702.819,11142.1137,1.0,25.9891891892,5702.82034189,11142.1066426,0.0,2.7,7.683,22.112,0.0,0.09,42.6,1.0,5.3,20.94,960.0,1.06,0.0,25.5,28.2,8.07,0.0,8.0,0.0,700.0,8.0,-0.2,7.0,699.0
2015-04-12 14:34:50,70776.8,45319.0,420.0,409.65,6160.9,0.012,0.012,0.012,0.012,0.012,31.53,5.005,4.939,101.3,101.3,101.3,96.48,20.8,21.24,20.07,32.42,13.752,276.0,5702.819,11142.1136,1.0,26.1405405405,5702.82030541,11142.1066216,0.0,2.7,7.523,22.112,0.0,0.06,42.8,1.0,5.3,20.94,960.0,1.06,0.0,25.5,28.2,8.004,0.0,7.0,0.0,700.0,8.1,-0.1,7.0,701.0
2015-04-12 14:34:51,61167.9,36526.0,420.0,403.2,5669.45,0.009,0.009,0.009,0.009,0.009,31.52,5.229,4.898,101.3,101.3,101.3,96.44,20.79,21.24,20.07,32.43,14.222,276.0,5702.819,11142.1136,1.0,26.2918918919,5702.82026892,11142.1066007,0.0,2.7,7.465,22.111,0.0,0.06,42.8,1.0,4.7,20.94,960.0,1.06,0.0,25.5,28.2,8.07,0.0,8.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:34:52,51559.0,27733.0,420.0,389.4,5178.0,0.008,0.008,0.008,0.008,0.008,31.57,4.567,4.834,101.3,101.3,101.3,96.4,20.83,21.25,20.06,32.43,14.692,276.0,5702.819,11142.1136,1.0,26.4432432432,5702.82023243,11142.1065797,0.0,2.7,7.465,22.109,0.0,0.06,42.8,1.0,4.7,20.94,960.0,1.055,0.0,25.5,28.2,8.004,0.0,7.0,0.0,700.0,8.1,-0.1,7.0,700.0
2015-04-12 14:34:53,47363.9,25815.5,420.0,384.9,4322.8,0.007,0.007,0.007,0.007,0.007,31.63,4.927,5.179,101.3,101.3,101.3,96.31,20.8,21.21,20.05,32.44,15.203,276.0,5702.819,11142.1136,1.0,26.5945945946,5702.82019595,11142.1065588,0.0,2.7,7.465,22.108,0.0,0.06,42.8,1.0,4.7,20.94,960.0,1.05,0.0,25.5,28.2,8.031,0.0,8.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:34:54,43168.8,23898.0,420.0,380.4,3982.0,0.007,0.007,0.007,0.007,0.007,31.53,4.879,4.907,101.3,101.3,101.3,96.3,20.8,21.24,20.06,32.42,15.317,276.0,5702.819,11142.1135,1.0,26.7459459459,5702.82015946,11142.1065378,0.0,2.7,7.599,22.108,0.0,0.06,42.9,1.0,4.3,20.94,960.0,1.05,0.0,25.5,28.2,8.07,0.0,8.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:34:55,38973.7,21980.5,420.0,363.7,3641.2,0.007,0.007,0.007,0.007,0.007,31.61,4.979,4.97,101.3,101.3,101.3,96.26,20.79,21.24,20.04,32.44,15.698,276.0,5702.819,11142.1135,1.0,26.8972972973,5702.82012297,11142.1065169,0.0,2.7,7.721,22.106,0.0,0.06,42.9,1.0,4.3,20.94,960.0,1.05,0.0,25.5,28.2,8.004,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,700.0
2015-04-12 14:34:56,34778.6,20063.0,420.0,357.45,3196.5,0.006,0.006,0.006,0.006,0.006,31.59,5.103,4.886,101.3,101.3,101.3,96.25,20.8,21.25,20.05,32.41,15.693,276.0,5702.819,11142.1135,1.0,27.0486486486,5702.82008649,11142.1064959,0.0,2.7,7.942,22.105,0.0,0.06,43.1,0.8,4.3,20.94,960.0,1.05,0.0,25.5,28.1,8.07,0.0,8.0,0.0,700.5,8.1,-0.1,7.0,700.0
2015-04-12 14:34:57,30583.5,18145.5,420.0,351.2,3102.05,0.006,0.006,0.006,0.006,0.006,31.62,5.142,5.109,101.3,101.3,101.3,96.22,20.8,21.23,20.05,32.4,15.676,276.0,5702.819,11142.1135,1.0,27.2,5702.82005,11142.106475,0.0,2.7,8.148,22.105,0.0,0.06,43.1,0.8,4.1,20.94,960.0,1.06,0.0,25.5,28.1,8.07,0.0,8.0,0.0,700.0,8.1,-0.1,7.0,699.0
2015-04-12 14:34:58,26388.4,16228.0,420.0,345.0,3007.6,0.006,0.006,0.006,0.006,0.006,31.62,4.802,5.027,101.3,101.3,101.3,96.24,20.82,21.26,20.03,32.41,15.981,276.0,5702.819,11142.1134,1.0,27.3513513514,5702.82001351,11142.1064541,0.0,2.7,8.423,22.103,0.0,0.06,43.1,0.8,4.0,20.94,960.0,1.06,0.0,25.5,28.1,8.097,0.0,8.0,0.0,698.5,8.1,-0.1,7.0,701.0
2015-04-12 14:34:59,22193.3,14310.5,420.0,341.05,2913.7,0.006,0.006,0.006,0.006,0.006,31.62,5.186,4.991,101.3,101.3,101.3,96.19,20.79,21.25,20.04,32.46,15.957,276.0,5702.819,11142.1134,1.2,27.5027027027,5702.81997703,11142.1064331,0.0,2.7,8.732,22.102,0.0,0.06,43.1,0.8,3.9,20.94,960.0,1.06,0.0,25.5,28.1,8.123,0.0,8.0,0.0,700.5,8.0,-0.1,7.0,700.0
2015-04-12 14:35:00,17998.2,12393.0,420.0,337.1,2914.95,0.006,0.006,0.006,0.006,0.006,31.55,4.952,5.007,101.3,101.3,101.3,96.25,20.81,21.25,20.04,32.44,16.04,276.0,5702.8191,11142.1133,1.2,27.6540540541,5702.81994054,11142.1064122,0.0,2.8,8.907,22.102,0.0,0.06,43.1,0.8,3.9,20.94,960.0,1.05,0.0,25.6,28.1,9.537,0.0,9.0,0.0,691.5,8.1,-0.2,7.0,700.0
2015-04-12 14:35:01,13803.1,10475.5,420.0,336.3,2916.2,0.009,0.009,0.009,0.009,0.009,31.53,4.877,4.904,101.3,101.3,101.3,96.27,20.81,21.23,20.05,32.4,15.896,276.0,5702.8192,11142.1131,1.2,27.8054054054,5702.81990405,11142.1063912,0.0,2.8,9.182,22.1,0.0,0.06,43.1,0.8,3.9,20.94,960.0,1.05,0.0,25.6,28.1,9.814,0.0,10.0,0.0,697.0,8.1,-0.1,7.0,700.0
2015-04-12 14:35:02,9608.0,8558.0,420.0,336.433333333,3117.36666667,0.017,0.017,0.017,0.017,0.017,31.62,5.001,5.026,101.3,101.3,101.3,96.21,20.79,21.25,20.04,32.41,16.008,276.3,5702.8192,11142.1127,1.2,27.9567567568,5702.81986757,11142.1063703,0.0,2.8,9.442,22.1,0.0,0.06,43.3,0.8,4.2,20.94,960.0,1.05,0.0,25.6,28.1,9.655,0.0,9.0,0.0,699.5,8.0,-0.1,7.0,700.0
2015-04-12 14:35:03,15334.9,15835.1,420.0,336.566666667,3318.53333333,0.025,0.025,0.025,0.025,0.025,31.6,4.957,4.921,101.3,101.3,101.3,96.19,20.81,21.24,20.04,32.43,15.984,276.5,5702.8189,11142.1118,1.2,28.1081081081,5702.81983108,11142.1063493,0.0,2.8,9.659,22.099,0.0,0.06,43.4,0.8,4.2,20.94,960.0,1.05,0.0,25.6,28.1,7.978,0.0,7.0,0.0,707.5,8.1,-0.1,7.0,700.0
2015-04-12 14:35:04,21061.8,23112.2,420.0,336.7,3519.7,0.033,0.033,0.033,0.033,0.033,31.61,4.904,5.047,101.3,101.3,101.3,96.21,20.8,21.25,20.05,32.46,16.063,276.8,5702.819,11142.1118,1.2,28.2594594595,5702.81979459,11142.1063284,0.0,2.8,9.899,22.097,0.0,0.06,43.4,0.9,4.35,20.94,960.0,1.05,0.0,25.6,28.1,7.938,0.0,7.0,0.0,703.0,8.0,-0.1,7.0,699.0
2015-04-12 14:35:05,26788.7,30389.3,420.0,340.25,4711.1,0.045,0.045,0.045,0.045,0.045,31.47,4.821,4.867,101.3,101.3,101.3,96.23,20.83,21.25,20.06,32.41,15.732,276.7,5702.8183,11142.1111,1.2,28.4108108108,5702.81975811,11142.1063074,0.0,2.8,10.17,22.097,0.0,0.06,43.4,1.0,4.5,20.94,960.0,1.05,0.0,25.6,28.1,7.938,0.0,7.0,0.0,700.0,8.0,-0.1,7.0,701.0
2015-04-12 14:35:06,32515.6,37666.4,420.0,343.8,5464.8,0.064,0.064,0.064,0.064,0.064,31.66,5.258,5.145,101.3,101.3,101.3,96.17,20.79,21.22,20.04,32.43,16.009,276.7,5702.8182,11142.1113,1.2,28.5621621622,5702.81972162,11142.1062865,0.0,2.8,10.338,22.096,0.0,0.06,43.4,1.0,4.5,20.94,960.0,1.06,0.0,25.6,28.1,8.07,0.0,8.0,0.0,700.0,8.0,-0.1,7.0,700.0
2015-04-12 14:35:07,38242.5,44943.5,420.0,360.9,6218.5,0.094,0.094,0.094,0.094,0.094,31.57,5.289,4.932,101.3,101.3,101.3,96.19,20.78,21.27,20.05,32.43,15.895,276.6,5702.8183,11142.1113,1.1,28.7135135135,5702.81968514,11142.1062655,0.0,2.8,10.498,22.096,0.0,0.06,43.2,1.0,5.2,20.94,960.0,1.06,0.0,25.6,28.1,7.938,0.0,7.0,0.0,699.5,8.5,-0.1,7.0,696.0
2015-04-12 14:35:08,43969.4,52220.6,420.0,375.2,7750.5,0.13,0.13,0.13,0.13,0.13,31.56,4.844,4.931,101.3,101.3,101.3,96.18,20.82,21.25,20.05,32.37,16.245,276.6,5702.8183,11142.1112,1.1,28.8648648649,5702.81964865,11142.1062446,0.0,2.8,10.529,22.094,0.0,0.07,43.2,1.0,5.2,20.94,960.0,1.06,0.0,25.6,28.1,8.097,0.0,8.0,0.0,700.0,9.7,-0.1,9.0,692.0
2015-04-12 14:35:09,49696.3,59497.7,420.0,389.5,8445.15,0.172,0.172,0.172,0.172,0.172,31.55,4.806,4.987,101.3,101.3,101.3,96.25,20.83,21.26,20.04,32.43,16.136,276.6,5702.8184,11142.1111,1.1,29.0162162162,5702.81961216,11142.1062236,0.0,2.8,10.582,22.094,0.0,0.07,43.1,1.2,6.4,20.94,960.0,1.06,0.0,25.7,28.1,7.978,0.0,7.0,0.0,700.5,9.7,-0.1,9.0,699.0
2015-04-12 14:35:10,55423.2,66774.8,419.0,438.6,9139.8,0.212,0.212,0.212,0.212,0.212,31.62,5.1,4.902,101.3,101.3,101.3,96.22,20.8,21.25,20.04,32.44,15.971,276.6,5702.8184,11142.111,1.1,29.1675675676,5702.81957568,11142.1062027,0.0,2.8,10.559,22.093,0.0,0.07,43.1,1.2,6.4,20.94,960.0,1.065,0.0,25.7,28.1,8.097,0.0,8.0,0.0,699.5,8.4,-0.1,9.0,707.0
2015-04-12 14:35:11,61150.1,74051.9,419.0,477.8,10400.7,0.25,0.251,0.251,0.251,0.251,31.63,4.92,5.056,101.3,101.3,101.3,96.2,20.8,21.26,20.03,32.41,16.207,276.6,5702.8184,11142.1109,1.1,29.3189189189,5702.81953919,11142.1061818,0.0,2.8,10.536,22.093,0.0,0.07,43.1,1.2,6.4,20.94,960.0,1.07,0.0,25.7,28.1,8.07,0.0,8.0,0.0,700.0,7.9,-0.1,7.0,706.0
2015-04-12 14:35:12,66877.0,81329.0,419.0,517.0,11015.55,0.302,0.302,0.302,0.302,0.302,31.56,4.987,4.932,101.3,101.3,101.3,96.18,20.81,21.28,20.04,32.44,15.958,276.6,5702.8185,11142.1107,1.0,29.4702702703,5702.8195027,11142.1061608,0.0,2.8,10.452,22.091,0.0,0.07,43.3,1.2,7.6,20.94,960.0,1.07,0.0,25.7,28.1,8.07,0.0,8.0,0.0,699.0,7.9,-0.1,7.0,701.0
2015-04-12 14:35:13,77353.3,87909.0,419.0,596.4,11630.4,0.332,0.332,0.332,0.332,0.332,31.61,5.09,5.046,101.3,101.3,101.3,96.19,20.8,21.26,20.04,32.42,16.201,276.6,5702.8186,11142.1106,1.0,29.6216216216,5702.81946622,11142.1061399,0.0,2.8,10.38,22.091,0.0,0.07,43.3,1.4,7.6,20.94,960.0,1.07,0.0,25.7,28.0,8.031,0.0,7.0,0.0,700.5,8.1,-0.1,7.0,701.0
