,hnu
2015-04-12 15:41:53,6.6
2015-04-12 15:41:54,6.6
2015-04-12 15:41:55,6.6
2015-04-12 15:41:56,7.4
2015-04-12 15:41:57,8.5
2015-04-12 15:41:58,9.6
2015-04-12 15:41:59,10.1
2015-04-12 15:42:00,10.6
2015-04-12 15:42:01,10.7
2015-04-12 15:42:02,11.2
2015-04-12 15:42:03,11.2
2015-04-12 15:42:04,11.2
2015-04-12 15:42:05,10.6
2015-04-12 15:42:06,10.5
2015-04-12 15:42:07,10.0
2015-04-12 15:42:08,10.1
2015-04-12 15:42:09,10.1
2015-04-12 15:42:10,10.9
2015-04-12 15:42:11,12.2
2015-04-12 15:42:12,13.1
2015-04-12 15:42:13,13.2
2015-04-12 15:42:14,13.7
2015-04-12 15:42:15,13.6
2015-04-12 15:42:16,12.3
2015-04-12 15:42:17,11.0
2015-04-12 15:42:18,10.3
2015-04-12 15:42:19,9.1
2015-04-12 15:42:20,8.5
2015-04-12 15:42:21,8.0
2015-04-12 15:42:22,7.9
2015-04-12 15:42:23,7.4
2015-04-12 15:42:24,7.4
2015-04-12 15:42:25,6.9
2015-04-12 15:42:26,6.9
2015-04-12 15:42:27,6.8
2015-04-12 15:42:28,6.3
2015-04-12 15:42:29,6.3
2015-04-12 15:42:30,6.3
2015-04-12 15:42:31,6.2
2015-04-12 15:42:32,6.2
2015-04-12 15:42:33,6.1
2015-04-12 15:42:34,6.1
2015-04-12 15:42:35,6.0
2015-04-12 15:42:36,6.0
2015-04-12 15:42:37,5.9
2015-04-12 15:42:38,5.8
2015-04-12 15:42:39,5.7
2015-04-12 15:42:40,5.7
2015-04-12 15:42:41,5.7
2015-04-12 15:42:42,5.6
2015-04-12 15:42:43,5.6
2015-04-12 15:42:44,5.6
2015-04-12 15:42:45,5.5
2015-04-12 15:42:46,5.5
2015-04-12 15:42:47,5.5
2015-04-12 15:42:48,5.4
2015-04-12 15:42:49,5.4
2015-04-12 15:42:50,5.4
2015-04-12 15:42:51,5.4
2015-04-12 15:42:52,5.4
2015-04-12 15:42:53,5.3
2015-04-12 15:42:54,5.3
2015-04-12 15:42:55,5.2
2015-04-12 15:42:56,5.2
2015-04-12 15:42:57,5.2
2015-04-12 15:42:58,5.1
2015-04-12 15:42:59,5.1
2015-04-12 15:43:00,5.1
2015-04-12 15:43:01,5.1
2015-04-12 15:43:02,5.1
2015-04-12 15:43:03,5.1
2015-04-12 15:43:04,5.1
2015-04-12 15:43:05,5.1
2015-04-12 15:43:06,5.1
2015-04-12 15:43:07,5.1
2015-04-12 15:43:08,5.0
2015-04-12 15:43:09,5.0
2015-04-12 15:43:10,4.9
2015-04-12 15:43:11,4.8
2015-04-12 15:43:12,4.8
2015-04-12 15:43:13,4.7
2015-04-12 15:43:14,4.7
2015-04-12 15:43:15,4.6
2015-04-12 15:43:16,4.5
2015-04-12 15:43:17,4.5
2015-04-12 15:43:18,4.5
2015-04-12 15:43:19,4.5
2015-04-12 15:43:20,4.4
2015-04-12 15:43:21,4.4
2015-04-12 15:43:22,4.4
2015-04-12 15:43:23,4.4
2015-04-12 15:43:24,4.4
2015-04-12 15:43:25,4.4
2015-04-12 15:43:26,4.4
2015-04-12 15:43:27,4.4
2015-04-12 15:43:28,4.4
2015-04-12 15:43:29,4.4
2015-04-12 15:43:30,4.3
2015-04-12 15:43:31,4.3
2015-04-12 15:43:32,4.3
2015-04-12 15:43:33,4.3
2015-04-12 15:43:34,4.3
2015-04-12 15:43:35,4.3
2015-04-12 15:43:36,4.3
2015-04-12 15:43:37,4.3
2015-04-12 15:43:38,4.3
2015-04-12 15:43:39,4.3
2015-04-12 15:43:40,4.3
2015-04-12 15:43:41,4.3
2015-04-12 15:43:42,4.3
2015-04-12 15:43:43,4.3
2015-04-12 15:43:44,4.3
2015-04-12 15:43:45,4.3
2015-04-12 15:43:46,4.3
2015-04-12 15:43:47,4.3
2015-04-12 15:43:48,4.3
2015-04-12 15:43:49,4.3
2015-04-12 15:43:50,4.3
2015-04-12 15:43:51,4.3
2015-04-12 15:43:52,4.3
2015-04-12 15:43:53,4.3
2015-04-12 15:43:54,4.3
2015-04-12 15:43:55,4.3
2015-04-12 15:43:56,4.3
2015-04-12 15:43:57,4.4
2015-04-12 15:43:58,4.4
2015-04-12 15:43:59,4.4
2015-04-12 15:44:00,4.3
2015-04-12 15:44:01,4.3
2015-04-12 15:44:02,4.3
2015-04-12 15:44:03,4.3
2015-04-12 15:44:04,4.3
2015-04-12 15:44:05,4.4
2015-04-12 15:44:06,4.4
2015-04-12 15:44:07,4.4
2015-04-12 15:44:08,4.5
2015-04-12 15:44:09,4.5
2015-04-12 15:44:10,4.5
2015-04-12 15:44:11,4.6
2015-04-12 15:44:12,4.5
2015-04-12 15:44:13,4.5
2015-04-12 15:44:14,4.5
2015-04-12 15:44:15,4.5
2015-04-12 15:44:16,4.4
2015-04-12 15:44:17,4.4
2015-04-12 15:44:18,4.4
2015-04-12 15:44:19,4.4
2015-04-12 15:44:20,4.4
2015-04-12 15:44:21,4.4
2015-04-12 15:44:22,4.4
2015-04-12 15:44:23,4.4
2015-04-12 15:44:24,4.3
2015-04-12 15:44:25,4.3
2015-04-12 15:44:26,4.3
2015-04-12 15:44:27,4.3
2015-04-12 15:44:28,4.3
2015-04-12 15:44:29,4.3
2015-04-12 15:44:30,4.3
2015-04-12 15:44:31,4.3
2015-04-12 15:44:32,4.3
2015-04-12 15:44:33,4.3
2015-04-12 15:44:34,4.3
2015-04-12 15:44:35,4.4
2015-04-12 15:44:36,4.4
2015-04-12 15:44:37,4.4
2015-04-12 15:44:38,4.4
2015-04-12 15:44:39,4.4
2015-04-12 15:44:40,4.4
2015-04-12 15:44:41,4.4
2015-04-12 15:44:42,4.4
2015-04-12 15:44:43,4.4
2015-04-12 15:44:44,4.4
2015-04-12 15:44:45,4.4
2015-04-12 15:44:46,4.5
2015-04-12 15:44:47,4.5
2015-04-12 15:44:48,4.5
2015-04-12 15:44:49,4.5
2015-04-12 15:44:50,4.5
2015-04-12 15:44:51,4.5
2015-04-12 15:44:52,4.5
2015-04-12 15:44:53,4.5
2015-04-12 15:44:54,4.6
2015-04-12 15:44:55,4.6
2015-04-12 15:44:56,4.7
2015-04-12 15:44:57,4.7
2015-04-12 15:44:58,4.7
2015-04-12 15:44:59,4.7
2015-04-12 15:45:00,4.8
2015-04-12 15:45:01,4.8
2015-04-12 15:45:02,4.8
2015-04-12 15:45:03,4.8
2015-04-12 15:45:04,4.8
2015-04-12 15:45:05,4.7
2015-04-12 15:45:06,4.7
2015-04-12 15:45:07,4.7
2015-04-12 15:45:08,4.7
2015-04-12 15:45:09,4.6
2015-04-12 15:45:10,4.6
2015-04-12 15:45:11,4.6
2015-04-12 15:45:12,4.6
2015-04-12 15:45:13,4.6
2015-04-12 15:45:14,4.6
2015-04-12 15:45:15,4.6
2015-04-12 15:45:16,4.6
2015-04-12 15:45:17,4.6
2015-04-12 15:45:18,4.6
2015-04-12 15:45:19,4.5
2015-04-12 15:45:20,4.5
2015-04-12 15:45:21,4.5
2015-04-12 15:45:22,4.5
2015-04-12 15:45:23,4.5
2015-04-12 15:45:24,4.4
2015-04-12 15:45:25,4.4
2015-04-12 15:45:26,4.4
2015-04-12 15:45:27,4.4
2015-04-12 15:45:28,4.4
2015-04-12 15:45:29,4.4
2015-04-12 15:45:30,4.4
2015-04-12 15:45:31,4.4
2015-04-12 15:45:32,4.4
2015-04-12 15:45:33,4.4
2015-04-12 15:45:34,4.4
2015-04-12 15:45:35,4.4
2015-04-12 15:45:36,4.4
2015-04-12 15:45:37,4.4
2015-04-12 15:45:38,4.4
2015-04-12 15:45:39,4.4
2015-04-12 15:45:40,4.4
2015-04-12 15:45:41,4.4
2015-04-12 15:45:42,4.4
2015-04-12 15:45:43,4.4
2015-04-12 15:45:44,4.4
2015-04-12 15:45:45,4.4
2015-04-12 15:45:46,4.4
2015-04-12 15:45:47,4.4
2015-04-12 15:45:48,4.4
2015-04-12 15:45:49,4.4
2015-04-12 15:45:50,4.4
2015-04-12 15:45:51,4.4
2015-04-12 15:45:52,4.3
2015-04-12 15:45:53,4.3
2015-04-12 15:45:54,4.3
2015-04-12 15:45:55,4.3
2015-04-12 15:45:56,4.3
2015-04-12 15:45:57,4.3
2015-04-12 15:45:58,4.3
2015-04-12 15:45:59,4.3
2015-04-12 15:46:00,4.3
2015-04-12 15:46:01,4.3
2015-04-12 15:46:02,4.3
2015-04-12 15:46:03,4.3
2015-04-12 15:46:04,4.3
2015-04-12 15:46:05,4.3
2015-04-12 15:46:06,4.3
2015-04-12 15:46:07,4.3
2015-04-12 15:46:08,4.3
2015-04-12 15:46:09,4.3
2015-04-12 15:46:10,4.3
2015-04-12 15:46:11,4.4
2015-04-12 15:46:12,4.4
2015-04-12 15:46:13,4.4
2015-04-12 15:46:14,4.4
2015-04-12 15:46:15,4.5
2015-04-12 15:46:16,4.5
2015-04-12 15:46:17,4.5
2015-04-12 15:46:18,4.5
2015-04-12 15:46:19,4.5
2015-04-12 15:46:20,4.5
2015-04-12 15:46:21,4.5
2015-04-12 15:46:22,4.5
2015-04-12 15:46:23,4.5
2015-04-12 15:46:24,4.5
2015-04-12 15:46:25,4.5
2015-04-12 15:46:26,4.5
2015-04-12 15:46:27,4.5
2015-04-12 15:46:28,4.5
2015-04-12 15:46:29,4.5
2015-04-12 15:46:30,4.5
2015-04-12 15:46:31,4.5
2015-04-12 15:46:32,4.4
2015-04-12 15:46:33,4.4
2015-04-12 15:46:34,4.4
2015-04-12 15:46:35,4.4
2015-04-12 15:46:36,4.4
2015-04-12 15:46:37,4.4
2015-04-12 15:46:38,4.4
2015-04-12 15:46:39,4.4
2015-04-12 15:46:40,4.4
2015-04-12 15:46:41,4.4
2015-04-12 15:46:42,4.4
2015-04-12 15:46:43,4.4
2015-04-12 15:46:44,4.5
2015-04-12 15:46:45,4.5
2015-04-12 15:46:46,4.5
2015-04-12 15:46:47,4.5
2015-04-12 15:46:48,4.6
2015-04-12 15:46:49,4.6
2015-04-12 15:46:50,4.6
2015-04-12 15:46:51,4.6
2015-04-12 15:46:52,4.6
2015-04-12 15:46:53,4.6
2015-04-12 15:46:54,4.6
2015-04-12 15:46:55,4.6
2015-04-12 15:46:56,4.6
2015-04-12 15:46:57,4.6
2015-04-12 15:46:58,4.6
2015-04-12 15:46:59,4.6
2015-04-12 15:47:00,4.6
2015-04-12 15:47:01,4.6
2015-04-12 15:47:02,4.6
2015-04-12 15:47:03,4.6
2015-04-12 15:47:04,4.6
2015-04-12 15:47:05,4.6
2015-04-12 15:47:06,4.7
2015-04-12 15:47:07,4.6
2015-04-12 15:47:08,4.7
2015-04-12 15:47:09,4.7
2015-04-12 15:47:10,4.7
2015-04-12 15:47:11,4.7
2015-04-12 15:47:12,4.7
2015-04-12 15:47:13,4.7
2015-04-12 15:47:14,4.7
2015-04-12 15:47:15,4.7
2015-04-12 15:47:16,4.7
2015-04-12 15:47:17,4.7
2015-04-12 15:47:18,4.7
2015-04-12 15:47:19,4.7
2015-04-12 15:47:20,4.7
2015-04-12 15:47:21,4.7
2015-04-12 15:47:22,4.7
2015-04-12 15:47:23,4.7
2015-04-12 15:47:24,4.7
2015-04-12 15:47:25,4.7
2015-04-12 15:47:26,4.7
2015-04-12 15:47:27,4.7
2015-04-12 15:47:28,4.7
2015-04-12 15:47:29,4.7
2015-04-12 15:47:30,4.7
2015-04-12 15:47:31,4.7
2015-04-12 15:47:32,4.7
2015-04-12 15:47:33,4.7
2015-04-12 15:47:34,4.7
2015-04-12 15:47:35,4.7
2015-04-12 15:47:36,4.7
2015-04-12 15:47:37,4.7
2015-04-12 15:47:38,4.7
2015-04-12 15:47:39,4.7
2015-04-12 15:47:40,4.7
2015-04-12 15:47:41,4.7
2015-04-12 15:47:42,4.7
2015-04-12 15:47:43,4.7
2015-04-12 15:47:44,4.7
2015-04-12 15:47:45,4.7
2015-04-12 15:47:46,4.7
2015-04-12 15:47:47,4.7
2015-04-12 15:47:48,4.7
2015-04-12 15:47:49,4.7
2015-04-12 15:47:50,4.7
2015-04-12 15:47:51,4.7
2015-04-12 15:47:52,4.7
2015-04-12 15:47:53,4.7
2015-04-12 15:47:54,4.7
2015-04-12 15:47:55,4.7
2015-04-12 15:47:56,4.7
2015-04-12 15:47:57,4.7
2015-04-12 15:47:58,4.7
2015-04-12 15:47:59,4.7
2015-04-12 15:48:00,4.7
2015-04-12 15:48:01,4.7
2015-04-12 15:48:02,4.7
2015-04-12 15:48:03,4.7
2015-04-12 15:48:04,4.7
2015-04-12 15:48:05,4.7
2015-04-12 15:48:06,4.7
2015-04-12 15:48:07,4.7
2015-04-12 15:48:08,4.7
2015-04-12 15:48:09,4.7
2015-04-12 15:48:10,4.7
2015-04-12 15:48:11,4.7
2015-04-12 15:48:12,4.7
2015-04-12 15:48:13,4.7
2015-04-12 15:48:14,4.7
2015-04-12 15:48:15,4.7
2015-04-12 15:48:16,4.7
2015-04-12 15:48:17,4.7
2015-04-12 15:48:18,4.7
