,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 14:58:29,6.3,179.0,18.54,956.3,1.14,0.0,28.0,28.9
2015-04-12 14:58:30,6.3,179.0,18.54,956.3,1.13,0.0,28.0,28.9
2015-04-12 14:58:31,6.1,177.3,18.53,956.3,1.13,0.0,28.0,29.0
2015-04-12 14:58:32,6.1,177.3,18.53,956.3,1.13,0.0,28.0,29.0
2015-04-12 14:58:33,6.3,175.2,18.54,955.8,1.13,0.0,28.0,29.0
2015-04-12 14:58:34,6.3,175.2,18.54,955.8,1.13,0.0,28.0,29.0
2015-04-12 14:58:35,6.3,175.2,18.54,955.8,1.13,0.0,28.0,29.0
2015-04-12 14:58:36,6.3,173.5,18.53,955.8,1.13,0.0,28.0,29.0
2015-04-12 14:58:37,6.3,173.5,18.53,955.8,1.13,0.0,28.0,29.0
2015-04-12 14:58:38,6.3,173.5,18.55,955.8,1.13,0.0,28.1,29.0
2015-04-12 14:58:39,6.3,171.9,18.55,955.8,1.13,0.0,28.1,29.0
2015-04-12 14:58:40,6.3,170.45,18.58,955.8,1.13,0.0,28.1,29.0
2015-04-12 14:58:41,6.3,169.0,18.61,955.8,1.13,0.0,28.1,29.0
2015-04-12 14:58:42,5.9,169.0,18.61,955.8,1.13,0.0,28.1,29.1
2015-04-12 14:58:43,5.9,169.0,18.68,955.8,1.13,0.0,28.1,29.1
2015-04-12 14:58:44,5.7,165.9,18.68,955.8,1.13,0.0,28.1,29.1
2015-04-12 14:58:45,5.7,164.1,18.72,955.8,1.13,0.0,28.1,29.1
2015-04-12 14:58:46,5.6,164.1,18.72,955.8,1.13,0.0,28.1,29.1
2015-04-12 14:58:47,5.5,164.1,18.72,955.8,1.13,0.0,28.1,29.1
2015-04-12 14:58:48,5.5,164.1,18.72,955.8,1.13,0.0,28.1,29.1
2015-04-12 14:58:49,5.3,163.4,18.75,955.8,1.13,0.0,28.1,29.2
2015-04-12 14:58:50,5.3,163.4,18.75,955.8,1.13,0.0,28.1,29.2
2015-04-12 14:58:51,5.1,163.3,18.77,955.8,1.13,0.0,28.0,29.1
2015-04-12 14:58:52,5.1,163.3,18.77,955.8,1.13,0.0,28.0,29.1
2015-04-12 14:58:53,5.1,163.3,18.77,955.8,1.13,0.0,28.0,29.1
2015-04-12 14:58:54,5.1,163.7,18.77,955.8,1.13,0.0,28.0,29.1
2015-04-12 14:58:55,4.9,163.7,18.77,955.1,1.14,0.0,28.1,29.2
2015-04-12 14:58:56,4.9,163.7,18.76,955.1,1.14,0.0,28.1,29.2
2015-04-12 14:58:57,4.9,164.5,18.76,955.1,1.14,0.0,28.2,29.2
2015-04-12 14:58:58,4.9,165.25,18.755,955.1,1.145,0.0,28.2,29.2
2015-04-12 14:58:59,4.9,166.0,18.75,955.1,1.15,0.0,28.2,29.2
2015-04-12 14:59:00,4.7,166.0,18.75,955.1,1.15,0.0,28.1,29.2
2015-04-12 14:59:01,4.7,166.0,18.75,955.1,1.15,0.0,28.1,29.2
2015-04-12 14:59:02,4.7,168.4,18.71,955.1,1.15,0.0,28.1,29.2
2015-04-12 14:59:03,4.7,168.4,18.64,955.1,1.13,0.0,28.1,29.2
2015-04-12 14:59:04,4.9,170.3,18.64,955.1,1.13,0.0,28.15,29.25
2015-04-12 14:59:05,5.1,172.2,18.64,955.1,1.13,0.0,28.2,29.3
2015-04-12 14:59:06,5.1,172.2,18.64,954.9,1.11,0.0,28.2,29.3
2015-04-12 14:59:07,5.1,179.5,18.52,954.9,1.11,0.0,28.2,29.3
2015-04-12 14:59:08,5.5,179.5,18.52,954.9,1.11,0.0,28.2,29.3
2015-04-12 14:59:09,6.1,195.8,18.41,954.9,1.11,0.0,28.2,29.3
2015-04-12 14:59:10,6.1,195.8,18.41,954.9,1.11,0.0,28.15,29.3
2015-04-12 14:59:11,6.1,195.8,18.41,954.9,1.11,0.0,28.1,29.3
2015-04-12 14:59:12,6.1,218.4,18.39,954.9,1.12,0.0,28.1,29.3
2015-04-12 14:59:13,6.9,218.4,18.39,954.9,1.12,0.0,28.2,29.3
2015-04-12 14:59:14,6.7,218.4,18.39,954.9,1.12,0.0,28.2,29.3
2015-04-12 14:59:15,6.7,215.7,18.72,954.9,1.12,0.0,28.2,29.4
2015-04-12 14:59:16,6.7,215.7,19.075,954.9,1.12,0.0,28.2,29.4
2015-04-12 14:59:17,6.7,215.7,19.43,954.9,1.12,0.0,28.2,29.4
2015-04-12 14:59:18,5.7,169.6,19.43,954.9,1.12,0.0,28.2,29.4
2015-04-12 14:59:19,5.7,169.6,19.43,954.9,1.11,0.0,28.2,29.4
2015-04-12 14:59:20,4.7,122.6,19.86,954.9,1.11,0.0,28.2,29.5
2015-04-12 14:59:21,4.7,122.6,19.74,954.9,1.11,0.0,28.2,29.5
2015-04-12 14:59:22,4.4,118.6,19.74,954.9,1.11,0.0,28.2,29.5
2015-04-12 14:59:23,4.1,114.6,19.74,954.9,1.11,0.0,28.2,29.5
2015-04-12 14:59:24,4.1,114.6,19.74,954.9,1.12,0.0,28.2,29.5
2015-04-12 14:59:25,4.1,125.6,19.52,954.9,1.12,0.0,28.3,29.5
2015-04-12 14:59:26,3.9,125.6,19.52,955.3,1.13,0.0,28.3,29.5
2015-04-12 14:59:27,3.8,120.8,19.54,955.3,1.13,0.0,28.3,29.5
2015-04-12 14:59:28,3.8,120.8,19.54,955.3,1.13,0.0,28.25,29.45
2015-04-12 14:59:29,3.8,120.8,19.54,955.3,1.13,0.0,28.2,29.4
2015-04-12 14:59:30,3.8,120.8,19.75,955.3,1.13,0.0,28.2,29.4
2015-04-12 14:59:31,3.2,99.0,19.75,955.3,1.13,0.0,28.3,29.5
2015-04-12 14:59:32,2.8,99.0,19.75,955.3,1.13,0.0,28.3,29.5
2015-04-12 14:59:33,2.8,76.6,19.97,955.3,1.13,0.0,28.3,29.5
2015-04-12 14:59:34,2.8,76.6,19.915,955.3,1.13,0.0,28.3,29.5
2015-04-12 14:59:35,2.8,76.6,19.86,955.3,1.13,0.0,28.3,29.5
2015-04-12 14:59:36,2.6,71.2,19.86,955.3,1.13,0.0,28.3,29.4
2015-04-12 14:59:37,2.6,71.2,19.86,955.3,1.13,0.0,28.3,29.4
2015-04-12 14:59:38,3.0,81.8,19.54,955.3,1.13,0.0,28.4,29.5
2015-04-12 14:59:39,3.0,81.8,19.54,955.3,1.14,0.0,28.4,29.5
2015-04-12 14:59:40,3.2,88.3,19.41,955.3,1.14,0.0,28.4,29.5
2015-04-12 14:59:41,3.4,94.8,19.28,955.3,1.14,0.0,28.4,29.5
2015-04-12 14:59:42,3.4,94.8,19.28,955.3,1.14,0.0,28.3,29.5
2015-04-12 14:59:43,3.4,94.8,19.06,955.3,1.13,0.0,28.3,29.4
2015-04-12 14:59:44,4.1,110.0,19.06,955.3,1.12,0.0,28.3,29.4
2015-04-12 14:59:45,4.7,114.6,19.01,955.3,1.12,0.0,28.3,29.4
2015-04-12 14:59:46,4.7,114.6,19.01,955.25,1.12,0.0,28.35,29.45
2015-04-12 14:59:47,4.7,114.6,19.01,955.2,1.12,0.0,28.4,29.5
2015-04-12 14:59:48,4.7,114.6,19.08,955.2,1.09,0.0,28.4,29.5
2015-04-12 14:59:49,5.1,101.4,19.08,955.2,1.09,0.0,28.3,29.6
2015-04-12 14:59:50,5.1,101.4,19.08,955.2,1.09,0.0,28.3,29.6
2015-04-12 14:59:51,5.1,91.5,19.1,955.2,1.09,0.0,28.3,29.6
2015-04-12 14:59:52,5.1,91.5,19.16,955.2,1.1,0.0,28.3,29.6
2015-04-12 14:59:53,5.1,91.5,19.22,955.2,1.11,0.0,28.3,29.6
2015-04-12 14:59:54,4.9,94.3,19.22,955.2,1.11,0.0,28.3,29.6
2015-04-12 14:59:55,4.9,94.3,19.22,955.2,1.1,0.0,28.3,29.6
2015-04-12 14:59:56,4.3,94.3,19.47,955.2,1.1,0.0,28.3,29.6
2015-04-12 14:59:57,4.3,94.8,19.47,955.5,1.08,0.0,28.3,29.6
2015-04-12 14:59:58,3.95,87.05,19.675,955.5,1.08,0.0,28.35,29.6
2015-04-12 14:59:59,3.6,79.3,19.88,955.5,1.08,0.0,28.4,29.6
2015-04-12 15:00:00,3.6,79.3,20.09,955.5,1.08,0.0,28.35,29.6
2015-04-12 15:00:01,3.6,79.3,20.3,955.5,1.08,0.0,28.3,29.6
2015-04-12 15:00:02,3.0,59.3,20.3,955.5,1.09,0.0,28.3,29.6
2015-04-12 15:00:03,3.0,64.0,20.31,955.5,1.09,0.0,28.3,29.6
2015-04-12 15:00:04,2.8,64.0,20.31,955.5,1.09,0.0,28.35,29.65
2015-04-12 15:00:05,2.6,64.0,20.31,955.5,1.09,0.0,28.4,29.7
2015-04-12 15:00:06,2.6,64.0,20.17,955.5,1.08,0.0,28.4,29.7
2015-04-12 15:00:07,2.4,82.5,20.17,955.5,1.08,0.0,28.4,29.7
2015-04-12 15:00:08,2.4,82.5,20.17,955.1,1.08,0.0,28.4,29.7
2015-04-12 15:00:09,2.2,78.1,20.34,955.1,1.08,0.0,28.4,29.8
2015-04-12 15:00:10,2.2,78.1,20.34,955.1,1.08,0.0,28.4,29.8
2015-04-12 15:00:11,2.2,78.1,20.34,955.1,1.08,0.0,28.4,29.8
2015-04-12 15:00:12,1.8,56.9,20.66,955.1,1.08,0.0,28.4,29.8
2015-04-12 15:00:13,1.8,56.9,20.66,955.1,1.07,0.0,28.4,29.8
2015-04-12 15:00:14,1.4,56.9,20.91,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:15,1.4,38.4,20.91,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:16,1.4,32.85,20.925,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:17,1.4,27.3,20.94,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:18,1.0,27.3,20.94,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:19,1.0,27.3,20.94,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:20,0.8,20.9,20.94,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:21,0.8,17.3,20.94,955.1,1.07,0.0,28.5,29.8
2015-04-12 15:00:22,0.7,17.3,20.94,955.1,1.07,0.0,28.45,29.85
2015-04-12 15:00:23,0.6,17.3,20.94,955.1,1.07,0.0,28.4,29.9
2015-04-12 15:00:24,0.6,17.3,20.94,955.1,1.05,0.0,28.4,29.9
2015-04-12 15:00:25,0.6,15.3,20.94,955.1,1.05,0.0,28.4,29.8
2015-04-12 15:00:26,0.6,15.3,20.94,955.1,1.04,0.0,28.4,29.8
2015-04-12 15:00:27,0.4,14.2,20.94,955.1,1.04,0.0,28.5,29.8
2015-04-12 15:00:28,0.4,14.2,20.94,954.9,1.04,0.0,28.5,29.8
2015-04-12 15:00:29,0.4,14.2,20.94,954.7,1.04,0.0,28.5,29.8
2015-04-12 15:00:30,0.4,13.4,20.94,954.7,1.04,0.0,28.5,29.8
2015-04-12 15:00:31,0.4,13.4,20.94,954.7,1.04,0.0,28.5,29.9
2015-04-12 15:00:32,0.4,13.4,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:33,0.4,12.8,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:34,0.4,12.65,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:35,0.4,12.5,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:36,0.2,12.5,20.94,954.7,1.04,0.0,28.5,30.0
2015-04-12 15:00:37,0.2,12.5,20.94,954.7,1.04,0.0,28.5,30.0
2015-04-12 15:00:38,0.2,12.2,20.94,954.7,1.04,0.0,28.5,30.0
2015-04-12 15:00:39,0.2,12.2,20.94,954.7,1.04,0.0,28.5,30.0
2015-04-12 15:00:40,0.2,12.0,20.94,954.7,1.04,0.0,28.55,30.0
2015-04-12 15:00:41,0.2,11.8,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:42,0.2,11.8,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:43,0.2,11.7,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:44,0.2,11.7,20.94,954.7,1.04,0.0,28.6,30.0
2015-04-12 15:00:45,0.2,11.5,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:46,0.2,11.5,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:47,0.2,11.5,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:48,0.2,11.3,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:49,0.2,11.3,20.94,954.7,1.04,0.0,28.5,30.1
2015-04-12 15:00:50,0.4,11.3,20.94,954.7,1.04,0.0,28.5,30.1
2015-04-12 15:00:51,0.4,11.1,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:52,0.4,11.0,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:53,0.4,10.9,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:54,0.6,10.9,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:55,0.6,10.9,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:56,0.4,10.7,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:57,0.4,10.7,20.94,954.7,1.04,0.0,28.6,30.1
2015-04-12 15:00:58,0.4,10.65,20.94,954.7,1.04,0.0,28.6,30.15
2015-04-12 15:00:59,0.4,10.6,20.94,954.7,1.04,0.0,28.6,30.2
2015-04-12 15:01:00,0.4,10.6,20.94,954.7,1.04,0.0,28.6,30.2
2015-04-12 15:01:01,0.4,10.4,20.94,954.7,1.04,0.0,28.6,30.2
2015-04-12 15:01:02,0.2,10.4,20.94,954.7,1.03,0.0,28.6,30.2
2015-04-12 15:01:03,0.2,10.3,20.94,954.7,1.03,0.0,28.6,30.2
2015-04-12 15:01:04,0.2,10.3,20.94,954.7,1.03,0.0,28.65,30.2
2015-04-12 15:01:05,0.2,10.3,20.94,954.7,1.03,0.0,28.7,30.2
2015-04-12 15:01:06,0.2,10.1,20.94,954.7,1.01,0.0,28.7,30.2
2015-04-12 15:01:07,0.2,10.1,20.94,954.7,1.0,0.0,28.7,30.2
2015-04-12 15:01:08,0.4,10.1,20.94,954.7,1.0,0.0,28.7,30.2
2015-04-12 15:01:09,0.4,10.0,20.94,954.7,1.0,0.0,28.6,30.3
2015-04-12 15:01:10,0.4,10.0,20.94,954.85,1.005,0.0,28.6,30.3
2015-04-12 15:01:11,0.4,10.0,20.94,955.0,1.01,0.0,28.6,30.3
2015-04-12 15:01:12,0.4,10.0,20.94,955.0,1.01,0.0,28.7,30.2
2015-04-12 15:01:13,0.4,10.0,20.94,955.0,1.01,0.0,28.7,30.2
2015-04-12 15:01:14,0.2,9.9,20.94,955.0,1.01,0.0,28.7,30.3
2015-04-12 15:01:15,0.2,9.9,20.94,955.0,1.01,0.0,28.7,30.3
2015-04-12 15:01:16,0.2,9.85,20.94,955.0,1.01,0.0,28.7,30.3
2015-04-12 15:01:17,0.2,9.8,20.94,955.0,1.01,0.0,28.7,30.3
2015-04-12 15:01:18,0.2,9.8,20.94,955.0,1.01,0.0,28.7,30.3
2015-04-12 15:01:19,0.2,9.8,20.94,955.0,1.01,0.0,28.7,30.3
2015-04-12 15:01:20,0.2,9.8,20.94,954.8,1.02,0.0,28.7,30.3
2015-04-12 15:01:21,0.4,10.4,20.94,954.8,1.02,0.0,28.7,30.3
2015-04-12 15:01:22,0.4,10.4,20.94,954.8,1.02,0.0,28.7,30.3
2015-04-12 15:01:23,0.4,10.4,20.94,954.8,1.02,0.0,28.7,30.3
2015-04-12 15:01:24,0.4,10.4,20.94,954.8,1.02,0.0,28.7,30.3
2015-04-12 15:01:25,0.4,11.7,20.94,954.8,1.01,0.0,28.7,30.3
2015-04-12 15:01:26,0.4,11.7,20.94,954.8,1.01,0.0,28.7,30.3
2015-04-12 15:01:27,0.4,13.7,20.94,954.8,1.01,0.0,28.7,30.3
2015-04-12 15:01:28,0.4,13.7,20.94,954.8,1.01,0.0,28.7,30.3
2015-04-12 15:01:29,0.4,13.7,20.94,954.8,1.01,0.0,28.7,30.3
2015-04-12 15:01:30,0.4,15.5,20.94,954.8,1.01,0.0,28.7,30.4
2015-04-12 15:01:31,0.4,15.5,20.94,954.8,1.01,0.0,28.7,30.4
2015-04-12 15:01:32,0.4,16.7,20.94,954.8,1.01,0.0,28.7,30.4
2015-04-12 15:01:33,0.4,16.7,20.94,954.8,1.01,0.0,28.7,30.4
2015-04-12 15:01:34,0.4,17.05,20.94,954.8,1.01,0.0,28.7,30.4
2015-04-12 15:01:35,0.4,17.4,20.94,954.8,1.01,0.0,28.7,30.4
2015-04-12 15:01:36,0.4,17.4,20.94,954.8,1.01,0.0,28.8,30.4
2015-04-12 15:01:37,0.4,17.4,20.94,954.8,1.02,0.0,28.8,30.4
2015-04-12 15:01:38,0.6,17.7,20.94,954.8,1.04,0.0,28.8,30.4
2015-04-12 15:01:39,0.6,17.9,20.94,954.8,1.04,0.0,28.8,30.4
2015-04-12 15:01:40,0.6,17.9,20.94,954.85,1.04,0.0,28.8,30.4
2015-04-12 15:01:41,0.6,17.9,20.94,954.9,1.04,0.0,28.8,30.4
2015-04-12 15:01:42,0.6,17.9,20.94,954.9,1.06,0.0,28.8,30.4
2015-04-12 15:01:43,0.6,18.4,20.94,954.9,1.05,0.0,28.8,30.4
2015-04-12 15:01:44,0.6,18.4,20.94,954.9,1.05,0.0,28.8,30.4
2015-04-12 15:01:45,0.6,20.2,20.94,954.9,1.05,0.0,28.7,30.5
2015-04-12 15:01:46,0.6,20.2,20.94,954.9,1.04,0.0,28.7,30.5
2015-04-12 15:01:47,0.6,20.2,20.94,954.9,1.03,0.0,28.7,30.5
2015-04-12 15:01:48,0.6,31.5,20.94,954.9,1.03,0.0,28.7,30.5
2015-04-12 15:01:49,0.6,31.5,20.94,954.9,1.02,0.0,28.7,30.5
2015-04-12 15:01:50,1.0,31.5,20.65,954.9,1.02,0.0,28.8,30.5
2015-04-12 15:01:51,1.0,61.9,20.65,954.9,1.02,0.0,28.8,30.5
2015-04-12 15:01:52,1.2,75.85,20.46,954.9,1.02,0.0,28.8,30.5
2015-04-12 15:01:53,1.4,89.8,20.27,954.9,1.02,0.0,28.8,30.5
2015-04-12 15:01:54,1.4,89.8,20.27,954.9,1.02,0.0,28.8,30.5
2015-04-12 15:01:55,1.4,89.8,20.23,954.9,1.02,0.0,28.8,30.6
2015-04-12 15:01:56,1.6,87.8,20.23,954.9,1.02,0.0,28.8,30.6
2015-04-12 15:01:57,1.6,67.8,20.43,954.9,1.02,0.0,28.8,30.6
2015-04-12 15:01:58,1.6,67.8,20.43,954.9,1.02,0.0,28.8,30.65
2015-04-12 15:01:59,1.6,67.8,20.43,954.9,1.02,0.0,28.8,30.7
2015-04-12 15:02:00,1.6,67.8,20.69,954.9,1.02,0.0,28.8,30.7
2015-04-12 15:02:01,1.6,48.5,20.69,954.9,1.02,0.0,28.8,30.6
2015-04-12 15:02:02,1.6,48.5,20.69,954.6,1.02,0.0,28.8,30.6
2015-04-12 15:02:03,1.4,35.3,20.89,954.6,1.02,0.0,28.8,30.6
2015-04-12 15:02:04,1.4,35.3,20.89,954.6,1.02,0.0,28.8,30.6
2015-04-12 15:02:05,1.4,35.3,20.89,954.6,1.02,0.0,28.8,30.6
2015-04-12 15:02:06,1.0,27.1,20.94,954.6,1.02,0.0,28.8,30.6
2015-04-12 15:02:07,1.0,27.1,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:08,0.8,27.1,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:09,0.8,22.1,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:10,0.8,20.5,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:11,0.8,18.9,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:12,0.8,18.9,20.94,954.6,1.02,0.0,28.9,30.8
2015-04-12 15:02:13,0.8,18.9,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:14,0.8,16.9,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:15,0.8,16.3,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:16,0.7,16.3,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:17,0.6,16.3,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:18,0.6,16.3,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:19,0.6,16.7,20.94,954.6,1.02,0.0,28.9,30.7
2015-04-12 15:02:20,0.6,16.7,20.94,954.6,1.01,0.0,28.9,30.7
2015-04-12 15:02:21,0.6,17.3,20.94,954.6,1.01,0.0,28.9,30.8
2015-04-12 15:02:22,0.6,17.3,20.94,954.65,1.01,0.0,28.9,30.8
2015-04-12 15:02:23,0.6,17.3,20.94,954.7,1.01,0.0,28.9,30.8
2015-04-12 15:02:24,0.6,18.0,20.94,954.7,1.01,0.0,28.9,30.8
2015-04-12 15:02:25,0.4,18.0,20.94,954.7,1.01,0.0,28.9,30.8
2015-04-12 15:02:26,0.6,18.0,20.94,954.7,1.01,0.0,28.9,30.8
2015-04-12 15:02:27,0.6,18.2,20.94,954.7,1.01,0.0,28.9,30.8
2015-04-12 15:02:28,0.6,18.15,20.94,954.7,1.01,0.0,28.9,30.8
2015-04-12 15:02:29,0.6,18.1,20.94,954.7,1.01,0.0,28.9,30.8
2015-04-12 15:02:30,0.8,18.1,20.94,954.7,1.01,0.0,29.0,30.8
2015-04-12 15:02:31,0.8,18.1,20.94,954.7,1.01,0.0,29.0,30.8
2015-04-12 15:02:32,0.8,17.9,20.94,954.7,1.01,0.0,29.0,30.8
2015-04-12 15:02:33,0.8,17.9,20.94,954.6,1.02,0.0,29.0,30.8
2015-04-12 15:02:34,0.7,17.85,20.94,954.6,1.02,0.0,29.0,30.8
2015-04-12 15:02:35,0.6,17.8,20.94,954.6,1.02,0.0,29.0,30.8
2015-04-12 15:02:36,0.6,17.8,20.94,954.6,1.02,0.0,29.0,30.8
2015-04-12 15:02:37,0.6,17.9,20.94,954.6,1.02,0.0,29.0,30.8
2015-04-12 15:02:38,0.6,17.9,20.94,954.6,1.02,0.0,29.0,30.8
2015-04-12 15:02:39,0.6,18.0,20.94,954.6,1.02,0.0,29.0,30.9
2015-04-12 15:02:40,0.6,18.0,20.94,954.6,1.02,0.0,28.95,30.9
2015-04-12 15:02:41,0.6,18.0,20.94,954.6,1.02,0.0,28.9,30.9
2015-04-12 15:02:42,0.6,17.8,20.94,954.6,1.01,0.0,28.9,30.9
2015-04-12 15:02:43,0.6,17.8,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:44,0.6,17.8,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:45,0.6,17.7,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:46,0.6,17.7,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:47,0.6,17.7,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:48,0.6,17.6,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:49,0.6,17.6,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:50,0.8,17.4,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:51,0.8,17.4,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:52,0.7,17.35,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:53,0.6,17.3,20.94,954.6,1.01,0.0,29.0,30.9
2015-04-12 15:02:54,0.6,17.3,20.94,954.7,1.01,0.0,29.0,30.9
2015-04-12 15:02:55,0.6,17.6,20.94,954.7,1.01,0.0,29.0,30.9
2015-04-12 15:02:56,0.6,17.6,20.94,954.7,1.01,0.0,29.0,31.0
2015-04-12 15:02:57,0.6,17.9,20.94,954.7,1.01,0.0,29.0,31.0
2015-04-12 15:02:58,0.6,17.9,20.94,954.7,1.01,0.0,29.05,31.0
2015-04-12 15:02:59,0.6,17.9,20.94,954.7,1.01,0.0,29.1,31.0
2015-04-12 15:03:00,0.6,17.9,20.94,954.7,1.01,0.0,29.1,31.0
2015-04-12 15:03:01,0.6,18.0,20.94,954.7,1.01,0.0,29.1,31.0
2015-04-12 15:03:02,0.6,18.0,20.94,954.7,1.01,0.0,29.1,31.0
2015-04-12 15:03:03,0.6,17.9,20.94,954.7,1.01,0.0,29.1,31.0
2015-04-12 15:03:04,0.6,17.9,20.94,954.7,1.015,0.0,29.1,31.0
2015-04-12 15:03:05,0.6,17.9,20.94,954.7,1.02,0.0,29.1,31.0
2015-04-12 15:03:06,0.6,17.6,20.94,954.7,1.02,0.0,29.1,31.0
2015-04-12 15:03:07,0.6,17.6,20.94,954.7,1.02,0.0,29.1,31.0
2015-04-12 15:03:08,0.6,17.3,20.94,954.7,1.02,0.0,29.0,31.1
2015-04-12 15:03:09,0.6,17.3,20.94,954.7,1.02,0.0,29.0,31.1
2015-04-12 15:03:10,0.6,17.3,20.94,954.7,1.02,0.0,29.0,31.1
2015-04-12 15:03:11,0.6,17.3,20.94,954.7,1.02,0.0,29.0,31.1
2015-04-12 15:03:12,0.6,17.3,20.94,954.7,1.02,0.0,29.0,31.0
2015-04-12 15:03:13,0.6,17.3,20.94,954.7,1.02,0.0,29.0,31.1
2015-04-12 15:03:14,0.6,17.4,20.94,954.6,1.03,0.0,29.0,31.1
2015-04-12 15:03:15,0.8,17.3,20.94,954.6,1.03,0.0,29.0,31.1
2015-04-12 15:03:16,0.8,17.3,20.94,954.6,1.03,0.0,29.05,31.15
2015-04-12 15:03:17,0.8,17.3,20.94,954.6,1.03,0.0,29.1,31.2
2015-04-12 15:03:18,0.8,17.3,20.94,954.6,1.03,0.0,29.1,31.2
2015-04-12 15:03:19,0.6,17.2,20.94,954.6,1.02,0.0,29.1,31.2
2015-04-12 15:03:20,0.6,17.2,20.94,954.6,1.02,0.0,29.1,31.2
2015-04-12 15:03:21,0.6,18.0,20.94,954.6,1.02,0.0,29.1,31.2
2015-04-12 15:03:22,0.6,18.0,20.94,954.6,1.015,0.0,29.1,31.2
2015-04-12 15:03:23,0.6,18.0,20.94,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:24,0.6,24.2,20.94,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:25,0.6,24.2,20.94,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:26,0.8,40.7,20.94,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:27,0.8,40.7,20.94,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:28,0.8,40.7,20.85,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:29,0.8,40.7,20.76,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:30,0.8,40.7,20.76,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:31,0.8,40.7,20.76,954.6,1.01,0.0,29.1,31.2
2015-04-12 15:03:32,0.8,40.7,20.76,954.6,1.01,0.0,29.1,31.3
2015-04-12 15:03:33,0.8,40.7,20.76,954.6,1.01,0.0,29.1,31.3
2015-04-12 15:03:34,1.0,43.0,20.795,954.6,1.01,0.0,29.1,31.3
2015-04-12 15:03:35,1.2,45.3,20.83,954.6,1.01,0.0,29.1,31.3
2015-04-12 15:03:36,1.2,45.3,20.83,954.6,1.01,0.0,29.2,31.2
2015-04-12 15:03:37,1.2,45.3,20.94,954.6,1.01,0.0,29.3,31.2
