,lannum,lanvolt,lantemp_C,lanco_ppm
2015-04-12 14:43:29,12406,0.32628,22.568,32.628
2015-04-12 14:43:30,12407,0.32303,22.57,32.303
2015-04-12 14:43:31,12408,0.31907,22.571,31.907
2015-04-12 14:43:32,12409,0.31453,22.571,31.453
2015-04-12 14:43:33,12410,0.30953,22.573,30.953
2015-04-12 14:43:34,12411,0.30411,22.574,30.411
2015-04-12 14:43:35,12412,0.29892,22.576,29.892
2015-04-12 14:43:36,12413,0.29347,22.576,29.347
2015-04-12 14:43:37,12414,0.28847,22.577,28.847
2015-04-12 14:43:38,12415,0.28283,22.579,28.283
2015-04-12 14:43:39,12416,0.27996,22.58,27.996
2015-04-12 14:43:40,12417,0.28054,22.582,28.054
2015-04-12 14:43:41,12418,0.28569,22.582,28.569
2015-04-12 14:43:42,12419,0.29313,22.583,29.313
2015-04-12 14:43:43,12420,0.3006,22.585,30.06
2015-04-12 14:43:44,12421,0.30591,22.586,30.591
2015-04-12 14:43:45,12422,0.30892,22.586,30.892
2015-04-12 14:43:46,12423,0.30957,22.588,30.957
2015-04-12 14:43:47,12424,0.30842,22.589,30.842
2015-04-12 14:43:48,12425,0.30472,22.591,30.472
2015-04-12 14:43:49,12426,0.30034,22.592,30.034
2015-04-12 14:43:50,12427,0.2958,22.592,29.58
2015-04-12 14:43:51,12428,0.29183,22.594,29.183
2015-04-12 14:43:52,12429,0.28847,22.595,28.847
2015-04-12 14:43:53,12430,0.28645,22.597,28.645
2015-04-12 14:43:54,12431,0.28531,22.597,28.531
2015-04-12 14:43:55,12432,0.28378,22.598,28.378
2015-04-12 14:43:56,12433,0.28214,22.6,28.214
2015-04-12 14:43:57,12434,0.28,22.6,28.0
2015-04-12 14:43:58,12435,0.276,22.601,27.6
2015-04-12 14:43:59,12436,0.27237,22.603,27.237
2015-04-12 14:44:00,12437,0.27066,22.604,27.066
2015-04-12 14:44:01,12438,0.27722,22.604,27.722
2015-04-12 14:44:02,12439,0.29927,22.606,29.927
2015-04-12 14:44:03,12440,0.33402,22.606,33.402
2015-04-12 14:44:04,12441,0.37343,22.607,37.343
2015-04-12 14:44:05,12442,0.41142,22.609,41.142
2015-04-12 14:44:06,12443,0.4448,22.609,44.48
2015-04-12 14:44:07,12444,0.46757,22.61,46.757
2015-04-12 14:44:08,12445,0.47917,22.612,47.917
2015-04-12 14:44:09,12446,0.48524,22.612,48.524
2015-04-12 14:44:10,12447,0.48562,22.613,48.562
2015-04-12 14:44:11,12448,0.48337,22.615,48.337
2015-04-12 14:44:12,12449,0.48093,22.616,48.093
2015-04-12 14:44:13,12450,0.48009,22.616,48.009
2015-04-12 14:44:14,12451,0.48356,22.618,48.356
2015-04-12 14:44:15,12452,0.49714,22.618,49.714
2015-04-12 14:44:16,12453,0.52155,22.619,52.155
2015-04-12 14:44:17,12454,0.55257,22.621,55.257
2015-04-12 14:44:18,12455,0.58633,22.621,58.633
2015-04-12 14:44:19,12456,0.61624,22.622,61.624
2015-04-12 14:44:20,12457,0.63725,22.622,63.725
2015-04-12 14:44:21,12458,0.64981,22.624,64.981
2015-04-12 14:44:22,12459,0.65637,22.625,65.637
2015-04-12 14:44:23,12460,0.65869,22.625,65.869
2015-04-12 14:44:24,12461,0.65904,22.627,65.904
2015-04-12 14:44:25,12462,0.65923,22.627,65.923
2015-04-12 14:44:26,12463,0.66384,22.628,66.384
2015-04-12 14:44:27,12464,0.67327,22.628,67.327
2015-04-12 14:44:28,12465,0.68517,22.63,68.517
2015-04-12 14:44:29,12466,0.69745,22.631,69.745
2015-04-12 14:44:30,12467,0.70455,22.631,70.455
2015-04-12 14:44:31,12468,0.7055,22.633,70.55
2015-04-12 14:44:32,12469,0.70401,22.633,70.401
2015-04-12 14:44:33,12470,0.70249,22.634,70.249
2015-04-12 14:44:34,12471,0.70138,22.636,70.138
2015-04-12 14:44:35,12472,0.701,22.636,70.1
2015-04-12 14:44:36,12473,0.70096,22.637,70.096
2015-04-12 14:44:37,12474,0.7015,22.637,70.15
2015-04-12 14:44:38,12475,0.69966,22.639,69.966
2015-04-12 14:44:39,12476,0.69543,22.64,69.543
2015-04-12 14:44:40,12477,0.68639,22.64,68.639
2015-04-12 14:44:41,12478,0.67433,22.642,67.433
2015-04-12 14:44:42,12479,0.66121,22.643,66.121
2015-04-12 14:44:43,12480,0.64965,22.645,64.965
2015-04-12 14:44:44,12481,0.64176,22.645,64.176
2015-04-12 14:44:45,12482,0.63756,22.646,63.756
2015-04-12 14:44:46,12483,0.63626,22.648,63.626
2015-04-12 14:44:47,12484,0.63745,22.648,63.745
2015-04-12 14:44:48,12485,0.64038,22.649,64.038
2015-04-12 14:44:49,12486,0.64439,22.651,64.439
2015-04-12 14:44:50,12487,0.64607,22.651,64.607
2015-04-12 14:44:51,12488,0.64382,22.652,64.382
2015-04-12 14:44:52,12489,0.6384,22.654,63.84
2015-04-12 14:44:53,12490,0.63058,22.655,63.058
2015-04-12 14:44:54,12491,0.62036,22.655,62.036
2015-04-12 14:44:55,12492,0.6096,22.657,60.96
2015-04-12 14:44:56,12493,0.5988,22.658,59.88
2015-04-12 14:44:57,12494,0.58835,22.658,58.835
2015-04-12 14:44:58,12495,0.57671,22.66,57.671
2015-04-12 14:44:59,12496,0.56569,22.661,56.569
2015-04-12 14:45:00,12497,0.56039,22.661,56.039
2015-04-12 14:45:01,12498,0.56378,22.663,56.378
2015-04-12 14:45:02,12499,0.5729,22.664,57.29
2015-04-12 14:45:03,12500,0.58267,22.664,58.267
2015-04-12 14:45:04,12501,0.59026,22.666,59.026
2015-04-12 14:45:05,12502,0.59319,22.667,59.319
2015-04-12 14:45:06,12503,0.59224,22.669,59.224
2015-04-12 14:45:07,12504,0.58835,22.669,58.835
2015-04-12 14:45:08,12505,0.58145,22.67,58.145
2015-04-12 14:45:09,12506,0.57454,22.672,57.454
2015-04-12 14:45:10,12507,0.56649,22.672,56.649
2015-04-12 14:45:11,12508,0.55707,22.673,55.707
2015-04-12 14:45:12,12509,0.54597,22.675,54.597
2015-04-12 14:45:13,12510,0.53559,22.676,53.559
2015-04-12 14:45:14,12511,0.52392,22.676,52.392
2015-04-12 14:45:15,12512,0.51026,22.678,51.026
2015-04-12 14:45:16,12513,0.49626,22.679,49.626
2015-04-12 14:45:17,12514,0.4823,22.679,48.23
2015-04-12 14:45:18,12515,0.46849,22.681,46.849
2015-04-12 14:45:19,12516,0.45468,22.682,45.468
2015-04-12 14:45:20,12517,0.44137,22.684,44.137
2015-04-12 14:45:21,12518,0.42859,22.684,42.859
2015-04-12 14:45:22,12519,0.41535,22.685,41.535
2015-04-12 14:45:23,12520,0.40272,22.687,40.272
2015-04-12 14:45:24,12521,0.3904,22.687,39.04
2015-04-12 14:45:25,12522,0.37831,22.688,37.831
2015-04-12 14:45:26,12523,0.36847,22.69,36.847
2015-04-12 14:45:27,12524,0.36561,22.69,36.561
2015-04-12 14:45:28,12525,0.37533,22.691,37.533
2015-04-12 14:45:29,12526,0.3959,22.691,39.59
2015-04-12 14:45:30,12527,0.42164,22.693,42.164
2015-04-12 14:45:31,12528,0.45209,22.694,45.209
2015-04-12 14:45:32,12529,0.48379,22.694,48.379
2015-04-12 14:45:33,12530,0.51801,22.696,51.801
2015-04-12 14:45:34,12531,0.55135,22.696,55.135
2015-04-12 14:45:35,12532,0.57546,22.697,57.546
2015-04-12 14:45:36,12533,0.58873,22.699,58.873
2015-04-12 14:45:37,12534,0.5935,22.699,59.35
2015-04-12 14:45:38,12535,0.59136,22.7,59.136
2015-04-12 14:45:39,12536,0.58492,22.702,58.492
2015-04-12 14:45:40,12537,0.57805,22.702,57.805
2015-04-12 14:45:41,12538,0.57347,22.703,57.347
2015-04-12 14:45:42,12539,0.57057,22.703,57.057
2015-04-12 14:45:43,12540,0.56664,22.705,56.664
2015-04-12 14:45:44,12541,0.56161,22.706,56.161
2015-04-12 14:45:45,12542,0.55856,22.706,55.856
2015-04-12 14:45:46,12543,0.5647,22.708,56.47
2015-04-12 14:45:47,12544,0.58289,22.709,58.289
2015-04-12 14:45:48,12545,0.61326,22.709,61.326
2015-04-12 14:45:49,12546,0.65167,22.711,65.167
2015-04-12 14:45:50,12547,0.69131,22.711,69.131
2015-04-12 14:45:51,12548,0.72992,22.712,72.992
2015-04-12 14:45:52,12549,0.76692,22.712,76.692
2015-04-12 14:45:53,12550,0.79973,22.714,79.973
2015-04-12 14:45:54,12551,0.82193,22.714,82.193
2015-04-12 14:45:55,12552,0.83276,22.715,83.276
2015-04-12 14:45:56,12553,0.83543,22.715,83.543
2015-04-12 14:45:57,12554,0.8341,22.717,83.41
2015-04-12 14:45:58,12555,0.83467,22.717,83.467
2015-04-12 14:45:59,12556,0.84199,22.718,84.199
2015-04-12 14:46:00,12557,0.8537,22.718,85.37
2015-04-12 14:46:01,12558,0.86751,22.72,86.751
2015-04-12 14:46:02,12559,0.88228,22.72,88.228
2015-04-12 14:46:03,12560,0.88155,22.721,88.155
2015-04-12 14:46:04,12561,0.89994,22.723,89.994
2015-04-12 14:46:05,12562,0.90784,22.723,90.784
2015-04-12 14:46:06,12563,0.91424,22.724,91.424
2015-04-12 14:46:07,12564,0.91917,22.724,91.917
2015-04-12 14:46:08,12565,0.91897,22.726,91.897
2015-04-12 14:46:09,12566,0.91348,22.726,91.348
2015-04-12 14:46:10,12567,0.90105,22.727,90.105
2015-04-12 14:46:11,12568,0.88472,22.727,88.472
2015-04-12 14:46:12,12569,0.86515,22.729,86.515
2015-04-12 14:46:13,12570,0.84619,22.729,84.619
2015-04-12 14:46:14,12571,0.82979,22.729,82.979
2015-04-12 14:46:15,12572,0.81674,22.73,81.674
2015-04-12 14:46:16,12573,0.80892,22.73,80.892
2015-04-12 14:46:17,12574,0.80488,22.732,80.488
2015-04-12 14:46:18,12575,0.80205,22.732,80.205
2015-04-12 14:46:19,12576,0.7987,22.733,79.87
2015-04-12 14:46:20,12577,0.79286,22.735,79.286
2015-04-12 14:46:21,12578,0.78454,22.735,78.454
2015-04-12 14:46:22,12579,0.77512,22.736,77.512
2015-04-12 14:46:23,12580,0.76585,22.736,76.585
2015-04-12 14:46:24,12581,0.75895,22.738,75.895
2015-04-12 14:46:25,12582,0.75486,22.738,75.486
2015-04-12 14:46:26,12583,0.75299,22.739,75.299
2015-04-12 14:46:27,12584,0.75315,22.739,75.315
2015-04-12 14:46:28,12585,0.75288,22.741,75.288
2015-04-12 14:46:29,12586,0.74994,22.741,74.994
2015-04-12 14:46:30,12587,0.74319,22.742,74.319
2015-04-12 14:46:31,12588,0.73239,22.742,73.239
2015-04-12 14:46:32,12589,0.71981,22.744,71.981
2015-04-12 14:46:33,12590,0.70829,22.745,70.829
2015-04-12 14:46:34,12591,0.69993,22.745,69.993
2015-04-12 14:46:35,12592,0.69947,22.747,69.947
2015-04-12 14:46:36,12593,0.71027,22.747,71.027
2015-04-12 14:46:37,12594,0.72862,22.748,72.862
2015-04-12 14:46:38,12595,0.74666,22.748,74.666
2015-04-12 14:46:39,12596,0.76093,22.75,76.093
2015-04-12 14:46:40,12597,0.77462,22.75,77.462
2015-04-12 14:46:41,12598,0.78729,22.751,78.729
2015-04-12 14:46:42,12599,0.7966,22.751,79.66
2015-04-12 14:46:43,12600,0.80278,22.752,80.278
2015-04-12 14:46:44,12601,0.80392,22.752,80.392
2015-04-12 14:46:45,12602,0.80045,22.754,80.045
2015-04-12 14:46:46,12603,0.79152,22.754,79.152
2015-04-12 14:46:47,12604,0.77756,22.755,77.756
2015-04-12 14:46:48,12605,0.75994,22.757,75.994
2015-04-12 14:46:49,12606,0.74033,22.757,74.033
2015-04-12 14:46:50,12607,0.71958,22.758,71.958
2015-04-12 14:46:51,12608,0.69848,22.758,69.848
2015-04-12 14:46:52,12609,0.678,22.76,67.8
2015-04-12 14:46:53,12610,0.65927,22.761,65.927
2015-04-12 14:46:54,12611,0.64073,22.761,64.073
2015-04-12 14:46:55,12612,0.62409,22.763,62.409
2015-04-12 14:46:56,12613,0.60685,22.763,60.685
2015-04-12 14:46:57,12614,0.59083,22.764,59.083
2015-04-12 14:46:58,12615,0.57416,22.766,57.416
2015-04-12 14:46:59,12616,0.55818,22.766,55.818
2015-04-12 14:47:00,12617,0.5452,22.767,54.52
2015-04-12 14:47:01,12618,0.53632,22.767,53.632
2015-04-12 14:47:02,12619,0.52922,22.769,52.922
2015-04-12 14:47:03,12620,0.52457,22.77,52.457
2015-04-12 14:47:04,12621,0.52316,22.77,52.316
2015-04-12 14:47:05,12622,0.52434,22.772,52.434
2015-04-12 14:47:06,12623,0.52705,22.773,52.705
2015-04-12 14:47:07,12624,0.53059,22.773,53.059
2015-04-12 14:47:08,12625,0.53258,22.775,53.258
2015-04-12 14:47:09,12626,0.53277,22.775,53.277
2015-04-12 14:47:10,12627,0.53262,22.776,53.262
2015-04-12 14:47:11,12628,0.53136,22.776,53.136
2015-04-12 14:47:12,12629,0.52861,22.778,52.861
2015-04-12 14:47:13,12630,0.52514,22.779,52.514
2015-04-12 14:47:14,12631,0.52304,22.779,52.304
2015-04-12 14:47:15,12632,0.52407,22.781,52.407
2015-04-12 14:47:16,12633,0.52781,22.781,52.781
2015-04-12 14:47:17,12634,0.53059,22.782,53.059
2015-04-12 14:47:18,12635,0.53292,22.782,53.292
2015-04-12 14:47:19,12636,0.53399,22.784,53.399
2015-04-12 14:47:20,12637,0.53422,22.784,53.422
2015-04-12 14:47:21,12638,0.53403,22.785,53.403
2015-04-12 14:47:22,12639,0.53418,22.785,53.418
2015-04-12 14:47:23,12640,0.53437,22.787,53.437
2015-04-12 14:47:24,12641,0.53262,22.787,53.262
2015-04-12 14:47:25,12642,0.52907,22.788,52.907
2015-04-12 14:47:26,12643,0.5238,22.788,52.38
2015-04-12 14:47:27,12644,0.51835,22.79,51.835
2015-04-12 14:47:28,12645,0.51564,22.79,51.564
2015-04-12 14:47:29,12646,0.52235,22.791,52.235
2015-04-12 14:47:30,12647,0.53964,22.791,53.964
2015-04-12 14:47:31,12648,0.56069,22.791,56.069
2015-04-12 14:47:32,12649,0.57977,22.793,57.977
2015-04-12 14:47:33,12650,0.59483,22.793,59.483
2015-04-12 14:47:34,12651,0.60349,22.794,60.349
2015-04-12 14:47:35,12652,0.60575,22.794,60.575
2015-04-12 14:47:36,12653,0.60189,22.796,60.189
2015-04-12 14:47:37,12654,0.59483,22.796,59.483
2015-04-12 14:47:38,12655,0.58671,22.797,58.671
2015-04-12 14:47:39,12656,0.57851,22.797,57.851
2015-04-12 14:47:40,12657,0.57111,22.797,57.111
2015-04-12 14:47:41,12658,0.56634,22.799,56.634
2015-04-12 14:47:42,12659,0.56378,22.799,56.378
2015-04-12 14:47:43,12660,0.56115,22.8,56.115
2015-04-12 14:47:44,12661,0.55829,22.8,55.829
2015-04-12 14:47:45,12662,0.55627,22.802,55.627
2015-04-12 14:47:46,12663,0.55695,22.802,55.695
2015-04-12 14:47:47,12664,0.55863,22.803,55.863
2015-04-12 14:47:48,12665,0.55879,22.803,55.879
2015-04-12 14:47:49,12666,0.55791,22.803,55.791
2015-04-12 14:47:50,12667,0.5581,22.805,55.81
2015-04-12 14:47:51,12668,0.55856,22.805,55.856
2015-04-12 14:47:52,12669,0.55898,22.806,55.898
2015-04-12 14:47:53,12670,0.55867,22.806,55.867
2015-04-12 14:47:54,12671,0.55882,22.806,55.882
2015-04-12 14:47:55,12672,0.56119,22.808,56.119
2015-04-12 14:47:56,12673,0.56054,22.808,56.054
2015-04-12 14:47:57,12674,0.55837,22.809,55.837
2015-04-12 14:47:58,12675,0.55299,22.809,55.299
2015-04-12 14:47:59,12676,0.54612,22.809,54.612
2015-04-12 14:48:00,12677,0.53925,22.811,53.925
2015-04-12 14:48:01,12678,0.5333,22.811,53.33
2015-04-12 14:48:02,12679,0.52804,22.812,52.804
2015-04-12 14:48:03,12680,0.52384,22.812,52.384
2015-04-12 14:48:04,12681,0.5206,22.812,52.06
2015-04-12 14:48:05,12682,0.51926,22.814,51.926
2015-04-12 14:48:06,12683,0.51797,22.814,51.797
2015-04-12 14:48:07,12684,0.51663,22.815,51.663
2015-04-12 14:48:08,12685,0.51526,22.815,51.526
2015-04-12 14:48:09,12686,0.514,22.815,51.4
2015-04-12 14:48:10,12687,0.51297,22.817,51.297
2015-04-12 14:48:11,12688,0.51263,22.817,51.263
2015-04-12 14:48:12,12689,0.51118,22.817,51.118
2015-04-12 14:48:13,12690,0.50965,22.818,50.965
2015-04-12 14:48:14,12691,0.5079,22.818,50.79
2015-04-12 14:48:15,12692,0.50637,22.818,50.637
2015-04-12 14:48:16,12693,0.5042,22.82,50.42
2015-04-12 14:48:17,12694,0.50072,22.82,50.072
2015-04-12 14:48:18,12695,0.4966,22.82,49.66
2015-04-12 14:48:19,12696,0.49077,22.821,49.077
2015-04-12 14:48:20,12697,0.4844,22.821,48.44
2015-04-12 14:48:21,12698,0.47665,22.821,47.665
2015-04-12 14:48:22,12699,0.46807,22.823,46.807
2015-04-12 14:48:23,12700,0.45945,22.823,45.945
2015-04-12 14:48:24,12701,0.45014,22.823,45.014
2015-04-12 14:48:25,12702,0.44125,22.824,44.125
2015-04-12 14:48:26,12703,0.43236,22.824,43.236
2015-04-12 14:48:27,12704,0.42393,22.824,42.393
2015-04-12 14:48:28,12705,0.41562,22.826,41.562
2015-04-12 14:48:29,12706,0.40753,22.826,40.753
2015-04-12 14:48:30,12707,0.40002,22.826,40.002
2015-04-12 14:48:31,12708,0.39357,22.827,39.357
2015-04-12 14:48:32,12709,0.38743,22.827,38.743
2015-04-12 14:48:33,12710,0.38174,22.827,38.174
2015-04-12 14:48:34,12711,0.37568,22.827,37.568
2015-04-12 14:48:35,12712,0.36961,22.829,36.961
2015-04-12 14:48:36,12713,0.36332,22.829,36.332
2015-04-12 14:48:37,12714,0.35691,22.829,35.691
2015-04-12 14:48:38,12715,0.35023,22.83,35.023
2015-04-12 14:48:39,12716,0.34329,22.83,34.329
2015-04-12 14:48:40,12717,0.3378,22.83,33.78
2015-04-12 14:48:41,12718,0.33471,22.83,33.471
2015-04-12 14:48:42,12719,0.33528,22.832,33.528
2015-04-12 14:48:43,12720,0.33829,22.832,33.829
2015-04-12 14:48:44,12721,0.34401,22.832,34.401
2015-04-12 14:48:45,12722,0.3508,22.832,35.08
2015-04-12 14:48:46,12723,0.35805,22.833,35.805
2015-04-12 14:48:47,12724,0.36526,22.833,36.526
2015-04-12 14:48:48,12725,0.36831,22.833,36.831
2015-04-12 14:48:49,12726,0.36999,22.833,36.999
2015-04-12 14:48:50,12727,0.36973,22.835,36.973
2015-04-12 14:48:51,12728,0.36812,22.835,36.812
2015-04-12 14:48:52,12729,0.36442,22.835,36.442
2015-04-12 14:48:53,12730,0.36004,22.835,36.004
2015-04-12 14:48:54,12731,0.3542,22.836,35.42
2015-04-12 14:48:55,12732,0.34764,22.836,34.764
2015-04-12 14:48:56,12733,0.34089,22.836,34.089
2015-04-12 14:48:57,12734,0.33425,22.836,33.425
2015-04-12 14:48:58,12735,0.32746,22.838,32.746
2015-04-12 14:48:59,12736,0.3204,22.838,32.04
2015-04-12 14:49:00,12737,0.31426,22.838,31.426
2015-04-12 14:49:01,12738,0.30831,22.838,30.831
2015-04-12 14:49:02,12739,0.30297,22.839,30.297
2015-04-12 14:49:03,12740,0.29759,22.839,29.759
2015-04-12 14:49:04,12741,0.29274,22.839,29.274
2015-04-12 14:49:05,12742,0.28828,22.839,28.828
2015-04-12 14:49:06,12743,0.2845,22.839,28.45
2015-04-12 14:49:07,12744,0.28111,22.839,28.111
2015-04-12 14:49:08,12745,0.27764,22.841,27.764
2015-04-12 14:49:09,12746,0.27375,22.841,27.375
2015-04-12 14:49:10,12747,0.26997,22.841,26.997
2015-04-12 14:49:11,12748,0.26631,22.841,26.631
2015-04-12 14:49:12,12749,0.26234,22.841,26.234
2015-04-12 14:49:13,12750,0.25868,22.842,25.868
2015-04-12 14:49:14,12751,0.25479,22.842,25.479
2015-04-12 14:49:15,12752,0.25139,22.842,25.139
2015-04-12 14:49:16,12753,0.248,22.842,24.8
2015-04-12 14:49:17,12754,0.24517,22.842,24.517
2015-04-12 14:49:18,12755,0.24269,22.844,24.269
2015-04-12 14:49:19,12756,0.23999,22.844,23.999
2015-04-12 14:49:20,12757,0.23781,22.844,23.781
2015-04-12 14:49:21,12758,0.23514,22.844,23.514
2015-04-12 14:49:22,12759,0.23312,22.844,23.312
2015-04-12 14:49:23,12760,0.23079,22.844,23.079
2015-04-12 14:49:24,12761,0.2285,22.845,22.85
2015-04-12 14:49:25,12762,0.22599,22.845,22.599
2015-04-12 14:49:26,12763,0.22431,22.845,22.431
2015-04-12 14:49:27,12764,0.22229,22.845,22.229
2015-04-12 14:49:28,12765,0.22103,22.845,22.103
2015-04-12 14:49:29,12766,0.21935,22.847,21.935
2015-04-12 14:49:30,12767,0.21847,22.847,21.847
2015-04-12 14:49:31,12768,0.2163,22.847,21.63
2015-04-12 14:49:32,12769,0.21366,22.847,21.366
2015-04-12 14:49:33,12770,0.21214,22.847,21.214
2015-04-12 14:49:34,12771,0.21019,22.847,21.019
2015-04-12 14:49:35,12772,0.20859,22.847,20.859
2015-04-12 14:49:36,12773,0.20726,22.848,20.726
2015-04-12 14:49:37,12774,0.20623,22.848,20.623
2015-04-12 14:49:38,12775,0.20535,22.848,20.535
2015-04-12 14:49:39,12776,0.20436,22.848,20.436
2015-04-12 14:49:40,12777,0.20359,22.848,20.359
2015-04-12 14:49:41,12778,0.20298,22.848,20.298
2015-04-12 14:49:42,12779,0.20233,22.85,20.233
2015-04-12 14:49:43,12780,0.20172,22.85,20.172
2015-04-12 14:49:44,12781,0.20089,22.85,20.089
2015-04-12 14:49:45,12782,0.20039,22.85,20.039
2015-04-12 14:49:46,12783,0.19986,22.85,19.986
2015-04-12 14:49:47,12784,0.19921,22.85,19.921
2015-04-12 14:49:48,12785,0.19867,22.851,19.867
2015-04-12 14:49:49,12786,0.19833,22.851,19.833
2015-04-12 14:49:50,12787,0.19741,22.851,19.741
2015-04-12 14:49:51,12788,0.19665,22.851,19.665
2015-04-12 14:49:52,12789,0.19589,22.851,19.589
2015-04-12 14:49:53,12790,0.19516,22.851,19.516
2015-04-12 14:49:54,12791,0.19425,22.853,19.425
2015-04-12 14:49:55,12792,0.19329,22.853,19.329
2015-04-12 14:49:56,12793,0.19261,22.853,19.261
2015-04-12 14:49:57,12794,0.19245,22.853,19.245
2015-04-12 14:49:58,12795,0.19207,22.853,19.207
2015-04-12 14:49:59,12796,0.19135,22.853,19.135
2015-04-12 14:50:00,12797,0.19081,22.854,19.081
2015-04-12 14:50:01,12798,0.18994,22.854,18.994
2015-04-12 14:50:02,12799,0.18921,22.854,18.921
2015-04-12 14:50:03,12800,0.18841,22.854,18.841
2015-04-12 14:50:04,12801,0.18772,22.854,18.772
2015-04-12 14:50:05,12802,0.18708,22.854,18.708
2015-04-12 14:50:06,12803,0.18662,22.856,18.662
2015-04-12 14:50:07,12804,0.18627,22.856,18.627
2015-04-12 14:50:08,12805,0.18719,22.856,18.719
2015-04-12 14:50:09,12806,0.18681,22.856,18.681
2015-04-12 14:50:10,12807,0.18647,22.856,18.647
2015-04-12 14:50:11,12808,0.18631,22.856,18.631
2015-04-12 14:50:12,12809,0.1857,22.857,18.57
2015-04-12 14:50:13,12810,0.18498,22.857,18.498
2015-04-12 14:50:14,12811,0.18429,22.857,18.429
2015-04-12 14:50:15,12812,0.18379,22.857,18.379
2015-04-12 14:50:16,12813,0.18326,22.857,18.326
2015-04-12 14:50:17,12814,0.18303,22.859,18.303
2015-04-12 14:50:18,12815,0.18303,22.859,18.303
2015-04-12 14:50:19,12816,0.18254,22.859,18.254
2015-04-12 14:50:20,12817,0.18208,22.859,18.208
2015-04-12 14:50:21,12818,0.1817,22.859,18.17
2015-04-12 14:50:22,12819,0.18135,22.859,18.135
2015-04-12 14:50:23,12820,0.1812,22.86,18.12
2015-04-12 14:50:24,12821,0.1812,22.86,18.12
2015-04-12 14:50:25,12822,0.18097,22.86,18.097
2015-04-12 14:50:26,12823,0.18093,22.86,18.093
2015-04-12 14:50:27,12824,0.1809,22.86,18.09
2015-04-12 14:50:28,12825,0.18086,22.86,18.086
2015-04-12 14:50:29,12826,0.18013,22.862,18.013
2015-04-12 14:50:30,12827,0.17971,22.862,17.971
2015-04-12 14:50:31,12828,0.17941,22.862,17.941
2015-04-12 14:50:32,12829,0.17895,22.862,17.895
2015-04-12 14:50:33,12830,0.17864,22.863,17.864
2015-04-12 14:50:34,12831,0.17811,22.863,17.811
2015-04-12 14:50:35,12832,0.17765,22.863,17.765
2015-04-12 14:50:36,12833,0.1772,22.863,17.72
2015-04-12 14:50:37,12834,0.17678,22.863,17.678
2015-04-12 14:50:38,12835,0.1767,22.865,17.67
2015-04-12 14:50:39,12836,0.17605,22.865,17.605
2015-04-12 14:50:40,12837,0.17597,22.865,17.597
2015-04-12 14:50:41,12838,0.1754,22.865,17.54
2015-04-12 14:50:42,12839,0.17483,22.866,17.483
2015-04-12 14:50:43,12840,0.17445,22.866,17.445
2015-04-12 14:50:44,12841,0.1743,22.866,17.43
2015-04-12 14:50:45,12842,0.17353,22.866,17.353
2015-04-12 14:50:46,12843,0.17277,22.866,17.277
2015-04-12 14:50:47,12844,0.17247,22.868,17.247
2015-04-12 14:50:48,12845,0.17247,22.868,17.247
2015-04-12 14:50:49,12846,0.17227,22.868,17.227
2015-04-12 14:50:50,12847,0.17208,22.868,17.208
2015-04-12 14:50:51,12848,0.17193,22.869,17.193
2015-04-12 14:50:52,12849,0.17185,22.869,17.185
2015-04-12 14:50:53,12850,0.17205,22.869,17.205
2015-04-12 14:50:54,12851,0.17086,22.869,17.086
2015-04-12 14:50:55,12852,0.17056,22.871,17.056
2015-04-12 14:50:56,12853,0.17044,22.871,17.044
2015-04-12 14:50:57,12854,0.1701,22.871,17.01
2015-04-12 14:50:58,12855,0.1701,22.871,17.01
2015-04-12 14:50:59,12856,0.16979,22.872,16.979
2015-04-12 14:51:00,12857,0.1696,22.872,16.96
2015-04-12 14:51:01,12858,0.16934,22.872,16.934
2015-04-12 14:51:02,12859,0.16926,22.874,16.926
2015-04-12 14:51:03,12860,0.16903,22.874,16.903
2015-04-12 14:51:04,12861,0.16884,22.874,16.884
2015-04-12 14:51:05,12862,0.16991,22.874,16.991
2015-04-12 14:51:06,12863,0.16995,22.875,16.995
2015-04-12 14:51:07,12864,0.16884,22.875,16.884
2015-04-12 14:51:08,12865,0.17006,22.875,17.006
2015-04-12 14:51:09,12866,0.16979,22.877,16.979
2015-04-12 14:51:10,12867,0.17033,22.877,17.033
2015-04-12 14:51:11,12868,0.17124,22.877,17.124
2015-04-12 14:51:12,12869,0.17338,22.877,17.338
2015-04-12 14:51:13,12870,0.1799,22.878,17.99
2015-04-12 14:51:14,12871,0.20218,22.878,20.218
